 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jul/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"350940 Cajuru";203;207;225540,22;181717,36;-;-;43822,86;-;-;1089,57;1111,04;835;4,1;10;4,93
"350945 Campina do Monte Alegre";23;23;12812,66;9932,96;-;-;2879,70;-;-;557,07;557,07;65;2,8;1;4,35
"350950 Campinas";4397;4412;12129501,41;10010163,55;-;-;2119337,86;-;-;2749,21;2758,59;25862;5,9;397;9,03
"350960 Campo Limpo Paulista";286;289;437702,57;359052,51;-;-;78650,06;-;-;1514,54;1530,43;1196;4,2;23;8,04
"350970 Campos do Jordão";237;243;352010,28;279735,23;-;-;72275,05;-;-;1448,60;1485,28;1343;5,7;20;8,44
"350980 Campos Novos Paulista";19;19;20087,80;15949,81;-;-;4137,99;-;-;1057,25;1057,25;89;4,7;2;10,53
"350990 Cananéia";47;47;57143,74;44341,70;-;-;12802,04;-;-;1215,82;1215,82;242;5,1;6;12,77
"350995 Canas";22;22;19091,41;14454,62;-;-;4636,79;-;-;867,79;867,79;64;2,9;1;4,55
"351000 Cândido Mota";128;130;221768,31;185072,89;-;-;36695,42;-;-;1705,91;1732,56;771;6,0;10;7,81
"351010 Cândido Rodrigues";9;9;2764,72;2215,46;-;-;549,26;-;-;307,19;307,19;14;1,6;1;11,11
"351015 Canitar";29;29;47841,58;39625,72;-;-;8215,86;-;-;1649,71;1649,71;195;6,7;-;-
"351020 Capão Bonito";165;165;179523,35;141345,53;1306,64;-;36152,25;-;-;1088,02;1088,02;750;4,5;16;9,70
"351030 Capela do Alto";70;71;91059,91;73287,16;-;-;17772,75;-;-;1282,53;1300,86;418;6,0;2;2,86
"351040 Capivari";194;200;354294,02;294534,18;-;-;59759,84;-;-;1771,47;1826,26;960;4,9;12;6,19
"351050 Caraguatatuba";756;758;1445978,87;1206899,14;1236,96;-;237177,64;-;-;1907,62;1912,67;3616;4,8;47;6,22
"351060 Carapicuíba";1662;1668;3107039,38;2565568,04;-;-;541471,34;-;-;1862,73;1869,46;8858;5,3;120;7,22
"351070 Cardoso";80;82;215995,07;186053,67;-;-;29941,40;-;-;2634,09;2699,94;501;6,3;7;8,75
"351080 Casa Branca";156;258;259328,75;214678,07;-;-;44650,68;-;-;1005,15;1662,36;3739;24,0;11;7,05
"351090 Cássia dos Coqueiros";21;21;46005,09;39642,89;-;-;6362,20;-;-;2190,72;2190,72;109;5,2;3;14,29
"351100 Castilho";79;82;92102,61;76374,99;-;-;15727,62;-;-;1123,20;1165,86;473;6,0;6;7,59
"351110 Catanduva";500;534;1039862,15;859989,09;-;-;179873,06;-;-;1947,31;2079,72;3835;7,7;47;9,40
"351120 Catiguá";25;26;42196,58;35212,70;-;-;6983,88;-;-;1622,95;1687,86;171;6,8;1;4,00
"351130 Cedral";63;63;163561,56;137596,89;-;-;25964,67;-;-;2596,22;2596,22;235;3,7;2;3,17
"351140 Cerqueira César";132;135;175954,14;146327,83;-;-;29626,31;-;-;1303,36;1332,99;657;5,0;7;5,30
"351150 Cerquilho";169;169;216705,45;174113,05;-;-;42592,40;-;-;1282,28;1282,28;895;5,3;10;5,92
"351160 Cesário Lange";66;66;67247,66;53611,13;-;842,68;12793,85;842,68;-;1018,90;1018,90;321;4,9;4;6,06
"351170 Charqueada";85;88;179271,26;152118,85;-;-;27152,41;-;-;2037,17;2109,07;532;6,3;3;3,53
"355720 Chavantes";91;91;91029,56;76333,20;-;-;14696,36;-;-;1000,32;1000,32;332;3,6;2;2,20
"351190 Clementina";34;34;28412,23;21876,62;-;-;6535,61;-;-;835,65;835,65;234;6,9;2;5,88
"351200 Colina";106;106;205485,89;167862,09;-;-;37623,80;-;-;1938,55;1938,55;448;4,2;6;5,66
"351210 Colômbia";20;20;17619,05;12966,85;-;-;4652,20;-;-;880,95;880,95;74;3,7;1;5,00
"351220 Conchal";162;171;214428,62;179210,74;-;-;35217,88;-;-;1253,97;1323,63;864;5,3;8;4,94
"351230 Conchas";74;75;184690,05;150455,99;-;-;34234,06;-;-;2462,53;2495,81;523;7,1;5;6,76
"351240 Cordeirópolis";76;82;217706,34;179107,86;-;-;38598,48;-;-;2654,96;2864,56;514;6,8;8;10,53
"351250 Coroados";19;20;28167,80;22895,10;-;-;5272,70;-;-;1408,39;1482,52;105;5,5;-;-
"351260 Coronel Macedo";28;29;22866,68;18865,42;-;-;4001,26;-;-;788,51;816,67;134;4,8;3;10,71
"351270 Corumbataí";21;21;26319,94;20703,59;-;-;5616,35;-;-;1253,33;1253,33;102;4,9;-;-
"351280 Cosmópolis";243;255;330277,35;268561,86;-;-;61715,49;-;-;1295,21;1359,17;1366;5,6;20;8,23
"351290 Cosmorama";53;53;86076,30;67480,87;-;-;18595,43;-;-;1624,08;1624,08;198;3,7;4;7,55
"351300 Cotia";955;964;2255121,19;1863318,81;-;-;391802,38;-;-;2339,34;2361,38;5603;5,9;85;8,90
"351310 Cravinhos";160;166;423257,77;346392,36;-;-;76865,41;-;-;2549,75;2645,36;1080;6,8;17;10,63
"351320 Cristais Paulista";30;30;67955,03;55217,86;-;-;12737,17;-;-;2265,17;2265,17;106;3,5;3;10,00
"351330 Cruzália";14;14;15014,38;12191,67;-;-;2822,71;-;-;1072,46;1072,46;43;3,1;1;7,14
"351340 Cruzeiro";344;350;485595,92;401945,44;-;-;83650,48;-;-;1387,42;1411,62;1924;5,6;35;10,17
"351350 Cubatão";485;486;889436,23;728536,01;-;-;160900,22;-;-;1830,12;1833,89;2900;6,0;45;9,28
"351360 Cunha";118;118;128243,97;102943,87;-;-;25300,10;-;-;1086,81;1086,81;447;3,8;6;5,08
"351370 Descalvado";139;140;197481,02;156772,52;-;-;40708,50;-;-;1410,58;1420,73;486;3,5;6;4,32
"351380 Diadema";1989;1995;3250945,05;2696101,22;-;-;554843,83;-;-;1629,55;1634,46;12448;6,3;159;7,99
"351385 Dirce Reis";3;3;5950,16;5183,20;-;-;766,96;-;-;1983,39;1983,39;7;2,3;-;-
"351390 Divinolândia";78;227;387030,21;349045,51;-;-;37984,70;-;-;1704,98;4961,93;4842;62,1;1;1,28
"351400 Dobrada";30;30;237936,01;206641,02;-;-;31294,99;-;-;7931,20;7931,20;133;4,4;2;6,67
"351410 Dois Córregos";105;107;199521,19;165503,52;-;-;34017,67;-;-;1864,68;1900,20;642;6,1;7;6,67
"351420 Dolcinópolis";10;11;24788,01;21002,04;-;-;3785,97;-;-;2253,46;2478,80;61;6,1;1;10,00
"351430 Dourado";27;27;52468,84;42291,54;-;-;10177,30;-;-;1943,29;1943,29;149;5,5;2;7,41
"351440 Dracena";212;221;363135,31;312517,81;-;-;50617,50;-;-;1643,15;1712,90;1308;6,2;26;12,26
"351450 Duartina";139;141;109011,82;85948,17;-;-;23063,65;-;-;773,13;784,26;516;3,7;4;2,88
"351460 Dumont";51;52;84719,77;71157,34;-;-;13562,43;-;-;1629,23;1661,17;330;6,5;2;3,92
"351470 Echaporã";37;38;67134,98;54737,98;-;-;12397,00;-;-;1766,71;1814,46;191;5,2;2;5,41
"351480 Eldorado";47;47;43329,50;33078,70;-;-;10250,80;-;-;921,90;921,90;177;3,8;4;8,51
"351490 Elias Fausto";55;55;173487,13;143151,15;-;-;30335,98;-;-;3154,31;3154,31;343;6,2;2;3,64
"351492 Elisiário";8;8;25458,37;21863,18;-;-;3595,19;-;-;3182,30;3182,30;65;8,1;1;12,50
"351495 Embaúba";13;14;40490,82;30696,68;-;-;9794,14;-;-;2892,20;3114,68;154;11,8;2;15,38
"351500 Embu das Artes";1414;1418;2515378,79;2073908,50;200,05;-;441131,27;-;-;1773,89;1778,91;7298;5,2;99;7,00
"351510 Embu-Guaçu";403;404;535196,41;441065,36;-;-;94131,05;-;-;1324,74;1328,03;1735;4,3;30;7,44
"351512 Emilianópolis";23;24;28549,19;24606,55;-;-;3942,64;-;-;1189,55;1241,27;112;4,9;1;4,35
"351515 Engenheiro Coelho";87;88;212027,42;175989,12;670,85;-;35139,95;-;-;2409,40;2437,10;455;5,2;8;9,20
"351518 Espírito Santo do Pinhal";197;291;346457,36;293660,05;-;-;52797,31;-;-;1190,58;1758,67;3710;18,8;18;9,14
"351519 Espírito Santo do Turvo";28;29;35781,88;29668,61;-;-;6113,27;-;-;1233,86;1277,92;178;6,4;3;10,71
"355730 Estiva Gerbi";52;59;98408,24;80136,27;-;-;18271,97;-;-;1667,94;1892,47;439;8,4;5;9,62
"351520 Estrela d'Oeste";59;59;143582,23;118944,25;-;-;24637,98;-;-;2433,60;2433,60;238;4,0;7;11,86
"351530 Estrela do Norte";12;13;16828,30;15155,91;-;-;1672,39;-;-;1294,48;1402,36;90;7,5;-;-
"351535 Euclides da Cunha Paulista";70;72;111377,05;88173,01;-;-;23204,04;-;-;1546,90;1591,10;386;5,5;7;10,00
"351540 Fartura";97;97;172860,28;135612,80;-;-;37247,48;-;-;1782,06;1782,06;373;3,8;7;7,22
"351560 Fernando Prestes";28;28;32798,38;26862,05;-;-;5936,33;-;-;1171,37;1171,37;170;6,1;2;7,14
"351550 Fernandópolis";321;323;620520,29;491958,08;-;-;128562,21;-;-;1921,12;1933,09;1600;5,0;26;8,10
"351565 Fernão";4;4;44242,82;37533,21;-;-;6709,61;-;-;11060,70;11060,70;52;13,0;1;25,00
"351570 Ferraz de Vasconcelos";758;763;1555767,95;1274359,29;-;-;281408,66;-;-;2039,01;2052,46;4884;6,4;59;7,78
"351580 Flora Rica";11;11;6477,95;5103,68;-;-;1374,27;-;-;588,90;588,90;24;2,2;-;-
"351590 Floreal";18;18;48890,08;43761,13;-;-;5128,95;-;-;2716,12;2716,12;97;5,4;-;-
"351600 Flórida Paulista";82;84;65156,77;53081,04;-;-;12075,73;-;-;775,68;794,59;384;4,7;5;6,10
"351610 Florínia";19;21;40484,78;32282,64;-;-;8202,14;-;-;1927,85;2130,78;185;9,7;2;10,53
"351620 Franca";1363;1438;2667198,60;2165876,12;-;-;501322,48;-;-;1854,80;1956,86;8352;6,1;91;6,68
"351630 Francisco Morato";738;741;1159533,01;945765,58;-;-;213767,43;-;-;1564,82;1571,18;3976;5,4;44;5,96
"351640 Franco da Rocha";593;646;1044330,39;855627,99;-;-;188702,40;-;-;1616,61;1761,10;5356;9,0;36;6,07
"351650 Gabriel Monteiro";6;6;18651,92;15659,43;-;-;2992,49;-;-;3108,65;3108,65;47;7,8;1;16,67
"351660 Gália";40;40;29775,77;25226,13;-;-;4549,64;-;-;744,39;744,39;202;5,0;6;15,00
"351670 Garça";187;261;364886,19;301683,45;-;-;63202,74;-;-;1398,03;1951,26;3008;16,1;11;5,88
"351680 Gastão Vidigal";19;19;72440,46;61196,89;-;-;11243,57;-;-;3812,66;3812,66;107;5,6;-;-
"351685 Gavião Peixoto";22;22;29275,96;23199,99;-;-;6075,97;-;-;1330,73;1330,73;85;3,9;1;4,55
"351690 General Salgado";63;64;63711,88;53398,57;-;-;10313,31;-;-;995,50;1011,30;325;5,2;1;1,59
"351700 Getulina";44;45;60678,14;48909,82;-;-;11768,32;-;-;1348,40;1379,05;343;7,8;2;4,55
"351710 Glicério";17;17;12312,50;10332,18;-;-;1980,32;-;-;724,26;724,26;82;4,8;3;17,65
"351720 Guaiçara";53;56;65890,53;55288,25;-;-;10602,28;-;-;1176,62;1243,22;381;7,2;3;5,66
"351730 Guaimbê";20;22;70507,26;59256,89;-;-;11250,37;-;-;3204,88;3525,36;156;7,8;2;10,00
"351740 Guaíra";207;207;331176,26;273712,95;-;-;57463,31;-;-;1599,89;1599,89;897;4,3;10;4,83
"351750 Guapiaçu";106;110;474522,75;413440,62;-;-;61082,13;-;-;4313,84;4476,63;752;7,1;11;10,38
"351760 Guapiara";63;63;81652,97;66411,75;-;-;15241,22;-;-;1296,08;1296,08;341;5,4;6;9,52
"351770 Guará";93;95;201219,31;167480,18;-;-;33739,13;-;-;2118,10;2163,65;403;4,3;6;6,45
"351780 Guaraçaí";55;56;59378,53;50372,68;-;-;9005,85;-;-;1060,33;1079,61;235;4,3;7;12,73
"351790 Guaraci";44;44;90420,30;76403,37;-;-;14016,93;-;-;2055,01;2055,01;292;6,6;3;6,82
"351800 Guarani d'Oeste";4;4;8648,09;7427,61;-;-;1220,48;-;-;2162,02;2162,02;16;4,0;1;25,00
"351810 Guarantã";26;30;83507,06;70504,28;-;-;13002,78;-;-;2783,57;3211,81;275;10,6;2;7,69
"351820 Guararapes";124;128;188882,08;155662,65;-;-;33219,43;-;-;1475,64;1523,24;689;5,6;9;7,26
"351830 Guararema";156;157;385936,99;326572,25;-;-;59364,74;-;-;2458,20;2473,96;702;4,5;20;12,82
"351840 Guaratinguetá";549;552;1045697,67;858362,63;-;-;187335,04;-;-;1894,38;1904,73;3479;6,3;38;6,92
"351850 Guareí";37;37;37615,18;30859,75;-;-;6755,43;-;-;1016,63;1016,63;199;5,4;-;-
"351860 Guariba";223;225;427358,52;356729,05;-;-;70629,47;-;-;1899,37;1916,41;1095;4,9;19;8,52
"351870 Guarujá";887;900;2086991,58;1706566,97;-;-;380424,61;-;-;2318,88;2352,87;6153;6,9;75;8,46
"351880 Guarulhos";4806;5374;11618247,92;9693633,58;521,27;-;1923921,29;-;-;2161,94;2417,45;45848;9,5;496;10,32
"351885 Guatapará";52;53;71303,53;58980,53;-;-;12323,00;-;-;1345,35;1371,22;279;5,4;3;5,77
"351890 Guzolândia";22;22;60160,60;48961,27;-;-;11199,33;-;-;2734,57;2734,57;142;6,5;4;18,18
"351900 Herculândia";81;83;61997,90;50450,00;133,32;-;11241,43;-;-;746,96;765,41;367;4,5;5;6,17
"351905 Holambra";47;49;79574,89;62321,75;-;-;17253,14;-;-;1623,98;1693,08;293;6,2;-;-
"351907 Hortolândia";843;848;1710667,09;1424116,70;-;-;286550,39;-;-;2017,30;2029,26;4502;5,3;80;9,49
"351910 Iacanga";69;69;75593,69;61107,47;-;-;14486,22;-;-;1095,56;1095,56;307;4,4;8;11,59
"351920 Iacri";29;33;50451,16;42002,98;-;-;8448,18;-;-;1528,82;1739,70;215;7,4;-;-
"351925 Iaras";19;19;35992,46;28287,21;-;-;7705,25;-;-;1894,34;1894,34;121;6,4;2;10,53
"351930 Ibaté";192;192;215363,78;172314,30;-;-;43049,48;-;-;1121,69;1121,69;702;3,7;5;2,60
"351940 Ibirá";72;72;318384,71;269961,30;-;-;48423,41;-;-;4422,01;4422,01;415;5,8;3;4,17
"351950 Ibirarema";28;30;23612,50;18385,08;-;-;5227,42;-;-;787,08;843,30;124;4,4;1;3,57
"351960 Ibitinga";308;309;408187,00;333568,09;-;-;74618,91;-;-;1320,99;1325,28;1334;4,3;16;5,19
"351970 Ibiúna";276;278;547290,86;433830,00;-;-;113460,86;-;-;1968,67;1982,94;1534;5,6;25;9,06
"351980 Icém";35;37;148694,78;126586,58;-;-;22108,20;-;-;4018,78;4248,42;228;6,5;1;2,86
"351990 Iepê";51;52;69073,36;57632,82;-;-;11440,54;-;-;1328,33;1354,38;222;4,4;4;7,84
"352000 Igaraçu do Tietê";154;154;190129,80;155872,88;-;-;34256,92;-;-;1234,61;1234,61;581;3,8;9;5,84
"352010 Igarapava";142;142;185659,72;151130,40;-;-;34529,32;-;-;1307,46;1307,46;630;4,4;14;9,86
"352020 Igaratá";49;49;95483,60;78690,52;-;-;16793,08;-;-;1948,64;1948,64;204;4,2;3;6,12
"352030 Iguape";122;122;139473,00;110612,11;-;-;28860,89;-;-;1143,22;1143,22;570;4,7;11;9,02
"352042 Ilha Comprida";53;53;60614,74;48857,74;-;-;11757,00;-;-;1143,67;1143,67;265;5,0;5;9,43
"352044 Ilha Solteira";79;80;74025,49;58514,06;-;-;15511,43;-;-;925,32;937,03;284;3,6;6;7,59
"352040 Ilhabela";200;200;212311,68;167625,04;-;-;44686,64;-;-;1061,56;1061,56;733;3,7;10;5,00
"352050 Indaiatuba";835;864;1456410,79;1190136,73;-;-;266274,06;-;-;1685,66;1744,20;5194;6,2;83;9,94
"352060 Indiana";40;40;51625,67;42297,78;-;-;9327,89;-;-;1290,64;1290,64;205;5,1;1;2,50
"352070 Indiaporã";31;32;48542,88;40756,04;-;-;7786,84;-;-;1516,97;1565,90;171;5,5;2;6,45
"352080 Inúbia Paulista";26;27;46295,16;39516,54;-;-;6778,62;-;-;1714,64;1780,58;146;5,6;3;11,54
"352090 Ipaussu";73;77;99230,22;80116,91;-;-;19113,31;-;-;1288,70;1359,32;457;6,3;6;8,22
"352100 Iperó";72;72;121722,49;99700,45;-;-;22022,04;-;-;1690,59;1690,59;356;4,9;5;6,94
"352110 Ipeúna";19;19;25989,30;19601,30;-;-;6388,00;-;-;1367,86;1367,86;48;2,5;1;5,26
"352115 Ipiguá";35;36;59523,74;50421,84;-;-;9101,90;-;-;1653,44;1700,68;182;5,2;2;5,71
"352120 Iporanga";9;9;18151,06;14956,29;-;-;3194,77;-;-;2016,78;2016,78;74;8,2;2;22,22
"352130 Ipuã";103;104;140755,11;115291,98;-;-;25463,13;-;-;1353,41;1366,55;327;3,2;8;7,77
"352140 Iracemápolis";38;40;89971,07;73761,66;-;-;16209,41;-;-;2249,28;2367,66;248;6,5;2;5,26
"352150 Irapuã";23;23;54127,53;44908,98;-;-;9218,55;-;-;2353,37;2353,37;96;4,2;1;4,35
"352160 Irapuru";47;48;62217,07;50066,25;-;-;12150,82;-;-;1296,19;1323,77;224;4,8;6;12,77
"352170 Itaberá";70;70;78321,49;64819,30;-;-;13502,19;-;-;1118,88;1118,88;323;4,6;5;7,14
"352180 Itaí";107;108;359843,14;297783,33;-;-;62059,81;-;-;3331,88;3363,02;674;6,3;4;3,74
"352190 Itajobi";69;71;165055,70;138760,91;-;-;26294,79;-;-;2324,73;2392,11;517;7,5;10;14,49
"352200 Itaju";19;19;12063,70;9634,93;-;-;2428,77;-;-;634,93;634,93;54;2,8;3;15,79
"352210 Itanhaém";465;467;554857,78;453964,18;-;-;100893,60;-;-;1188,13;1193,24;2579;5,5;30;6,45
"352215 Itaóca";19;19;10751,86;7746,23;-;-;3005,63;-;-;565,89;565,89;56;2,9;1;5,26
"352220 Itapecerica da Serra";900;906;1919957,05;1571684,28;-;-;348272,77;-;-;2119,16;2133,29;5209;5,8;79;8,78
"352230 Itapetininga";580;581;683024,56;543068,66;-;-;139955,90;-;-;1175,60;1177,63;2909;5,0;53;9,14
"352240 Itapeva";360;361;432749,02;340509,14;-;-;92239,88;-;-;1198,75;1202,08;1588;4,4;32;8,89
"352250 Itapevi";971;973;2320297,85;1920896,13;-;-;399401,72;-;-;2384,68;2389,60;6323;6,5;70;7,21
"352260 Itapira";384;447;716020,43;610390,64;-;-;105629,79;-;-;1601,84;1864,64;3561;9,3;26;6,77
"352265 Itapirapuã Paulista";28;28;24632,66;18909,07;-;-;5723,59;-;-;879,74;879,74;89;3,2;2;7,14
"352270 Itápolis";305;306;340573,07;280841,00;-;-;59732,07;-;-;1112,98;1116,63;1002;3,3;25;8,20
"352280 Itaporanga";129;130;108874,62;86201,23;-;-;22673,39;-;-;837,50;843,99;488;3,8;7;5,43
"352290 Itapuí";61;62;90303,25;76018,38;-;-;14284,87;-;-;1456,50;1480,38;401;6,6;5;8,20
"352300 Itapura";13;13;8519,09;7125,03;-;-;1394,06;-;-;655,31;655,31;53;4,1;2;15,38
"352310 Itaquaquecetuba";1656;1668;4071141,95;3364263,43;-;-;706878,52;-;-;2440,73;2458,42;11028;6,7;150;9,06
"352320 Itararé";305;305;299813,55;254411,10;-;-;45402,45;-;-;983,00;983,00;1035;3,4;19;6,23
"352330 Itariri";51;51;84158,95;69166,93;-;-;14992,02;-;-;1650,18;1650,18;256;5,0;5;9,80
"352340 Itatiba";369;370;623117,22;520917,08;-;-;102200,14;-;-;1684,10;1688,66;1447;3,9;19;5,15
"352350 Itatinga";108;108;338140,39;276329,39;-;-;61811,00;-;-;3130,93;3130,93;539;5,0;7;6,48
"352360 Itirapina";58;62;86392,35;66295,13;-;-;20097,22;-;-;1393,42;1489,52;307;5,3;4;6,90
"352370 Itirapuã";33;33;32839,85;25182,78;-;-;7657,07;-;-;995,15;995,15;79;2,4;2;6,06
"352380 Itobi";49;55;72596,23;61015,03;-;-;11581,20;-;-;1319,93;1481,56;409;8,3;2;4,08
"352390 Itu";660;860;1580223,16;1319279,70;-;-;260943,46;-;-;1837,47;2394,28;9521;14,4;48;7,27
"352400 Itupeva";279;282;467634,92;371204,63;-;-;96430,29;-;-;1658,28;1676,11;1092;3,9;17;6,09
"352410 Ituverava";156;162;241086,11;204859,82;-;-;36226,29;-;-;1488,19;1545,42;777;5,0;13;8,33
"352420 Jaborandi";30;30;82018,43;70426,04;-;-;11592,39;-;-;2733,95;2733,95;122;4,1;2;6,67
"352430 Jaboticabal";281;289;412511,29;335471,29;-;-;77040,00;-;-;1427,37;1468,01;1562;5,6;20;7,12
"352440 Jacareí";1070;1072;1480039,20;1206789,77;2907,42;-;268901,06;-;-;1380,63;1383,21;4669;4,4;81;7,57
"352450 Jaci";52;190;383783,75;347404,71;-;-;36379,04;-;-;2019,91;7380,46;4497;86,5;-;-
"352460 Jacupiranga";91;92;107430,29;87474,84;-;-;19955,45;-;-;1167,72;1180,55;418;4,6;13;14,29
"352470 Jaguariúna";191;201;514512,47;416832,96;-;-;97679,51;-;-;2559,76;2693,78;1064;5,6;11;5,76
"352480 Jales";246;253;463000,23;386447,90;-;-;76552,33;-;-;1830,04;1882,11;1154;4,7;16;6,50
"352490 Jambeiro";5;6;4788,98;4337,01;-;-;451,97;-;-;798,16;957,80;49;9,8;-;-
"352500 Jandira";383;383;1053840,21;879246,61;-;-;174593,60;-;-;2751,54;2751,54;2401;6,3;44;11,49
"352510 Jardinópolis";220;221;481747,22;402498,22;-;-;79249,00;-;-;2179,85;2189,76;1096;5,0;12;5,45
"352520 Jarinu";150;151;227209,55;180975,01;-;-;46234,54;-;-;1504,70;1514,73;558;3,7;5;3,33
"352530 Jaú";725;749;1377041,88;1137323,22;-;-;239718,66;-;-;1838,51;1899,37;5350;7,4;45;6,21
"352540 Jeriquara";18;19;20806,70;16800,73;-;-;4005,97;-;-;1095,09;1155,93;69;3,8;1;5,56
"352550 Joanópolis";60;60;80524,02;62650,03;-;-;17873,99;-;-;1342,07;1342,07;245;4,1;2;3,33
"352560 João Ramalho";30;31;32093,88;24627,58;-;-;7466,30;-;-;1035,29;1069,80;141;4,7;2;6,67
"352570 José Bonifácio";191;192;453743,54;374943,77;-;-;78799,77;-;-;2363,25;2375,62;930;4,9;13;6,81
"352580 Júlio Mesquita";21;24;48849,14;41990,11;-;-;6859,03;-;-;2035,38;2326,15;156;7,4;3;14,29
"352585 Jumirim";8;8;5750,38;4531,03;-;-;1219,35;-;-;718,80;718,80;33;4,1;1;12,50
"352590 Jundiaí";2064;2071;3803485,00;3153952,00;-;-;649533,00;-;-;1836,55;1842,77;8528;4,1;166;8,04
"352600 Junqueirópolis";142;145;213164,55;174648,52;-;-;38516,03;-;-;1470,10;1501,16;856;6,0;9;6,34
"352610 Juquiá";72;73;60957,54;47637,86;-;-;13319,68;-;-;835,03;846,63;311;4,3;8;11,11
"352620 Juquitiba";138;139;264847,26;212159,62;-;-;52687,64;-;-;1905,38;1919,18;663;4,8;11;7,97
"352630 Lagoinha";16;16;13572,47;10512,35;-;-;3060,12;-;-;848,28;848,28;65;4,1;-;-
"352640 Laranjal Paulista";176;178;319204,59;253923,34;-;-;65281,25;-;-;1793,28;1813,66;806;4,6;12;6,82
"352650 Lavínia";43;43;25791,77;20368,31;-;-;5423,46;-;-;599,81;599,81;188;4,4;-;-
"352660 Lavrinhas";22;22;39365,02;33557,95;-;-;5807,07;-;-;1789,32;1789,32;140;6,4;2;9,09
"352670 Leme";412;423;563038,53;466140,45;-;-;96898,08;-;-;1331,06;1366,60;2415;5,9;38;9,22
"352680 Lençóis Paulista";309;311;613328,60;497143,54;-;-;116185,06;-;-;1972,12;1984,88;1485;4,8;28;9,06
"352690 Limeira";853;864;1980968,30;1623948,04;-;-;357020,26;-;-;2292,79;2322,35;4409;5,2;86;10,08
"352700 Lindóia";25;26;58646,09;46928,65;-;-;11717,44;-;-;2255,62;2345,84;151;6,0;2;8,00
"352710 Lins";345;359;460357,40;376020,21;-;-;84337,19;-;-;1282,33;1334,37;2141;6,2;26;7,54
"352720 Lorena";460;464;671009,99;549085,49;-;-;121924,50;-;-;1446,14;1458,72;2497;5,4;32;6,96
"352725 Lourdes";4;4;11260,55;9291,73;-;-;1968,82;-;-;2815,14;2815,14;12;3,0;-;-
"352730 Louveira";267;275;290014,74;222036,48;-;-;67978,26;-;-;1054,60;1086,20;863;3,2;6;2,25
"352740 Lucélia";127;137;172177,20;142160,71;412,32;-;29382,46;-;-;1256,77;1355,73;935;7,4;10;7,87
"352750 Lucianópolis";13;13;32704,30;27449,99;-;-;5254,31;-;-;2515,72;2515,72;49;3,8;3;23,08
"352760 Luís Antônio";46;46;79671,06;64090,01;-;-;15581,05;-;-;1731,98;1731,98;229;5,0;5;10,87
"352770 Luiziânia";15;15;14654,22;12371,50;-;-;2282,72;-;-;976,95;976,95;58;3,9;3;20,00
"352780 Lupércio";15;16;39752,74;33735,98;-;-;6016,76;-;-;2484,55;2650,18;136;9,1;-;-
"352790 Lutécia";16;18;27142,44;23168,98;-;-;3973,46;-;-;1507,91;1696,40;92;5,8;-;-
"352800 Macatuba";139;141;278164,22;229570,27;-;-;48593,95;-;-;1972,80;2001,18;622;4,5;7;5,04
"352810 Macaubal";44;44;160815,57;138490,49;-;-;22325,08;-;-;3654,90;3654,90;223;5,1;2;4,55
"352820 Macedônia";27;27;41945,67;34575,76;-;-;7369,91;-;-;1553,54;1553,54;145;5,4;2;7,41
"352830 Magda";14;14;21397,68;18099,48;-;-;3298,20;-;-;1528,41;1528,41;56;4,0;-;-
"352840 Mairinque";130;131;235963,68;192070,60;-;-;43893,08;-;-;1801,25;1815,11;794;6,1;12;9,23
"352850 Mairiporã";317;319;469674,46;388016,69;-;-;81657,77;-;-;1472,33;1481,62;1655;5,2;16;5,05
"352860 Manduri";27;27;81553,61;68133,35;-;-;13420,26;-;-;3020,50;3020,50;189;7,0;-;-
"352870 Marabá Paulista";22;22;19657,09;16809,29;-;-;2847,80;-;-;893,50;893,50;107;4,9;-;-
"352880 Maracaí";62;63;97043,26;76604,33;-;-;20438,93;-;-;1540,37;1565,21;372;6,0;5;8,06
"352885 Marapoama";10;11;27783,10;24412,50;-;-;3370,60;-;-;2525,74;2778,31;90;9,0;2;20,00
"352890 Mariápolis";12;12;10509,84;8130,22;-;-;2379,62;-;-;875,82;875,82;97;8,1;-;-
"352900 Marília";1065;1164;1924708,08;1592703,69;-;-;332004,39;-;-;1653,53;1807,24;8907;8,4;72;6,76
"352910 Marinópolis";13;13;6249,42;5055,10;-;-;1194,32;-;-;480,72;480,72;56;4,3;1;7,69
"352920 Martinópolis";176;180;285100,48;239008,11;-;-;46092,37;-;-;1583,89;1619,89;1052;6,0;10;5,68
"352930 Matão";375;375;598181,75;503983,88;-;-;94197,87;-;-;1595,15;1595,15;1647;4,4;27;7,20
