 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mar/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314740 Paraopeba";95;95;97538,34;79390,50;-;-;18147,84;-;-;1026,72;1026,72;348;3,7;2;2,11
"314760 Passa Quatro";80;82;101814,37;78122,22;-;-;23692,15;-;-;1241,64;1272,68;362;4,5;3;3,75
"314770 Passa Tempo";59;59;57102,87;44962,26;-;-;12140,61;-;-;967,85;967,85;245;4,2;3;5,08
"314780 Passa-Vinte";10;10;20776,86;16847,24;-;-;3929,62;-;-;2077,69;2077,69;60;6,0;-;-
"314750 Passabém";12;12;8901,77;7393,05;-;-;1508,72;-;-;741,81;741,81;49;4,1;1;8,33
"314790 Passos";570;575;1130171,88;912156,08;-;-;218015,80;-;-;1965,52;1982,76;2857;5,0;30;5,26
"314795 Patis";19;19;22278,48;17556,82;-;-;4721,66;-;-;1172,55;1172,55;82;4,3;-;-
"314800 Patos de Minas";432;432;726375,21;583019,13;-;-;143356,08;-;-;1681,42;1681,42;2352;5,4;38;8,80
"314810 Patrocínio";473;473;628295,76;521492,96;-;-;106802,80;-;-;1328,32;1328,32;2317;4,9;25;5,29
"314820 Patrocínio do Muriaé";33;33;48994,97;40548,76;-;-;8446,21;-;-;1484,70;1484,70;218;6,6;5;15,15
"314830 Paula Cândido";35;36;62151,23;46909,37;-;437,65;13386,51;437,65;1417,70;1726,42;1775,75;185;5,3;-;-
"314840 Paulistas";20;20;11220,70;8863,69;-;-;2357,01;-;-;561,04;561,04;53;2,7;1;5,00
"314850 Pavão";6;6;33088,49;23801,75;-;-;9286,74;-;-;5514,75;5514,75;31;5,2;1;16,67
"314860 Peçanha";127;127;77252,78;63792,69;-;-;13460,09;-;-;608,29;608,29;446;3,5;3;2,36
"314870 Pedra Azul";164;164;142100,76;117871,75;-;-;24229,01;-;-;866,47;866,47;691;4,2;8;4,88
"314875 Pedra Bonita";30;30;39968,63;30232,31;-;-;9736,32;-;-;1332,29;1332,29;147;4,9;1;3,33
"314880 Pedra do Anta";22;22;54640,33;44867,90;-;231,48;8980,77;231,48;560,18;2483,65;2483,65;171;7,8;1;4,55
"314890 Pedra do Indaiá";13;13;12563,36;11282,00;-;-;1281,36;-;-;966,41;966,41;60;4,6;-;-
"314900 Pedra Dourada";13;13;81443,53;71419,50;-;-;10024,03;-;-;6264,89;6264,89;96;7,4;2;15,38
"314910 Pedralva";50;50;69233,41;54171,37;-;-;15062,04;-;-;1384,67;1384,67;146;2,9;4;8,00
"314915 Pedras de Maria da Cruz";25;25;87600,14;79415,93;-;-;8184,21;-;-;3504,01;3504,01;104;4,2;3;12,00
"314920 Pedrinópolis";8;8;12882,10;10124,09;-;-;2758,01;-;-;1610,26;1610,26;33;4,1;-;-
"314930 Pedro Leopoldo";237;237;397515,38;316969,92;-;-;80545,46;-;-;1677,28;1677,28;1400;5,9;13;5,49
"314940 Pedro Teixeira";12;12;13402,41;10391,47;-;-;3010,94;-;-;1116,87;1116,87;74;6,2;2;16,67
"314950 Pequeri";18;19;47854,80;44342,92;-;-;3511,88;-;-;2518,67;2658,60;116;6,4;2;11,11
"314960 Pequi";15;15;22766,64;18943,86;-;-;3822,78;-;-;1517,78;1517,78;94;6,3;1;6,67
"314970 Perdigão";38;38;95620,80;79335,45;-;-;16285,35;-;-;2516,34;2516,34;193;5,1;1;2,63
"314980 Perdizes";96;97;91624,26;75990,68;-;-;15633,58;-;-;944,58;954,42;435;4,5;3;3,13
"314990 Perdões";94;95;200545,49;172740,54;-;-;27804,95;-;-;2111,01;2133,46;466;5,0;1;1,06
"314995 Periquito";20;20;26889,30;22708,84;-;-;4180,46;-;-;1344,46;1344,46;86;4,3;4;20,00
"315000 Pescador";19;19;24449,82;18773,89;-;-;5675,93;-;-;1286,83;1286,83;60;3,2;1;5,26
"315010 Piau";7;9;16288,93;12566,83;-;-;3722,10;-;-;1809,88;2326,99;93;13,3;-;-
"315015 Piedade de Caratinga";34;34;48498,14;38233,94;-;-;10264,20;-;-;1426,42;1426,42;156;4,6;-;-
"315020 Piedade de Ponte Nova";17;17;9986,48;8275,31;-;-;1711,17;-;-;587,44;587,44;57;3,4;1;5,88
"315030 Piedade do Rio Grande";25;25;15845,61;11917,71;-;-;3927,90;-;-;633,82;633,82;103;4,1;3;12,00
"315040 Piedade dos Gerais";13;14;18174,72;15078,42;-;-;3096,30;-;-;1298,19;1398,06;107;8,2;1;7,69
"315050 Pimenta";36;36;74701,59;58869,48;-;-;15832,11;-;-;2075,04;2075,04;137;3,8;2;5,56
"315053 Pingo-d'Água";16;16;16366,95;12018,54;-;75,10;4273,31;75,10;-;1022,93;1022,93;85;5,3;-;-
"315057 Pintópolis";39;39;27461,11;20061,26;-;-;7399,85;-;-;704,13;704,13;140;3,6;1;2,56
"315060 Piracema";32;32;63740,64;53671,07;-;-;10069,57;-;-;1991,90;1991,90;155;4,8;-;-
"315070 Pirajuba";9;9;4300,62;3551,18;-;-;749,44;-;-;477,85;477,85;19;2,1;2;22,22
"315080 Piranga";109;109;106057,43;85287,51;-;-;20769,92;-;-;973,00;973,00;457;4,2;5;4,59
"315090 Piranguçu";24;24;31383,91;26050,02;-;-;5333,89;-;-;1307,66;1307,66;76;3,2;1;4,17
"315100 Piranguinho";43;43;60385,59;50722,66;-;-;9662,93;-;-;1404,32;1404,32;181;4,2;5;11,63
"315110 Pirapetinga";76;76;88716,35;71958,39;-;-;16757,96;-;-;1167,32;1167,32;313;4,1;7;9,21
"315120 Pirapora";288;288;344681,45;280271,12;-;-;64410,33;-;-;1196,81;1196,81;1170;4,1;11;3,82
"315130 Piraúba";55;55;74441,05;61086,04;-;-;13355,01;-;-;1353,47;1353,47;372;6,8;4;7,27
"315140 Pitangui";144;144;203516,85;162373,49;-;-;41143,36;-;-;1413,31;1413,31;797;5,5;6;4,17
"315150 Piumhi";222;224;486390,00;396894,38;-;-;89495,62;-;-;2171,38;2190,95;1064;4,8;9;4,05
"315160 Planura";35;35;31838,17;24241,07;-;-;7597,10;-;-;909,66;909,66;143;4,1;-;-
"315170 Poço Fundo";83;85;88169,85;64966,67;181,64;1999,48;19023,90;1999,48;1696,43;1037,29;1062,29;274;3,3;-;-
"315180 Poços de Caldas";581;588;1134618,52;913526,25;-;9341,67;205237,09;9341,67;6513,51;1929,62;1952,87;2914;5,0;44;7,57
"315190 Pocrane";33;33;31672,49;24497,86;-;-;7174,63;-;-;959,77;959,77;136;4,1;1;3,03
"315200 Pompéu";227;227;373335,71;303405,84;-;-;69929,87;-;-;1644,65;1644,65;1104;4,9;14;6,17
"315210 Ponte Nova";292;294;485660,98;407890,00;-;-;77770,98;-;-;1651,91;1663,22;1503;5,1;19;6,51
"315213 Ponto Chique";18;18;27325,82;21906,16;-;-;5419,66;-;-;1518,10;1518,10;82;4,6;-;-
"315217 Ponto dos Volantes";62;62;34535,59;27686,19;-;-;6849,40;-;-;557,03;557,03;235;3,8;3;4,84
"315220 Porteirinha";200;200;181163,45;146227,14;-;-;34936,31;-;-;905,82;905,82;766;3,8;8;4,00
"315230 Porto Firme";43;43;94359,84;70940,36;-;619,69;20883,39;619,69;1916,40;2194,41;2194,41;216;5,0;1;2,33
"315240 Poté";73;73;70293,52;55992,26;-;-;14301,26;-;-;962,92;962,92;278;3,8;3;4,11
"315250 Pouso Alegre";437;441;801404,65;638381,36;-;-;163023,29;-;-;1817,24;1833,88;2200;5,0;18;4,12
"315260 Pouso Alto";35;35;56426,73;46573,24;-;-;9853,49;-;-;1612,19;1612,19;220;6,3;2;5,71
"315270 Prados";62;63;85115,17;72224,06;-;-;12891,11;-;-;1351,03;1372,83;369;6,0;3;4,84
"315280 Prata";206;206;218831,70;185466,43;-;-;33365,27;-;-;1062,29;1062,29;825;4,0;7;3,40
"315290 Pratápolis";51;53;116611,25;101850,37;-;-;14760,88;-;-;2200,21;2286,50;351;6,9;4;7,84
"315300 Pratinha";9;10;8177,77;6830,69;-;-;1347,08;-;-;817,78;908,64;84;9,3;-;-
"315310 Presidente Bernardes";27;27;15446,24;12668,79;-;-;2777,45;-;-;572,08;572,08;99;3,7;-;-
"315320 Presidente Juscelino";15;15;64240,37;49017,24;-;-;15223,13;-;-;4282,69;4282,69;98;6,5;-;-
"315330 Presidente Kubitschek";17;17;13456,83;11234,62;-;-;2222,21;-;-;791,58;791,58;98;5,8;-;-
"315340 Presidente Olegário";68;68;115360,03;92679,41;-;-;22680,62;-;-;1696,47;1696,47;409;6,0;5;7,35
"315360 Prudente de Morais";34;34;21968,24;15715,85;-;-;6252,39;-;-;646,12;646,12;102;3,0;1;2,94
"315370 Quartel Geral";21;21;11732,66;9216,55;-;-;2516,11;-;-;558,70;558,70;62;3,0;1;4,76
"315380 Queluzito";9;9;12362,19;9723,81;-;-;2638,38;-;-;1373,58;1373,58;44;4,9;-;-
"315390 Raposos";71;71;88373,20;70974,30;-;-;17398,90;-;-;1244,69;1244,69;407;5,7;4;5,63
"315400 Raul Soares";137;137;134492,97;107545,61;-;-;26947,36;-;-;981,70;981,70;524;3,8;6;4,38
"315410 Recreio";62;63;66505,49;55939,73;-;-;10565,76;-;-;1055,64;1072,67;310;5,0;2;3,23
"315415 Reduto";62;62;102923,49;85446,82;-;-;17476,67;-;-;1660,06;1660,06;240;3,9;3;4,84
"315420 Resende Costa";93;93;74704,82;62398,31;-;-;12306,51;-;-;803,28;803,28;480;5,2;6;6,45
"315430 Resplendor";175;176;212371,94;168672,58;-;-;43699,36;-;-;1206,66;1213,55;783;4,5;8;4,57
"315440 Ressaquinha";25;25;64723,60;56548,96;-;-;8174,64;-;-;2588,94;2588,94;235;9,4;3;12,00
"315445 Riachinho";19;19;35630,19;29777,53;-;-;5852,66;-;-;1875,27;1875,27;166;8,7;1;5,26
"315450 Riacho dos Machados";27;27;25009,77;20419,84;-;-;4589,93;-;-;926,29;926,29;105;3,9;-;-
"315460 Ribeirão das Neves";1459;1476;2441049,28;1955370,40;-;-;485678,88;-;-;1653,83;1673,10;8757;6,0;45;3,08
"315470 Ribeirão Vermelho";23;24;22272,09;18915,49;-;-;3356,60;-;-;928,00;968,35;114;5,0;1;4,35
"315480 Rio Acima";57;57;62737,99;50114,48;-;-;12623,51;-;-;1100,67;1100,67;225;3,9;3;5,26
"315490 Rio Casca";75;75;153449,38;128234,89;-;-;25214,49;-;-;2045,99;2045,99;387;5,2;5;6,67
"315510 Rio do Prado";20;20;21218,80;17363,01;-;-;3855,79;-;-;1060,94;1060,94;81;4,0;-;-
"315500 Rio Doce";6;6;5896,79;5059,05;-;-;837,74;-;-;982,80;982,80;40;6,7;1;16,67
"315520 Rio Espera";24;24;63774,58;54763,44;-;-;9011,14;-;-;2657,27;2657,27;156;6,5;2;8,33
"315530 Rio Manso";18;18;24063,86;20119,17;-;-;3944,69;-;-;1336,88;1336,88;141;7,8;-;-
"315540 Rio Novo";33;33;56691,95;45268,84;-;-;11423,11;-;-;1717,94;1717,94;200;6,1;2;6,06
"315550 Rio Paranaíba";60;60;63330,80;53735,98;-;-;9594,82;-;-;1055,51;1055,51;241;4,0;-;-
"315560 Rio Pardo de Minas";162;162;133269,56;107080,35;-;-;26189,21;-;-;822,65;822,65;511;3,2;4;2,47
"315570 Rio Piracicaba";93;93;188767,44;163857,62;-;-;24909,82;-;-;2029,76;2029,76;405;4,4;8;8,60
"315580 Rio Pomba";150;150;118580,80;97586,33;-;-;20994,47;-;-;790,54;790,54;460;3,1;6;4,00
"315590 Rio Preto";28;29;25319,43;22039,92;-;-;3279,51;-;-;873,08;904,27;135;4,8;1;3,57
"315600 Rio Vermelho";101;101;79303,33;62049,85;-;-;17253,48;-;-;785,18;785,18;391;3,9;1;0,99
"315610 Ritápolis";25;25;58700,53;49587,71;-;-;9112,82;-;-;2348,02;2348,02;139;5,6;3;12,00
"315620 Rochedo de Minas";12;12;54674,90;38823,60;-;-;15851,30;-;-;4556,24;4556,24;37;3,1;2;16,67
"315630 Rodeiro";60;60;152006,64;134366,91;-;-;17639,73;-;-;2533,44;2533,44;230;3,8;3;5,00
"315640 Romaria";17;17;16937,52;9868,35;-;-;7069,17;-;-;996,32;996,32;47;2,8;-;-
"315645 Rosário da Limeira";25;25;60183,95;50294,94;-;-;9889,01;-;-;2407,36;2407,36;137;5,5;-;-
"315650 Rubelita";14;14;22660,07;19083,67;-;-;3576,40;-;-;1618,58;1618,58;56;4,0;1;7,14
"315660 Rubim";63;63;48351,56;38858,93;-;-;9492,63;-;-;767,49;767,49;265;4,2;5;7,94
"315670 Sabará";483;498;656520,48;538351,66;-;-;118168,82;-;-;1318,31;1359,26;3248;6,7;21;4,35
"315680 Sabinópolis";167;167;92885,55;75048,93;-;-;17836,62;-;-;556,20;556,20;514;3,1;5;2,99
"315690 Sacramento";163;164;162234,31;132723,76;-;20,00;29470,55;20,00;20,00;989,23;995,30;737;4,5;5;3,07
"315700 Salinas";293;293;337358,16;285885,37;-;-;51472,79;-;-;1151,39;1151,39;1180;4,0;11;3,75
"315710 Salto da Divisa";39;40;23871,01;18595,67;-;-;5275,34;-;-;596,78;612,08;183;4,7;1;2,56
"315720 Santa Bárbara";131;132;145801,94;117137,74;-;169,41;28189,44;169,41;305,35;1104,56;1112,99;536;4,1;6;4,58
"315725 Santa Bárbara do Leste";32;32;57207,52;48386,97;-;-;8820,55;-;-;1787,74;1787,74;220;6,9;3;9,38
"315727 Santa Bárbara do Monte Verde";27;28;31788,88;26753,18;-;-;5035,70;-;-;1135,32;1177,37;168;6,2;1;3,70
"315730 Santa Bárbara do Tugúrio";12;12;8377,28;5734,64;-;-;2642,64;-;-;698,11;698,11;54;4,5;-;-
"315733 Santa Cruz de Minas";35;35;88818,44;76152,15;-;-;12666,29;-;-;2537,67;2537,67;270;7,7;4;11,43
"315737 Santa Cruz de Salinas";26;26;19587,14;14892,22;-;-;4694,92;-;-;753,35;753,35;88;3,4;1;3,85
"315740 Santa Cruz do Escalvado";21;21;31296,16;26603,21;-;-;4692,95;-;-;1490,29;1490,29;181;8,6;2;9,52
"315750 Santa Efigênia de Minas";21;21;31625,32;26348,13;-;-;5277,19;-;-;1505,97;1505,97;85;4,0;1;4,76
"315760 Santa Fé de Minas";12;12;5705,30;4026,01;-;-;1679,29;-;-;475,44;475,44;27;2,3;1;8,33
"315765 Santa Helena de Minas";21;21;22041,95;16478,52;-;-;5563,43;-;-;1049,62;1049,62;83;4,0;2;9,52
"315770 Santa Juliana";49;49;56341,61;45365,88;-;-;10975,73;-;-;1149,83;1149,83;135;2,8;2;4,08
"315780 Santa Luzia";969;975;1545507,33;1251404,82;-;48,71;293969,86;48,71;83,94;1585,14;1594,95;6074;6,3;40;4,13
"315790 Santa Margarida";126;126;142606,92;109735,24;-;-;32871,68;-;-;1131,80;1131,80;475;3,8;2;1,59
"315800 Santa Maria de Itabira";54;54;40201,00;31625,34;-;-;8575,66;-;-;744,46;744,46;273;5,1;1;1,85
"315810 Santa Maria do Salto";34;34;18587,02;13485,26;-;-;5101,76;-;-;546,68;546,68;91;2,7;2;5,88
"315820 Santa Maria do Suaçuí";78;78;98101,25;79660,70;-;-;18440,55;-;-;1257,71;1257,71;306;3,9;1;1,28
"315920 Santa Rita de Caldas";32;37;71148,34;58992,48;-;-;12155,86;-;-;1922,93;2223,39;279;8,7;2;6,25
"315940 Santa Rita de Ibitipoca";7;7;3609,06;2495,23;-;-;1113,83;-;-;515,58;515,58;26;3,7;-;-
"315930 Santa Rita de Jacutinga";33;33;68180,59;60455,56;-;-;7725,03;-;-;2066,08;2066,08;223;6,8;2;6,06
"315935 Santa Rita de Minas";27;27;64305,50;52704,34;-;-;11601,16;-;-;2381,69;2381,69;114;4,2;1;3,70
"315950 Santa Rita do Itueto";55;55;40762,48;31172,28;-;-;9590,20;-;-;741,14;741,14;186;3,4;2;3,64
"315960 Santa Rita do Sapucaí";228;228;206344,37;164610,14;-;-;41734,23;-;-;905,02;905,02;511;2,2;11;4,82
"315970 Santa Rosa da Serra";12;12;28095,54;24146,89;-;-;3948,65;-;-;2341,29;2341,29;88;7,3;-;-
"315980 Santa Vitória";95;95;125593,12;101301,81;-;-;24291,31;-;-;1322,03;1322,03;411;4,3;4;4,21
"315830 Santana da Vargem";28;28;40429,86;33296,55;-;-;7133,31;-;-;1443,92;1443,92;206;7,4;2;7,14
"315840 Santana de Cataguases";19;19;16645,19;14369,00;-;-;2276,19;-;-;876,06;876,06;68;3,6;6;31,58
"315850 Santana de Pirapama";29;29;76077,70;64606,65;-;-;11471,05;-;-;2623,37;2623,37;191;6,6;4;13,79
"315860 Santana do Deserto";21;21;46463,74;40267,01;-;-;6196,73;-;-;2212,56;2212,56;220;10,5;3;14,29
"315870 Santana do Garambéu";18;18;36011,53;28741,99;-;-;7269,54;-;-;2000,64;2000,64;134;7,4;1;5,56
"315880 Santana do Jacaré";25;25;26273,57;21382,50;-;-;4891,07;-;-;1050,94;1050,94;91;3,6;-;-
"315890 Santana do Manhuaçu";45;45;47563,17;35284,53;-;-;12278,64;-;-;1056,96;1056,96;148;3,3;1;2,22
"315895 Santana do Paraíso";135;135;245106,96;195115,07;-;-;49991,89;-;-;1815,61;1815,61;847;6,3;6;4,44
"315900 Santana do Riacho";19;19;43052,78;34526,36;-;-;8526,42;-;-;2265,94;2265,94;130;6,8;-;-
"315910 Santana dos Montes";20;20;38147,50;30555,64;-;-;7591,86;-;-;1907,38;1907,38;122;6,1;-;-
"315990 Santo Antônio do Amparo";89;89;127291,95;104159,46;-;-;23132,49;-;-;1430,25;1430,25;435;4,9;5;5,62
"316000 Santo Antônio do Aventureiro";20;20;37829,31;32626,28;-;-;5203,03;-;-;1891,47;1891,47;106;5,3;1;5,00
"316010 Santo Antônio do Grama";26;26;44214,11;37659,31;-;-;6554,80;-;-;1700,54;1700,54;130;5,0;2;7,69
"316020 Santo Antônio do Itambé";24;24;12611,20;9476,71;-;-;3134,49;-;-;525,47;525,47;62;2,6;-;-
"316030 Santo Antônio do Jacinto";30;30;29574,42;23637,21;-;-;5937,21;-;-;985,81;985,81;102;3,4;1;3,33
"316040 Santo Antônio do Monte";120;121;132977,50;109013,85;-;-;23963,65;-;-;1098,99;1108,15;558;4,7;2;1,67
"316045 Santo Antônio do Retiro";27;27;20223,63;17060,68;-;-;3162,95;-;-;749,02;749,02;105;3,9;1;3,70
"316050 Santo Antônio do Rio Abaixo";9;9;11225,45;9271,38;-;-;1954,07;-;-;1247,27;1247,27;62;6,9;1;11,11
"316060 Santo Hipólito";17;17;29621,24;23909,12;-;-;5712,12;-;-;1742,43;1742,43;71;4,2;2;11,76
"316070 Santos Dumont";229;230;250557,12;208172,36;-;-;42384,76;-;-;1089,38;1094,14;1244;5,4;17;7,42
"316080 São Bento Abade";23;23;64196,24;51917,98;-;-;12278,26;-;-;2791,14;2791,14;135;5,9;-;-
"316090 São Brás do Suaçuí";12;12;22171,73;18122,94;-;-;4048,79;-;-;1847,64;1847,64;52;4,3;2;16,67
"316095 São Domingos das Dores";22;22;25755,60;20986,56;-;-;4769,04;-;-;1170,71;1170,71;119;5,4;1;4,55
"316100 São Domingos do Prata";112;113;149272,82;131593,29;-;-;17679,53;-;-;1321,00;1332,79;587;5,2;8;7,14
"316105 São Félix de Minas";6;6;3532,49;3040,83;-;-;491,66;-;-;588,75;588,75;26;4,3;-;-
"316110 São Francisco";288;288;204372,64;163804,66;-;-;40567,98;-;-;709,63;709,63;1207;4,2;10;3,47
"316120 São Francisco de Paula";25;25;23838,09;19844,68;-;-;3993,41;-;-;953,52;953,52;86;3,4;1;4,00
"316130 São Francisco de Sales";16;16;27908,08;20310,19;-;-;7597,89;-;-;1744,26;1744,26;47;2,9;2;12,50
"316140 São Francisco do Glória";24;24;66808,43;52405,08;-;-;14403,35;-;-;2783,68;2783,68;138;5,8;-;-
"316150 São Geraldo";49;49;66367,33;54937,96;-;-;11429,37;-;-;1354,44;1354,44;177;3,6;1;2,04
"316160 São Geraldo da Piedade";28;28;67239,12;55765,34;-;-;11473,78;-;-;2401,40;2401,40;128;4,6;-;-
"316165 São Geraldo do Baixio";7;7;6361,67;4502,54;-;-;1859,13;-;-;908,81;908,81;20;2,9;1;14,29
"316170 São Gonçalo do Abaeté";21;21;33904,20;26206,41;-;-;7697,79;-;-;1614,49;1614,49;125;6,0;1;4,76
"316180 São Gonçalo do Pará";42;42;63751,25;48043,33;-;-;15707,92;-;-;1517,89;1517,89;137;3,3;2;4,76
"316190 São Gonçalo do Rio Abaixo";30;30;30566,02;23974,84;-;-;6591,18;-;-;1018,87;1018,87;114;3,8;3;10,00
"312550 São Gonçalo do Rio Preto";17;17;20859,40;17135,53;-;-;3723,87;-;-;1227,02;1227,02;45;2,6;3;17,65
"316200 São Gonçalo do Sapucaí";148;148;140643,76;110966,31;-;-;29677,45;-;-;950,30;950,30;440;3,0;5;3,38
"316210 São Gotardo";154;154;192922,42;149365,72;-;-;43556,70;-;-;1252,74;1252,74;482;3,1;7;4,55
"316220 São João Batista do Glória";61;62;113367,66;92701,65;-;-;20666,01;-;-;1828,51;1858,49;311;5,1;7;11,48
"316225 São João da Lagoa";22;22;39400,10;28921,54;-;-;10478,56;-;-;1790,91;1790,91;122;5,5;1;4,55
"316230 São João da Mata";14;14;28510,77;23237,14;-;670,74;4229,98;670,74;372,91;2036,48;2036,48;66;4,7;1;7,14
"316240 São João da Ponte";181;181;232066,79;191151,73;-;-;40915,06;-;-;1282,14;1282,14;711;3,9;8;4,42
"316245 São João das Missões";57;57;61855,93;52062,73;-;-;9793,20;-;-;1085,19;1085,19;252;4,4;4;7,02
"316250 São João del Rei";361;364;765509,53;635328,37;-;-;130181,16;-;-;2103,05;2120,53;2323;6,4;31;8,59
"316255 São João do Manhuaçu";56;56;45586,72;32692,78;-;-;12893,94;-;-;814,05;814,05;228;4,1;-;-
"316257 São João do Manteninha";29;29;61686,33;47026,17;-;-;14660,16;-;-;2127,11;2127,11;90;3,1;1;3,45
"316260 São João do Oriente";36;36;55440,76;44846,93;-;-;10593,83;-;-;1540,02;1540,02;149;4,1;-;-
"316265 São João do Pacuí";8;8;7976,35;6176,03;-;-;1800,32;-;-;997,04;997,04;36;4,5;-;-
"316270 São João do Paraíso";149;149;196644,95;163737,57;-;-;32907,38;-;-;1319,76;1319,76;700;4,7;9;6,04
"316280 São João Evangelista";128;128;142440,29;118061,74;-;-;24378,55;-;-;1112,81;1112,81;558;4,4;4;3,13
"316290 São João Nepomuceno";132;134;195867,55;158956,62;-;-;36910,93;-;-;1461,70;1483,85;761;5,8;6;4,55
"316292 São Joaquim de Bicas";132;134;239041,35;190635,93;-;-;48405,42;-;-;1783,89;1810,92;824;6,2;6;4,55
"316294 São José da Barra";46;47;99630,31;79910,41;-;-;19719,90;-;-;2119,79;2165,88;244;5,3;2;4,35
"316295 São José da Lapa";117;117;116711,67;92875,36;-;-;23836,31;-;-;997,54;997,54;501;4,3;5;4,27
"316300 São José da Safira";8;8;50515,99;44359,43;-;-;6156,56;-;-;6314,50;6314,50;78;9,8;1;12,50
"316310 São José da Varginha";24;24;55864,08;44626,43;-;-;11237,65;-;-;2327,67;2327,67;115;4,8;-;-
"316320 São José do Alegre";28;28;55361,90;44871,57;-;-;10490,33;-;-;1977,21;1977,21;152;5,4;4;14,29
"316330 São José do Divino";10;11;12106,44;10648,93;-;-;1457,51;-;-;1100,59;1210,64;69;6,9;-;-
"316340 São José do Goiabal";30;30;76238,91;65192,37;-;-;11046,54;-;-;2541,30;2541,30;134;4,5;5;16,67
"316350 São José do Jacuri";15;15;11549,74;9244,28;-;-;2305,46;-;-;769,98;769,98;51;3,4;1;6,67
"316360 São José do Mantimento";21;21;21469,44;16168,51;-;-;5300,93;-;-;1022,35;1022,35;82;3,9;2;9,52
"316370 São Lourenço";304;310;404716,16;327868,40;-;-;76847,76;-;-;1305,54;1331,30;1610;5,3;28;9,21
"316380 São Miguel do Anta";26;26;50811,04;40366,83;-;426,36;9118,26;426,36;899,59;1954,27;1954,27;160;6,2;4;15,38
"316390 São Pedro da União";24;24;18466,21;15351,61;-;-;3114,60;-;-;769,43;769,43;123;5,1;3;12,50
"316410 São Pedro do Suaçuí";35;35;40601,28;32985,39;-;-;7615,89;-;-;1160,04;1160,04;150;4,3;1;2,86
"316400 São Pedro dos Ferros";42;42;52327,08;42248,07;-;-;10079,01;-;-;1245,88;1245,88;186;4,4;7;16,67
"316420 São Romão";43;43;60726,23;49893,26;-;-;10832,97;-;-;1412,24;1412,24;218;5,1;2;4,65
"316430 São Roque de Minas";26;27;33948,79;25348,27;-;-;8600,52;-;-;1257,36;1305,72;122;4,7;-;-
"316440 São Sebastião da Bela Vista";23;23;23913,91;18804,93;-;-;5108,98;-;-;1039,74;1039,74;72;3,1;3;13,04
"316443 São Sebastião da Vargem Alegre";13;13;10777,70;8389,96;-;-;2387,74;-;-;829,05;829,05;34;2,6;2;15,38
"316447 São Sebastião do Anta";22;22;60764,54;50444,71;-;-;10319,83;-;-;2762,02;2762,02;124;5,6;2;9,09
"316450 São Sebastião do Maranhão";63;63;84802,03;63928,89;-;-;20873,14;-;-;1346,06;1346,06;242;3,8;2;3,17
"316460 São Sebastião do Oeste";22;22;34233,70;27953,70;-;-;6280,00;-;-;1556,08;1556,08;92;4,2;-;-
"316470 São Sebastião do Paraíso";421;444;611335,56;512378,45;-;-;98957,11;-;-;1376,88;1452,10;2821;6,7;25;5,94
"316480 São Sebastião do Rio Preto";8;8;16725,32;14105,28;-;-;2620,04;-;-;2090,66;2090,66;63;7,9;-;-
"316490 São Sebastião do Rio Verde";10;10;6506,35;4952,53;-;-;1553,82;-;-;650,63;650,63;32;3,2;1;10,00
"316520 São Thomé das Letras";19;20;15856,78;12613,12;-;-;3243,66;-;-;792,84;834,57;74;3,9;1;5,26
"316500 São Tiago";96;96;124516,63;101999,63;-;-;22517,00;-;-;1297,05;1297,05;477;5,0;2;2,08
"316510 São Tomás de Aquino";49;52;83322,19;69846,56;-;-;13475,63;-;-;1602,35;1700,45;336;6,9;6;12,24
"316530 São Vicente de Minas";33;33;29655,21;23768,88;-;-;5886,33;-;-;898,64;898,64;89;2,7;2;6,06
"316540 Sapucaí-Mirim";27;27;12510,13;9104,17;-;-;3405,96;-;-;463,34;463,34;87;3,2;1;3,70
"316550 Sardoá";22;22;16238,97;12154,90;-;-;4084,07;-;-;738,14;738,14;78;3,5;-;-
"316553 Sarzedo";126;126;239220,02;191797,29;-;118,15;46636,38;118,15;668,20;1898,57;1898,57;796;6,3;5;3,97
"316556 Sem-Peixe";14;14;38501,27;33058,94;-;-;5442,33;-;-;2750,09;2750,09;115;8,2;2;14,29
"316557 Senador Amaral";39;39;27878,70;22449,05;-;-;5429,65;-;-;714,84;714,84;122;3,1;-;-
"316560 Senador Cortes";21;21;22247,33;18890,91;-;-;3356,42;-;-;1059,40;1059,40;130;6,2;3;14,29
"316570 Senador Firmino";43;43;66313,03;55580,16;-;-;10732,87;-;-;1542,16;1542,16;251;5,8;4;9,30
"316580 Senador José Bento";6;6;6473,48;4901,07;-;-;1572,41;-;-;1078,91;1078,91;42;7,0;-;-
