 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Out/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"261070 Paulista";1354;1390;2904072,15;2371402,14;-;-;532670,01;-;-;2089,26;2144,81;8966;6,6;80;5,91
"261080 Pedra";69;69;81229,27;63478,81;-;-;17750,46;-;-;1177,24;1177,24;289;4,2;3;4,35
"261090 Pesqueira";328;328;331464,16;258411,11;-;-;73053,05;-;-;1010,56;1010,56;1360;4,1;14;4,27
"261100 Petrolândia";180;180;197754,56;154972,10;-;-;42782,46;-;-;1098,64;1098,64;774;4,3;6;3,33
"261110 Petrolina";1410;1418;1645874,66;1274173,80;-;-;371700,86;-;-;1160,70;1167,29;7698;5,5;62;4,40
"261120 Poção";48;48;54705,59;43030,57;-;-;11675,02;-;-;1139,70;1139,70;179;3,7;-;-
"261130 Pombos";147;147;326108,26;266141,27;-;-;59966,99;-;-;2218,42;2218,42;704;4,8;9;6,12
"261140 Primavera";40;40;60029,48;48834,26;-;-;11195,22;-;-;1500,74;1500,74;179;4,5;4;10,00
"261150 Quipapá";72;72;127218,97;95887,37;447,16;-;30635,83;-;-;1766,93;1766,93;439;6,1;1;1,39
"261153 Quixaba";23;23;13438,02;11141,52;-;-;2296,50;-;-;584,26;584,26;77;3,3;1;4,35
"261160 Recife";7239;7288;12959434,69;10512450,64;-;-;2446984,05;-;-;1778,19;1790,22;41572;5,7;308;4,25
"261170 Riacho das Almas";89;89;131734,12;100281,44;-;-;31452,68;-;-;1480,16;1480,16;416;4,7;3;3,37
"261180 Ribeirão";157;158;394685,09;319968,80;859,48;-;73386,49;-;-;2498,01;2513,92;921;5,9;5;3,18
"261190 Rio Formoso";89;89;137366,87;112077,03;856,95;-;24034,20;-;-;1543,45;1543,45;437;4,9;1;1,12
"261200 Sairé";34;34;56868,32;46947,06;-;-;9921,26;-;-;1672,60;1672,60;182;5,4;2;5,88
"261210 Salgadinho";15;15;73623,72;60549,65;-;-;13074,07;-;-;4908,25;4908,25;117;7,8;1;6,67
"261220 Salgueiro";332;332;361859,89;284999,51;-;-;76860,38;-;-;1089,94;1089,94;1318;4,0;17;5,12
"261230 Saloá";73;73;126324,08;95780,98;-;-;30543,10;-;-;1730,47;1730,47;420;5,8;5;6,85
"261240 Sanharó";61;61;79448,01;60399,48;-;-;19048,53;-;-;1302,43;1302,43;339;5,6;4;6,56
"261245 Santa Cruz";53;53;32747,10;25158,10;-;-;7589,00;-;-;617,87;617,87;276;5,2;-;-
"261247 Santa Cruz da Baixa Verde";29;29;28758,76;22263,25;-;-;6495,51;-;-;991,68;991,68;119;4,1;-;-
"261250 Santa Cruz do Capibaribe";271;271;304495,45;240666,46;-;-;63828,99;-;-;1123,60;1123,60;1178;4,3;9;3,32
"261255 Santa Filomena";38;38;32198,93;24013,92;-;-;8185,01;-;-;847,34;847,34;151;4,0;1;2,63
"261260 Santa Maria da Boa Vista";85;87;87407,44;66401,33;-;-;21006,11;-;-;1004,68;1028,32;407;4,8;4;4,71
"261270 Santa Maria do Cambucá";41;41;44332,47;34332,85;-;-;9999,62;-;-;1081,28;1081,28;157;3,8;-;-
"261280 Santa Terezinha";26;26;38522,75;32568,55;-;-;5954,20;-;-;1481,64;1481,64;121;4,7;2;7,69
"261290 São Benedito do Sul";43;43;67807,41;55326,74;-;-;12480,67;-;-;1576,92;1576,92;261;6,1;2;4,65
"261300 São Bento do Una";236;236;210466,57;165508,98;-;-;44957,59;-;-;891,81;891,81;1059;4,5;6;2,54
"261310 São Caitano";146;147;152604,00;119171,63;-;-;33432,37;-;-;1038,12;1045,23;890;6,1;10;6,85
"261320 São João";106;106;129153,10;104706,44;-;-;24446,66;-;-;1218,43;1218,43;446;4,2;7;6,60
"261330 São Joaquim do Monte";76;76;153042,55;124574,66;-;-;28467,89;-;-;2013,72;2013,72;519;6,8;6;7,89
"261340 São José da Coroa Grande";118;118;185708,71;139175,96;6361,32;-;36510,40;-;-;1573,80;1573,80;629;5,3;5;4,24
"261350 São José do Belmonte";170;170;248335,06;196985,87;-;-;51349,19;-;-;1460,79;1460,79;574;3,4;4;2,35
"261360 São José do Egito";129;129;240536,78;198187,87;-;-;42348,91;-;-;1864,63;1864,63;527;4,1;9;6,98
"261370 São Lourenço da Mata";659;661;1100004,38;890250,76;-;-;209753,62;-;-;1664,15;1669,20;3393;5,1;25;3,79
"261380 São Vicente Ferrer";74;74;121846,97;99683,02;-;-;22163,95;-;-;1646,58;1646,58;396;5,4;1;1,35
"261390 Serra Talhada";294;294;384059,93;291087,14;-;-;92972,79;-;-;1306,33;1306,33;1077;3,7;23;7,82
"261400 Serrita";82;82;112544,67;85329,77;-;-;27214,90;-;-;1372,50;1372,50;301;3,7;4;4,88
"261410 Sertânia";115;115;82784,43;64831,31;-;-;17953,12;-;-;719,86;719,86;517;4,5;3;2,61
"261420 Sirinhaém";187;187;292389,43;235996,60;4025,77;-;50185,91;-;-;1563,58;1563,58;962;5,1;14;7,49
"261440 Solidão";22;22;21369,65;16944,48;-;-;4425,17;-;-;971,35;971,35;87;4,0;1;4,55
"261450 Surubim";262;277;406439,34;326912,69;-;-;79526,65;-;-;1467,29;1551,30;1995;7,6;10;3,82
"261460 Tabira";121;121;172525,32;144082,27;-;-;28443,05;-;-;1425,83;1425,83;662;5,5;4;3,31
"261470 Tacaimbó";46;46;36805,01;26552,13;-;-;10252,88;-;-;800,11;800,11;165;3,6;-;-
"261480 Tacaratu";69;69;81237,65;61008,30;-;-;20229,35;-;-;1177,36;1177,36;288;4,2;2;2,90
"261485 Tamandaré";100;100;174529,55;133399,57;839,39;-;39894,29;-;-;1745,30;1745,30;523;5,2;4;4,00
"261500 Taquaritinga do Norte";89;89;186251,80;154532,90;-;-;31718,90;-;-;2092,72;2092,72;528;5,9;5;5,62
"261510 Terezinha";23;23;17683,16;13098,61;-;-;4584,55;-;-;768,83;768,83;132;5,7;1;4,35
"261520 Terra Nova";39;39;33248,29;26450,39;-;-;6797,90;-;-;852,52;852,52;194;5,0;1;2,56
"261530 Timbaúba";274;274;483997,60;397544,16;-;-;86453,44;-;-;1766,41;1766,41;1767;6,4;16;5,84
"261540 Toritama";121;121;150556,90;119934,44;-;-;30622,46;-;-;1244,27;1244,27;467;3,9;8;6,61
"261550 Tracunhaém";57;57;45754,14;33637,37;-;-;12116,77;-;-;802,70;802,70;196;3,4;3;5,26
"261560 Trindade";147;148;113632,19;86227,75;-;-;27404,44;-;-;767,79;773,01;642;4,4;7;4,76
"261570 Triunfo";48;48;124305,05;99635,23;-;-;24669,82;-;-;2589,69;2589,69;211;4,4;2;4,17
"261580 Tupanatinga";66;66;67127,02;51908,83;-;-;15218,19;-;-;1017,08;1017,08;293;4,4;4;6,06
"261590 Tuparetama";39;39;34866,45;27712,51;-;-;7153,94;-;-;894,01;894,01;132;3,4;1;2,56
"261600 Venturosa";62;62;120356,05;94351,97;-;-;26004,08;-;-;1941,23;1941,23;266;4,3;6;9,68
"261610 Verdejante";37;37;56836,47;41613,31;-;-;15223,16;-;-;1536,12;1536,12;206;5,6;1;2,70
"261618 Vertente do Lério";40;42;51491,61;42349,21;-;-;9142,40;-;-;1225,99;1287,29;223;5,6;2;5,00
"261620 Vertentes";80;80;102686,37;81618,33;412,32;-;20434,01;-;-;1283,58;1283,58;377;4,7;2;2,50
"261630 Vicência";108;108;151430,77;123267,79;-;-;28162,98;-;-;1402,14;1402,14;599;5,5;4;3,70
"261640 Vitória de Santo Antão";679;697;1166149,05;956233,27;-;-;209915,78;-;-;1673,10;1717,45;4288;6,3;30;4,42
"261650 Xexéu";73;74;120954,67;91984,20;1856,68;-;26071,61;-;-;1634,52;1656,91;427;5,8;3;4,11
"270010 Água Branca";58;58;50220,03;35792,20;-;-;14427,83;-;-;865,86;865,86;280;4,8;3;5,17
"270020 Anadia";63;64;127714,71;101992,42;-;-;25722,29;-;-;1995,54;2027,22;246;3,9;3;4,76
"270030 Arapiraca";912;925;1701522,17;1382660,28;-;-;318861,89;-;-;1839,48;1865,70;5364;5,9;45;4,93
"270040 Atalaia";162;163;240496,66;187453,16;-;-;53043,50;-;-;1475,44;1484,55;686;4,2;8;4,94
"270050 Barra de Santo Antônio";82;83;123454,67;95767,89;-;-;27686,78;-;-;1487,41;1505,54;431;5,3;1;1,22
"270060 Barra de São Miguel";48;48;82376,04;62132,33;-;-;20243,71;-;-;1716,17;1716,17;286;6,0;2;4,17
"270070 Batalha";102;102;116458,28;93356,32;-;-;23101,96;-;-;1141,75;1141,75;378;3,7;6;5,88
"270080 Belém";34;34;46148,67;34895,49;-;-;11253,18;-;-;1357,31;1357,31;226;6,6;1;2,94
"270090 Belo Monte";26;26;18738,06;12196,81;-;-;6541,25;-;-;720,69;720,69;46;1,8;-;-
"270100 Boca da Mata";117;129;132813,79;106807,63;-;-;26006,16;-;-;1029,56;1135,16;847;7,2;4;3,42
"270110 Branquinha";41;45;123550,67;106980,72;-;-;16569,95;-;-;2745,57;3013,43;309;7,5;2;4,88
"270120 Cacimbinhas";55;56;94718,60;74026,20;-;-;20692,40;-;-;1691,40;1722,16;412;7,5;1;1,82
"270130 Cajueiro";65;65;52301,60;38754,84;-;-;13546,76;-;-;804,64;804,64;288;4,4;3;4,62
"270135 Campestre";30;30;63943,74;53237,74;-;-;10706,00;-;-;2131,46;2131,46;166;5,5;3;10,00
"270140 Campo Alegre";159;163;135909,48;101122,54;-;-;34786,94;-;-;833,80;854,78;706;4,4;11;6,92
"270150 Campo Grande";19;19;33397,41;24692,59;-;-;8704,82;-;-;1757,76;1757,76;51;2,7;1;5,26
"270160 Canapi";45;46;38590,87;28863,03;-;-;9727,84;-;-;838,93;857,57;193;4,3;1;2,22
"270170 Capela";88;90;78903,17;61608,31;-;-;17294,86;-;-;876,70;896,63;360;4,1;2;2,27
"270180 Carneiros";35;35;26635,47;19807,64;-;-;6827,83;-;-;761,01;761,01;108;3,1;3;8,57
"270190 Chã Preta";31;34;31476,44;23960,44;-;-;7516,00;-;-;925,78;1015,37;203;6,5;3;9,68
"270200 Coité do Nóia";48;50;86103,42;70854,74;-;-;15248,68;-;-;1722,07;1793,82;346;7,2;2;4,17
"270210 Colônia Leopoldina";74;74;106371,65;84928,68;-;-;21442,97;-;-;1437,45;1437,45;345;4,7;3;4,05
"270220 Coqueiro Seco";32;35;55237,58;44179,21;-;-;11058,37;-;-;1578,22;1726,17;243;7,6;1;3,13
"270230 Coruripe";301;306;460769,04;365181,90;-;-;95587,14;-;-;1505,78;1530,79;1482;4,9;13;4,32
"270235 Craíbas";115;116;116542,26;88003,66;-;-;28538,60;-;-;1004,67;1013,41;479;4,2;5;4,35
"270240 Delmiro Gouveia";173;176;225757,74;183381,15;-;-;42376,59;-;-;1282,71;1304,96;771;4,5;11;6,36
"270250 Dois Riachos";34;37;39159,53;26671,63;-;-;12487,90;-;-;1058,37;1151,75;191;5,6;-;-
"270255 Estrela de Alagoas";54;55;60566,06;45389,94;-;-;15176,12;-;-;1101,20;1121,59;266;4,9;1;1,85
"270260 Feira Grande";81;85;137878,35;108134,76;-;-;29743,59;-;-;1622,10;1702,20;457;5,6;4;4,94
"270270 Feliz Deserto";29;30;18957,87;13955,67;-;-;5002,20;-;-;631,93;653,72;117;4,0;1;3,45
"270280 Flexeiras";60;61;48591,27;37855,27;-;-;10736,00;-;-;796,58;809,85;233;3,9;2;3,33
"270290 Girau do Ponciano";91;91;172644,64;136590,40;-;-;36054,24;-;-;1897,19;1897,19;416;4,6;5;5,49
"270300 Ibateguara";70;71;70235,60;51906,15;-;-;18329,45;-;-;989,23;1003,37;263;3,8;1;1,43
"270310 Igaci";116;118;205245,39;161130,31;-;-;44115,08;-;-;1739,37;1769,36;697;6,0;9;7,76
"270320 Igreja Nova";60;60;70844,03;55152,68;-;-;15691,35;-;-;1180,73;1180,73;241;4,0;4;6,67
"270330 Inhapi";55;57;60729,26;45449,35;-;-;15279,91;-;-;1065,43;1104,17;229;4,2;-;-
"270340 Jacaré dos Homens";20;20;38694,38;32195,88;-;-;6498,50;-;-;1934,72;1934,72;100;5,0;1;5,00
"270350 Jacuípe";17;17;29216,51;23101,91;200,05;-;5775,58;-;-;1718,62;1718,62;45;2,6;1;5,88
"270360 Japaratinga";33;33;25827,38;18481,44;-;-;7345,94;-;-;782,65;782,65;102;3,1;-;-
"270370 Jaramataia";16;16;20462,56;15110,13;-;-;5352,43;-;-;1278,91;1278,91;61;3,8;-;-
"270375 Jequiá da Praia";57;57;38203,25;27441,95;-;-;10761,30;-;-;670,23;670,23;243;4,3;1;1,75
"270380 Joaquim Gomes";101;108;258523,38;214547,49;-;-;43975,89;-;-;2393,73;2559,64;706;7,0;3;2,97
"270390 Jundiá";25;25;38046,26;30471,15;-;-;7575,11;-;-;1521,85;1521,85;85;3,4;-;-
"270400 Junqueiro";95;96;109123,05;85705,17;-;-;23417,88;-;-;1136,70;1148,66;520;5,5;4;4,21
"270410 Lagoa da Canoa";65;67;226925,59;189456,30;-;-;37469,29;-;-;3386,95;3491,16;438;6,7;6;9,23
"270420 Limoeiro de Anadia";85;86;160613,27;131013,61;-;-;29599,66;-;-;1867,60;1889,57;578;6,8;10;11,76
"270430 Maceió";3766;4025;5980698,38;4839743,23;-;-;1140955,15;-;-;1485,89;1588,08;25346;6,7;200;5,31
"270440 Major Isidoro";68;70;122745,22;100269,59;-;-;22475,63;-;-;1753,50;1805,08;336;4,9;4;5,88
"270490 Mar Vermelho";14;14;35282,08;29378,13;-;-;5903,95;-;-;2520,15;2520,15;92;6,6;2;14,29
"270450 Maragogi";138;140;179757,49;135156,80;2466,50;-;40664,70;-;-;1283,98;1302,59;626;4,5;5;3,62
"270460 Maravilha";31;31;25521,39;20088,97;-;-;5432,42;-;-;823,27;823,27;105;3,4;3;9,68
"270470 Marechal Deodoro";236;245;280855,64;220387,96;-;-;60467,68;-;-;1146,35;1190,07;1213;5,1;5;2,12
"270480 Maribondo";72;73;94833,90;75096,83;-;-;19737,07;-;-;1299,09;1317,14;473;6,6;6;8,33
"270500 Mata Grande";54;55;44933,82;32718,26;-;-;12215,56;-;-;816,98;832,11;242;4,5;4;7,41
"270510 Matriz de Camaragibe";104;106;108485,84;83361,24;-;-;25124,60;-;-;1023,45;1043,13;443;4,3;6;5,77
"270520 Messias";78;78;86305,20;64457,26;-;-;21847,94;-;-;1106,48;1106,48;334;4,3;3;3,85
"270530 Minador do Negrão";14;14;10473,42;7617,46;-;-;2855,96;-;-;748,10;748,10;60;4,3;-;-
"270540 Monteirópolis";20;21;21702,80;16824,86;-;-;4877,94;-;-;1033,47;1085,14;102;5,1;3;15,00
"270550 Murici";104;107;226684,12;185192,45;-;-;41491,67;-;-;2118,54;2179,66;595;5,7;10;9,62
"270560 Novo Lino";59;59;76620,00;59650,18;-;-;16969,82;-;-;1298,64;1298,64;257;4,4;3;5,08
"270570 Olho d'Água das Flores";84;85;124688,39;96735,95;-;-;27952,44;-;-;1466,92;1484,39;421;5,0;5;5,95
"270580 Olho d'Água do Casado";33;33;59237,01;47561,39;447,16;-;10979,85;-;-;1795,06;1795,06;146;4,4;2;6,06
"270590 Olho d'Água Grande";17;17;13901,14;10361,95;-;-;3539,19;-;-;817,71;817,71;42;2,5;-;-
"270600 Olivença";33;33;40592,90;32018,72;-;-;8574,18;-;-;1230,09;1230,09;129;3,9;2;6,06
"270610 Ouro Branco";40;40;65115,11;48963,45;-;-;16151,66;-;-;1627,88;1627,88;197;4,9;2;5,00
"270620 Palestina";47;47;28638,78;22159,83;-;-;6478,95;-;-;609,34;609,34;103;2,2;3;6,38
"270630 Palmeira dos Índios";425;430;653689,75;510151,51;-;-;143538,24;-;-;1520,21;1538,09;1892;4,5;27;6,35
"270640 Pão de Açúcar";257;257;186440,68;147929,73;-;-;38510,95;-;-;725,45;725,45;486;1,9;7;2,72
"270642 Pariconha";18;18;15056,47;11091,73;-;-;3964,74;-;-;836,47;836,47;69;3,8;1;5,56
"270644 Paripueira";48;54;97721,33;71469,86;-;-;26251,47;-;-;1809,65;2035,86;363;7,6;-;-
"270650 Passo de Camaragibe";59;59;49644,81;36650,44;-;-;12994,37;-;-;841,44;841,44;226;3,8;3;5,08
"270660 Paulo Jacinto";38;40;55217,37;42973,39;-;-;12243,98;-;-;1380,43;1453,09;156;4,1;2;5,26
"270670 Penedo";202;203;306001,25;244915,49;-;-;61085,76;-;-;1507,40;1514,86;1005;5,0;11;5,45
"270680 Piaçabuçu";65;66;53156,68;40849,27;-;-;12307,41;-;-;805,40;817,80;259;4,0;5;7,69
"270690 Pilar";248;256;374639,07;278780,67;13670,85;-;73200,94;-;-;1463,43;1510,64;1160;4,7;7;2,82
"270700 Pindoba";7;8;6416,10;5044,03;-;-;1372,07;-;-;802,01;916,59;46;6,6;1;14,29
"270710 Piranhas";96;96;173776,18;133836,58;-;-;39939,60;-;-;1810,17;1810,17;384;4,0;6;6,25
"270720 Poço das Trincheiras";57;57;55876,16;42091,20;-;-;13784,96;-;-;980,28;980,28;242;4,2;3;5,26
"270730 Porto Calvo";91;92;156462,94;124361,59;-;-;32101,35;-;-;1700,68;1719,37;373;4,1;4;4,40
"270740 Porto de Pedras";40;40;88098,16;70528,08;-;-;17570,08;-;-;2202,45;2202,45;177;4,4;2;5,00
"270750 Porto Real do Colégio";54;55;47907,36;35559,11;-;-;12348,25;-;-;871,04;887,17;215;4,0;3;5,56
"270760 Quebrangulo";88;90;66626,88;47966,70;-;-;18660,18;-;-;740,30;757,12;319;3,6;1;1,14
"270770 Rio Largo";400;419;548021,67;426744,68;-;-;121276,99;-;-;1307,93;1370,05;2489;6,2;24;6,00
"270780 Roteiro";46;46;44826,97;34388,30;-;-;10438,67;-;-;974,50;974,50;176;3,8;3;6,52
"270790 Santa Luzia do Norte";38;38;114945,19;101265,55;-;-;13679,64;-;-;3024,87;3024,87;122;3,2;2;5,26
"270800 Santana do Ipanema";209;211;317466,68;244868,34;2106,37;-;69528,32;-;-;1504,58;1518,98;952;4,6;12;5,74
"270810 Santana do Mundaú";29;32;62731,05;51031,36;-;-;11699,69;-;-;1960,35;2163,14;211;7,3;1;3,45
"270820 São Brás";14;14;9399,29;6084,37;-;-;3314,92;-;-;671,38;671,38;43;3,1;-;-
"270830 São José da Laje";114;115;94925,93;70984,37;-;-;23941,56;-;-;825,44;832,68;597;5,2;5;4,39
"270840 São José da Tapera";108;112;167944,63;127951,40;447,16;-;39297,46;-;-;1499,51;1555,04;652;6,0;9;8,33
"270850 São Luís do Quitunde";119;122;133134,97;104025,37;-;-;29109,60;-;-;1091,27;1118,78;574;4,8;6;5,04
"270860 São Miguel dos Campos";296;300;287527,49;223827,50;-;-;63699,99;-;-;958,42;971,38;1335;4,5;10;3,38
"270870 São Miguel dos Milagres";33;34;43037,43;32719,80;-;-;10317,63;-;-;1265,81;1304,16;173;5,2;2;6,06
"270880 São Sebastião";81;83;116696,42;90153,85;-;-;26542,57;-;-;1405,98;1440,70;432;5,3;1;1,23
"270890 Satuba";82;86;125234,08;96681,38;-;-;28552,70;-;-;1456,21;1527,24;492;6,0;1;1,22
"270895 Senador Rui Palmeira";51;53;83536,01;66437,02;-;-;17098,99;-;-;1576,15;1637,96;295;5,8;3;5,88
"270900 Tanque d'Arca";20;22;21742,54;15125,56;-;-;6616,98;-;-;988,30;1087,13;84;4,2;1;5,00
"270910 Taquarana";68;70;110818,84;89908,95;-;-;20909,89;-;-;1583,13;1629,69;393;5,8;4;5,88
"270915 Teotônio Vilela";185;187;296521,26;234219,98;-;-;62301,28;-;-;1585,68;1602,82;893;4,8;8;4,32
"270920 Traipu";78;80;94423,60;75263,90;-;-;19159,70;-;-;1180,30;1210,56;495;6,3;3;3,85
"270930 União dos Palmares";245;254;329422,61;259207,67;-;-;70214,94;-;-;1296,94;1344,58;1182;4,8;12;4,90
"270940 Viçosa";119;121;196939,89;150745,81;-;-;46194,08;-;-;1627,60;1654,96;632;5,3;3;2,52
"280010 Amparo de São Francisco";8;8;7649,60;5078,73;-;-;2570,87;-;-;956,20;956,20;69;8,6;-;-
"280020 Aquidabã";176;177;206095,52;164743,59;-;-;41351,93;-;-;1164,38;1171,00;702;4,0;9;5,11
"280030 Aracaju";1893;1904;3362816,29;2714979,96;-;-;647836,33;-;-;1766,19;1776,45;12191;6,4;129;6,81
"280040 Arauá";33;33;36613,46;27199,23;-;-;9414,23;-;-;1109,50;1109,50;148;4,5;4;12,12
"280050 Areia Branca";61;61;114921,74;89954,37;-;-;24967,37;-;-;1883,96;1883,96;362;5,9;4;6,56
"280060 Barra dos Coqueiros";89;90;97140,39;74910,48;-;-;22229,91;-;-;1079,34;1091,47;423;4,8;5;5,62
"280067 Boquim";81;81;90656,24;70430,23;-;-;20226,01;-;-;1119,21;1119,21;559;6,9;6;7,41
"280070 Brejo Grande";21;21;22904,37;17582,10;-;-;5322,27;-;-;1090,68;1090,68;103;4,9;3;14,29
"280100 Campo do Brito";76;76;116835,39;86844,50;-;-;29990,89;-;-;1537,31;1537,31;442;5,8;1;1,32
"280110 Canhoba";14;14;9036,19;6535,66;-;-;2500,53;-;-;645,44;645,44;50;3,6;-;-
"280120 Canindé de São Francisco";78;78;122627,79;95342,02;-;-;27285,77;-;-;1572,15;1572,15;497;6,4;7;8,97
"280130 Capela";236;236;175541,44;137143,64;-;-;38397,80;-;-;743,82;743,82;974;4,1;8;3,39
"280140 Carira";79;79;90741,03;63972,94;-;-;26768,09;-;-;1148,62;1148,62;376;4,8;3;3,80
"280150 Carmópolis";56;57;65000,68;50247,74;-;-;14752,94;-;-;1140,36;1160,73;291;5,2;4;7,14
"280160 Cedro de São João";23;23;18251,10;12520,23;-;-;5730,87;-;-;793,53;793,53;116;5,0;1;4,35
"280170 Cristinápolis";66;67;100687,72;81739,68;-;-;18948,04;-;-;1502,80;1525,57;300;4,5;5;7,58
"280190 Cumbe";10;10;10971,27;8200,23;-;-;2771,04;-;-;1097,13;1097,13;40;4,0;-;-
"280200 Divina Pastora";21;21;17070,68;11739,68;-;-;5331,00;-;-;812,89;812,89;105;5,0;-;-
"280210 Estância";264;266;357930,55;289453,04;-;-;68477,51;-;-;1345,60;1355,80;1614;6,1;33;12,50
"280220 Feira Nova";16;16;11054,08;8547,37;-;-;2506,71;-;-;690,88;690,88;111;6,9;-;-
"280230 Frei Paulo";52;52;120008,90;94202,20;-;-;25806,70;-;-;2307,86;2307,86;301;5,8;6;11,54
"280240 Gararu";26;26;22599,51;17555,58;-;-;5043,93;-;-;869,21;869,21;136;5,2;3;11,54
"280250 General Maynard";4;4;4813,35;3280,46;-;-;1532,89;-;-;1203,34;1203,34;22;5,5;-;-
"280260 Gracho Cardoso";23;23;13831,15;10247,08;-;-;3584,07;-;-;601,35;601,35;80;3,5;-;-
"280270 Ilha das Flores";32;32;35073,03;26927,07;-;-;8145,96;-;-;1096,03;1096,03;116;3,6;1;3,13
"280280 Indiaroba";51;51;55972,16;42358,87;-;-;13613,29;-;-;1097,49;1097,49;206;4,0;5;9,80
"280290 Itabaiana";388;389;577402,36;445619,68;-;-;131782,68;-;-;1484,32;1488,15;1980;5,1;21;5,41
"280300 Itabaianinha";110;112;123162,72;96681,71;-;-;26481,01;-;-;1099,67;1119,66;605;5,5;9;8,18
"280310 Itabi";17;17;38757,48;32509,54;-;-;6247,94;-;-;2279,85;2279,85;173;10,2;4;23,53
"280320 Itaporanga d'Ajuda";128;129;228477,77;179796,35;-;-;48681,42;-;-;1771,15;1784,98;855;6,7;6;4,69
"280330 Japaratuba";47;47;150898,20;123947,59;-;-;26950,61;-;-;3210,60;3210,60;259;5,5;3;6,38
"280340 Japoatã";41;41;24815,88;17398,43;-;-;7417,45;-;-;605,27;605,27;136;3,3;2;4,88
"280350 Lagarto";341;343;840646,68;687607,53;-;-;153039,15;-;-;2450,86;2465,24;2280;6,7;39;11,44
"280360 Laranjeiras";82;82;70768,77;53408,49;-;-;17360,28;-;-;863,03;863,03;426;5,2;6;7,32
"280370 Macambira";35;35;34595,49;26067,24;-;-;8528,25;-;-;988,44;988,44;134;3,8;1;2,86
"280380 Malhada dos Bois";10;10;9170,38;6539,94;-;-;2630,44;-;-;917,04;917,04;24;2,4;-;-
"280390 Malhador";45;45;36993,39;27008,44;-;-;9984,95;-;-;822,08;822,08;195;4,3;3;6,67
"280400 Maruim";52;53;61557,06;50374,56;-;-;11182,50;-;-;1161,45;1183,79;356;6,8;3;5,77
"280410 Moita Bonita";35;35;50437,02;38223,35;-;-;12213,67;-;-;1441,06;1441,06;145;4,1;2;5,71
"280420 Monte Alegre de Sergipe";46;46;96007,57;78398,73;-;-;17608,84;-;-;2087,12;2087,12;307;6,7;1;2,17
"280430 Muribeca";25;25;17665,68;12469,19;-;-;5196,49;-;-;706,63;706,63;132;5,3;-;-
"280440 Neópolis";33;34;31124,97;22275,19;-;-;8849,78;-;-;915,44;943,18;185;5,6;3;9,09
"280445 Nossa Senhora Aparecida";30;30;32025,02;24062,42;-;-;7962,60;-;-;1067,50;1067,50;101;3,4;2;6,67
"280450 Nossa Senhora da Glória";139;139;215323,56;168652,07;-;-;46671,49;-;-;1549,09;1549,09;714;5,1;10;7,19
"280460 Nossa Senhora das Dores";85;85;188157,64;146965,86;-;-;41191,78;-;-;2213,62;2213,62;567;6,7;7;8,24
"280470 Nossa Senhora de Lourdes";18;18;14354,11;10755,35;-;-;3598,76;-;-;797,45;797,45;79;4,4;1;5,56
"280480 Nossa Senhora do Socorro";702;705;1158703,79;924480,91;-;-;234222,88;-;-;1643,55;1650,58;4454;6,3;52;7,41
"280490 Pacatuba";50;50;202717,43;169498,38;-;-;33219,05;-;-;4054,35;4054,35;503;10,1;3;6,00
"280500 Pedra Mole";14;14;28331,35;22552,00;-;-;5779,35;-;-;2023,67;2023,67;38;2,7;1;7,14
"280510 Pedrinhas";33;33;69228,11;57527,85;-;-;11700,26;-;-;2097,82;2097,82;218;6,6;1;3,03
"280520 Pinhão";31;31;44672,39;36427,23;-;-;8245,16;-;-;1441,04;1441,04;213;6,9;4;12,90
"280530 Pirambu";35;35;33461,15;23863,96;-;-;9597,19;-;-;956,03;956,03;197;5,6;2;5,71
"280540 Poço Redondo";83;83;108514,91;84233,82;-;-;24281,09;-;-;1307,41;1307,41;384;4,6;4;4,82
"280550 Poço Verde";61;61;90974,06;71132,22;-;-;19841,84;-;-;1491,38;1491,38;267;4,4;3;4,92
"280560 Porto da Folha";67;68;157408,13;128163,79;-;-;29244,34;-;-;2314,83;2349,38;469;7,0;8;11,94
"280570 Propriá";111;112;278639,16;236512,84;-;-;42126,32;-;-;2487,85;2510,26;913;8,2;13;11,71
"280580 Riachão do Dantas";58;59;136760,14;111687,39;-;-;25072,75;-;-;2317,97;2357,93;549;9,5;6;10,34
"280590 Riachuelo";54;55;69445,27;56360,93;-;-;13084,34;-;-;1262,64;1286,02;291;5,4;4;7,41
"280600 Ribeirópolis";55;55;190049,68;157199,87;-;-;32849,81;-;-;3455,45;3455,45;357;6,5;4;7,27
"280610 Rosário do Catete";28;28;36948,57;27276,78;-;-;9671,79;-;-;1319,59;1319,59;184;6,6;5;17,86
