 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Set/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"315500 Rio Doce";8;8;23758,40;21490,33;-;-;2268,07;-;-;2969,80;2969,80;63;7,9;-;-
"315520 Rio Espera";23;23;74260,34;63849,14;-;-;10411,20;-;-;3228,71;3228,71;130;5,7;1;4,35
"315530 Rio Manso";15;15;15204,43;12264,41;-;-;2940,02;-;-;1013,63;1013,63;38;2,5;-;-
"315540 Rio Novo";36;36;107426,57;87497,77;-;-;19928,80;-;-;2984,07;2984,07;279;7,8;4;11,11
"315550 Rio Paranaíba";55;55;43657,81;34259,16;-;-;9398,65;-;-;793,78;793,78;174;3,2;-;-
"315560 Rio Pardo de Minas";105;105;186278,35;153411,51;-;-;32866,84;-;-;1774,08;1774,08;477;4,5;6;5,71
"315570 Rio Piracicaba";78;78;109892,73;91202,70;-;-;18690,03;-;-;1408,88;1408,88;338;4,3;4;5,13
"315580 Rio Pomba";151;151;201858,07;161754,55;-;-;40103,52;-;-;1336,81;1336,81;568;3,8;11;7,28
"315590 Rio Preto";21;21;26492,51;21782,22;-;-;4710,29;-;-;1261,55;1261,55;94;4,5;-;-
"315600 Rio Vermelho";112;112;126799,08;97708,26;-;-;29090,82;-;-;1132,13;1132,13;483;4,3;2;1,79
"315610 Ritápolis";23;23;64144,49;52770,98;-;-;11373,51;-;-;2788,89;2788,89;101;4,4;2;8,70
"315620 Rochedo de Minas";13;13;28283,92;24044,69;-;-;4239,23;-;-;2175,69;2175,69;56;4,3;-;-
"315630 Rodeiro";58;59;143372,00;116204,43;-;-;27167,57;-;-;2430,03;2471,93;269;4,6;5;8,62
"315640 Romaria";12;12;52214,81;50259,08;-;-;1955,73;-;-;4351,23;4351,23;32;2,7;1;8,33
"315645 Rosário da Limeira";26;26;40843,16;33249,69;-;-;7593,47;-;-;1570,89;1570,89;69;2,7;2;7,69
"315650 Rubelita";21;21;17960,37;14623,47;-;-;3336,90;-;-;855,26;855,26;71;3,4;1;4,76
"315660 Rubim";43;43;24979,61;19410,18;-;-;5569,43;-;-;580,92;580,92;161;3,7;1;2,33
"315670 Sabará";556;569;899841,83;740463,67;-;181,64;158796,12;181,64;400,40;1581,44;1618,42;3546;6,4;25;4,50
"315680 Sabinópolis";137;137;124028,47;102936,38;-;-;21092,09;-;-;905,32;905,32;467;3,4;2;1,46
"315690 Sacramento";117;119;222847,39;185928,20;-;-;36919,19;-;-;1872,67;1904,68;759;6,5;12;10,26
"315700 Salinas";216;216;201900,95;159896,74;409,79;-;41444,34;-;-;934,73;934,73;730;3,4;4;1,85
"315710 Salto da Divisa";42;42;21927,02;17843,99;-;-;4083,03;-;-;522,07;522,07;129;3,1;2;4,76
"315720 Santa Bárbara";170;170;222910,38;176304,03;-;1636,92;41303,31;1636,92;3666,12;1311,24;1311,24;727;4,3;8;4,71
"315725 Santa Bárbara do Leste";17;17;29236,86;21271,84;-;-;7965,02;-;-;1719,82;1719,82;62;3,6;-;-
"315727 Santa Bárbara do Monte Verde";16;16;15300,06;12900,33;-;-;2399,73;-;-;956,25;956,25;101;6,3;-;-
"315730 Santa Bárbara do Tugúrio";14;14;50187,14;39693,26;-;-;10493,88;-;-;3584,80;3584,80;74;5,3;1;7,14
"315733 Santa Cruz de Minas";26;26;57722,38;46983,17;-;-;10739,21;-;-;2220,09;2220,09;101;3,9;2;7,69
"315737 Santa Cruz de Salinas";17;17;36423,92;30735,72;-;-;5688,20;-;-;2142,58;2142,58;112;6,6;1;5,88
"315740 Santa Cruz do Escalvado";16;16;24077,65;20643,63;-;-;3434,02;-;-;1504,85;1504,85;95;5,9;4;25,00
"315750 Santa Efigênia de Minas";15;15;19176,94;15899,60;-;-;3277,34;-;-;1278,46;1278,46;77;5,1;1;6,67
"315760 Santa Fé de Minas";6;6;18111,64;14212,83;-;-;3898,81;-;-;3018,61;3018,61;35;5,8;1;16,67
"315765 Santa Helena de Minas";22;22;31174,36;25663,69;-;-;5510,67;-;-;1417,02;1417,02;132;6,0;1;4,55
"315770 Santa Juliana";65;65;126908,16;107063,30;-;-;19844,86;-;-;1952,43;1952,43;413;6,4;7;10,77
"315780 Santa Luzia";1222;1224;1873270,84;1497490,74;6532,68;10599,06;338248,71;10599,06;11915,30;1530,45;1532,95;6529;5,3;59;4,83
"315790 Santa Margarida";120;120;134969,33;106089,66;-;-;28879,67;-;-;1124,74;1124,74;420;3,5;4;3,33
"315800 Santa Maria de Itabira";47;47;69262,26;56507,05;-;-;12755,21;-;-;1473,67;1473,67;238;5,1;6;12,77
"315810 Santa Maria do Salto";29;29;30789,11;24584,86;-;-;6204,25;-;-;1061,69;1061,69;134;4,6;1;3,45
"315820 Santa Maria do Suaçuí";81;81;84954,50;68158,97;-;-;16795,53;-;-;1048,82;1048,82;303;3,7;3;3,70
"315920 Santa Rita de Caldas";36;36;142629,62;123489,02;-;-;19140,60;-;-;3961,93;3961,93;197;5,5;2;5,56
"315940 Santa Rita de Ibitipoca";10;10;12734,03;10633,85;-;-;2100,18;-;-;1273,40;1273,40;67;6,7;-;-
"315930 Santa Rita de Jacutinga";27;27;39666,53;32988,41;-;-;6678,12;-;-;1469,13;1469,13;180;6,7;3;11,11
"315935 Santa Rita de Minas";29;29;89446,38;71970,55;-;-;17475,83;-;-;3084,36;3084,36;159;5,5;3;10,34
"315950 Santa Rita do Itueto";39;39;65264,22;53491,73;-;-;11772,49;-;-;1673,44;1673,44;134;3,4;3;7,69
"315960 Santa Rita do Sapucaí";218;218;633181,59;516440,49;-;-;116741,10;-;-;2904,50;2904,50;780;3,6;30;13,76
"315970 Santa Rosa da Serra";11;11;10968,39;8303,93;-;-;2664,46;-;-;997,13;997,13;17;1,5;-;-
"315980 Santa Vitória";90;90;84145,83;67138,68;-;-;17007,15;-;-;934,95;934,95;343;3,8;5;5,56
"315830 Santana da Vargem";23;23;38058,17;29356,95;-;-;8701,22;-;-;1654,70;1654,70;102;4,4;2;8,70
"315840 Santana de Cataguases";16;16;30099,73;24117,94;-;-;5981,79;-;-;1881,23;1881,23;48;3,0;2;12,50
"315850 Santana de Pirapama";26;26;25002,39;20559,91;-;-;4442,48;-;-;961,63;961,63;109;4,2;1;3,85
"315860 Santana do Deserto";16;16;61593,48;54649,21;-;-;6944,27;-;-;3849,59;3849,59;132;8,3;2;12,50
"315870 Santana do Garambéu";4;4;7807,07;6437,73;-;-;1369,34;-;-;1951,77;1951,77;10;2,5;-;-
"315880 Santana do Jacaré";27;27;64749,66;54236,94;-;-;10512,72;-;-;2398,14;2398,14;98;3,6;6;22,22
"315890 Santana do Manhuaçu";54;54;65193,89;52882,94;-;-;12310,95;-;-;1207,29;1207,29;210;3,9;5;9,26
"315895 Santana do Paraíso";183;183;451884,17;364439,72;-;-;87444,45;-;-;2469,31;2469,31;1015;5,5;8;4,37
"315900 Santana do Riacho";12;12;22220,87;14935,91;-;-;7284,96;-;-;1851,74;1851,74;54;4,5;-;-
"315910 Santana dos Montes";10;10;14628,98;11204,65;-;-;3424,33;-;-;1462,90;1462,90;44;4,4;2;20,00
"315990 Santo Antônio do Amparo";80;80;126148,30;98853,52;-;-;27294,78;-;-;1576,85;1576,85;431;5,4;3;3,75
"316000 Santo Antônio do Aventureiro";17;17;28972,42;24071,28;-;-;4901,14;-;-;1704,26;1704,26;80;4,7;-;-
"316010 Santo Antônio do Grama";23;23;54487,66;46502,96;-;-;7984,70;-;-;2369,03;2369,03;157;6,8;4;17,39
"316020 Santo Antônio do Itambé";23;23;46318,01;38997,78;-;-;7320,23;-;-;2013,83;2013,83;125;5,4;2;8,70
"316030 Santo Antônio do Jacinto";57;57;90567,09;74608,81;-;-;15958,28;-;-;1588,90;1588,90;276;4,8;8;14,04
"316040 Santo Antônio do Monte";121;121;310769,04;257996,83;-;-;52772,21;-;-;2568,34;2568,34;675;5,6;6;4,96
"316045 Santo Antônio do Retiro";30;30;93171,40;77062,15;-;-;16109,25;-;-;3105,71;3105,71;179;6,0;1;3,33
"316050 Santo Antônio do Rio Abaixo";3;3;11265,67;9621,02;-;-;1644,65;-;-;3755,22;3755,22;28;9,3;-;-
"316060 Santo Hipólito";10;10;72104,23;62515,82;-;-;9588,41;-;-;7210,42;7210,42;95;9,5;-;-
"316070 Santos Dumont";201;202;388656,57;325679,73;-;-;62976,84;-;-;1924,04;1933,61;973;4,8;12;5,97
"316080 São Bento Abade";22;22;51572,16;42551,69;-;-;9020,47;-;-;2344,19;2344,19;104;4,7;3;13,64
"316090 São Brás do Suaçuí";21;21;83059,39;68869,18;-;-;14190,21;-;-;3955,21;3955,21;162;7,7;3;14,29
"316095 São Domingos das Dores";16;16;20357,67;15928,45;-;-;4429,22;-;-;1272,35;1272,35;68;4,3;-;-
"316100 São Domingos do Prata";101;102;149703,71;127266,61;-;-;22437,10;-;-;1467,68;1482,21;486;4,8;3;2,97
"316105 São Félix de Minas";15;15;15612,82;12816,38;-;-;2796,44;-;-;1040,85;1040,85;58;3,9;1;6,67
"316110 São Francisco";266;266;379034,33;308033,29;-;-;71001,04;-;-;1424,94;1424,94;1149;4,3;11;4,14
"316120 São Francisco de Paula";39;39;64216,76;51011,10;-;-;13205,66;-;-;1646,58;1646,58;167;4,3;1;2,56
"316130 São Francisco de Sales";15;15;9226,33;6901,43;-;-;2324,90;-;-;615,09;615,09;53;3,5;2;13,33
"316140 São Francisco do Glória";26;26;32206,61;26646,86;-;-;5559,75;-;-;1238,72;1238,72;100;3,8;3;11,54
"316150 São Geraldo";37;37;39920,68;33127,73;-;158,88;6514,37;158,88;119,70;1078,94;1078,94;169;4,6;4;10,81
"316160 São Geraldo da Piedade";4;4;11623,59;8727,01;-;-;2896,58;-;-;2905,90;2905,90;14;3,5;-;-
"316165 São Geraldo do Baixio";13;13;39571,73;32904,70;-;-;6667,03;-;-;3043,98;3043,98;49;3,8;1;7,69
"316170 São Gonçalo do Abaeté";14;14;14758,75;11479,00;-;-;3279,75;-;-;1054,20;1054,20;67;4,8;-;-
"316180 São Gonçalo do Pará";26;26;78023,59;61481,24;-;-;16542,35;-;-;3000,91;3000,91;114;4,4;1;3,85
"316190 São Gonçalo do Rio Abaixo";48;48;74852,33;62380,50;-;-;12471,83;-;-;1559,42;1559,42;307;6,4;1;2,08
"312550 São Gonçalo do Rio Preto";24;24;50633,59;40566,41;-;-;10067,18;-;-;2109,73;2109,73;104;4,3;1;4,17
"316200 São Gonçalo do Sapucaí";185;185;246995,49;197821,22;-;-;49174,27;-;-;1335,11;1335,11;660;3,6;8;4,32
"316210 São Gotardo";157;158;176197,67;139555,64;-;-;36642,03;-;-;1115,18;1122,28;714;4,5;8;5,10
"316220 São João Batista do Glória";51;51;91089,30;72800,79;-;-;18288,51;-;-;1786,06;1786,06;218;4,3;-;-
"316225 São João da Lagoa";17;17;12043,04;8768,48;-;-;3274,56;-;-;708,41;708,41;44;2,6;-;-
"316230 São João da Mata";16;16;30053,94;25252,32;-;-;4801,62;-;-;1878,37;1878,37;106;6,6;2;12,50
"316240 São João da Ponte";134;134;167090,45;138612,55;-;-;28477,90;-;-;1246,94;1246,94;460;3,4;10;7,46
"316245 São João das Missões";64;64;82486,45;59846,04;-;-;22640,41;-;-;1288,85;1288,85;300;4,7;2;3,13
"316250 São João del Rei";328;331;1000246,90;838088,67;-;-;162158,23;-;-;3021,89;3049,53;1932;5,9;32;9,76
"316255 São João do Manhuaçu";51;51;113278,44;92665,08;-;-;20613,36;-;-;2221,15;2221,15;287;5,6;5;9,80
"316257 São João do Manteninha";41;41;84712,30;69824,95;-;-;14887,35;-;-;2066,15;2066,15;200;4,9;2;4,88
"316260 São João do Oriente";34;34;92021,24;74703,65;-;-;17317,59;-;-;2706,51;2706,51;212;6,2;3;8,82
"316265 São João do Pacuí";13;13;13162,67;10357,13;-;-;2805,54;-;-;1012,51;1012,51;74;5,7;1;7,69
"316270 São João do Paraíso";115;115;162086,42;125674,03;-;-;36412,39;-;-;1409,45;1409,45;461;4,0;8;6,96
"316280 São João Evangelista";117;117;140744,61;119323,52;-;-;21421,09;-;-;1202,95;1202,95;554;4,7;12;10,26
"316290 São João Nepomuceno";127;129;245526,56;200207,93;-;-;45318,63;-;-;1903,31;1933,28;653;5,1;9;7,09
"316292 São Joaquim de Bicas";112;112;376808,67;305744,51;-;-;71064,16;-;-;3364,36;3364,36;711;6,3;4;3,57
"316294 São José da Barra";29;30;107962,31;91208,56;-;-;16753,75;-;-;3598,74;3722,84;192;6,6;1;3,45
"316295 São José da Lapa";110;110;147716,78;119378,79;-;-;28337,99;-;-;1342,88;1342,88;583;5,3;3;2,73
"316300 São José da Safira";26;26;69509,97;56468,23;-;-;13041,74;-;-;2673,46;2673,46;146;5,6;1;3,85
"316310 São José da Varginha";17;17;16296,16;13436,25;-;-;2859,91;-;-;958,60;958,60;110;6,5;-;-
"316320 São José do Alegre";7;7;11238,30;9111,45;-;-;2126,85;-;-;1605,47;1605,47;20;2,9;-;-
"316330 São José do Divino";17;17;104479,04;90589,69;-;-;13889,35;-;-;6145,83;6145,83;104;6,1;1;5,88
"316340 São José do Goiabal";22;22;37255,21;27718,40;-;-;9536,81;-;-;1693,42;1693,42;88;4,0;3;13,64
"316350 São José do Jacuri";34;34;32790,13;27265,09;-;-;5525,04;-;-;964,42;964,42;104;3,1;2;5,88
"316360 São José do Mantimento";11;11;13656,74;11653,88;-;-;2002,86;-;-;1241,52;1241,52;57;5,2;1;9,09
"316370 São Lourenço";246;249;392893,45;321215,28;-;-;71678,17;-;-;1577,89;1597,13;1198;4,9;12;4,88
"316380 São Miguel do Anta";33;33;33900,57;25022,28;-;621,31;6899,20;621,31;1357,78;1027,29;1027,29;99;3,0;-;-
"316390 São Pedro da União";20;20;36684,87;31255,07;-;-;5429,80;-;-;1834,24;1834,24;99;5,0;-;-
"316410 São Pedro do Suaçuí";24;24;46053,21;39449,58;-;-;6603,63;-;-;1918,88;1918,88;117;4,9;3;12,50
"316400 São Pedro dos Ferros";28;28;44605,07;36305,19;-;-;8299,88;-;-;1593,04;1593,04;89;3,2;1;3,57
"316420 São Romão";39;39;39396,95;32556,80;-;-;6840,15;-;-;1010,18;1010,18;119;3,1;-;-
"316430 São Roque de Minas";32;33;42244,66;34322,49;-;-;7922,17;-;-;1280,14;1320,15;132;4,1;1;3,13
"316440 São Sebastião da Bela Vista";41;41;88016,83;69391,63;-;-;18625,20;-;-;2146,75;2146,75;183;4,5;6;14,63
"316443 São Sebastião da Vargem Alegre";12;12;14828,34;11835,86;-;-;2992,48;-;-;1235,69;1235,69;39;3,3;-;-
"316447 São Sebastião do Anta";26;26;32498,61;25315,05;-;-;7183,56;-;-;1249,95;1249,95;134;5,2;-;-
"316450 São Sebastião do Maranhão";54;54;30835,61;25378,29;-;-;5457,32;-;-;571,03;571,03;220;4,1;2;3,70
"316460 São Sebastião do Oeste";18;18;107705,78;87156,47;-;-;20549,31;-;-;5983,65;5983,65;120;6,7;2;11,11
"316470 São Sebastião do Paraíso";341;357;618205,68;510504,59;-;-;107701,09;-;-;1731,67;1812,92;2110;6,2;27;7,92
"316480 São Sebastião do Rio Preto";9;9;6899,78;5364,78;-;-;1535,00;-;-;766,64;766,64;19;2,1;1;11,11
"316490 São Sebastião do Rio Verde";9;9;8014,91;6310,76;-;-;1704,15;-;-;890,55;890,55;22;2,4;1;11,11
"316520 São Thomé das Letras";25;25;63545,74;50091,18;-;-;13454,56;-;-;2541,83;2541,83;81;3,2;-;-
"316500 São Tiago";61;61;67779,29;57077,26;-;-;10702,03;-;-;1111,14;1111,14;269;4,4;1;1,64
"316510 São Tomás de Aquino";36;38;104525,99;82319,76;-;-;22206,23;-;-;2750,68;2903,50;185;5,1;4;11,11
"316530 São Vicente de Minas";31;31;53832,85;45172,19;-;-;8660,66;-;-;1736,54;1736,54;178;5,7;4;12,90
"316540 Sapucaí-Mirim";25;25;43296,11;36637,89;-;-;6658,22;-;-;1731,84;1731,84;105;4,2;1;4,00
"316550 Sardoá";22;22;62049,11;51478,98;-;-;10570,13;-;-;2820,41;2820,41;137;6,2;1;4,55
"316553 Sarzedo";104;104;222541,04;186978,73;-;-;35562,31;-;-;2139,82;2139,82;538;5,2;10;9,62
"316556 Sem-Peixe";5;5;18789,61;16378,45;-;-;2411,16;-;-;3757,92;3757,92;65;13,0;1;20,00
"316557 Senador Amaral";43;43;83302,73;68063,27;-;-;15239,46;-;-;1937,27;1937,27;182;4,2;3;6,98
"316560 Senador Cortes";15;15;5225,98;3601,07;-;-;1624,91;-;-;348,40;348,40;47;3,1;-;-
"316570 Senador Firmino";44;44;70591,97;60799,84;-;-;9792,13;-;-;1604,36;1604,36;206;4,7;4;9,09
"316580 Senador José Bento";14;14;35205,16;29403,83;-;-;5801,33;-;-;2514,65;2514,65;84;6,0;2;14,29
"316590 Senador Modestino Gonçalves";18;18;21007,74;17224,70;-;-;3783,04;-;-;1167,10;1167,10;98;5,4;4;22,22
"316600 Senhora de Oliveira";23;23;31588,74;24258,32;-;-;7330,42;-;-;1373,42;1373,42;102;4,4;1;4,35
"316610 Senhora do Porto";19;19;18433,54;14439,90;-;-;3993,64;-;-;970,19;970,19;59;3,1;-;-
"316620 Senhora dos Remédios";39;39;47895,19;40778,69;-;-;7116,50;-;-;1228,08;1228,08;138;3,5;3;7,69
"316630 Sericita";32;32;53442,65;44260,66;-;-;9181,99;-;-;1670,08;1670,08;115;3,6;3;9,38
"316640 Seritinga";9;9;21423,89;17894,33;-;-;3529,56;-;-;2380,43;2380,43;27;3,0;1;11,11
"316650 Serra Azul de Minas";16;16;30726,34;23518,12;-;-;7208,22;-;-;1920,40;1920,40;77;4,8;1;6,25
"316660 Serra da Saudade";3;3;4595,62;3142,83;-;-;1452,79;-;-;1531,87;1531,87;8;2,7;-;-
"316680 Serra do Salitre";51;51;90198,27;78550,29;-;-;11647,98;-;-;1768,59;1768,59;291;5,7;-;-
"316670 Serra dos Aimorés";33;33;80768,77;68043,72;-;-;12725,05;-;-;2447,54;2447,54;127;3,8;1;3,03
"316690 Serrania";29;29;48303,23;39029,56;-;-;9273,67;-;-;1665,63;1665,63;107;3,7;3;10,34
"316695 Serranópolis de Minas";16;16;16172,27;13469,22;-;-;2703,05;-;-;1010,77;1010,77;73;4,6;2;12,50
"316700 Serranos";17;17;16300,68;12945,07;-;-;3355,61;-;-;958,86;958,86;35;2,1;-;-
"316710 Serro";148;148;121646,99;100200,55;-;-;21446,44;-;-;821,94;821,94;623;4,2;5;3,38
"316720 Sete Lagoas";971;971;1665075,27;1359077,44;-;-;305997,83;-;-;1714,80;1714,80;4349;4,5;69;7,11
"316555 Setubinha";36;36;37202,22;29937,92;-;-;7264,30;-;-;1033,39;1033,39;172;4,8;2;5,56
"316730 Silveirânia";16;16;9097,64;7180,92;-;-;1916,72;-;-;568,60;568,60;47;2,9;-;-
"316740 Silvianópolis";49;49;160962,98;131683,84;-;-;29279,14;-;-;3284,96;3284,96;278;5,7;4;8,16
"316750 Simão Pereira";14;14;47997,01;36225,40;-;-;11771,61;-;-;3428,36;3428,36;82;5,9;3;21,43
"316760 Simonésia";81;81;205426,08;167608,60;-;-;37817,48;-;-;2536,12;2536,12;401;5,0;4;4,94
"316770 Sobrália";24;24;61021,67;51455,32;-;-;9566,35;-;-;2542,57;2542,57;160;6,7;4;16,67
"316780 Soledade de Minas";24;24;32465,63;24281,21;-;-;8184,42;-;-;1352,73;1352,73;72;3,0;1;4,17
"316790 Tabuleiro";30;30;32875,39;26080,04;-;-;6795,35;-;-;1095,85;1095,85;110;3,7;3;10,00
"316800 Taiobeiras";201;201;319167,45;254311,31;-;-;64856,14;-;-;1587,90;1587,90;733;3,6;10;4,98
"316805 Taparuba";17;17;9916,40;7399,27;-;-;2517,13;-;-;583,32;583,32;36;2,1;2;11,76
"316810 Tapira";13;14;28502,18;23456,62;-;-;5045,56;-;-;2035,87;2192,48;73;5,6;3;23,08
"316820 Tapiraí";11;11;8439,69;7002,55;-;-;1437,14;-;-;767,24;767,24;36;3,3;-;-
"316830 Taquaraçu de Minas";16;17;29356,22;25220,31;-;-;4135,91;-;-;1726,84;1834,76;186;11,6;4;25,00
"316840 Tarumirim";142;142;197617,29;164379,36;-;-;33237,93;-;-;1391,67;1391,67;597;4,2;6;4,23
"316850 Teixeiras";54;54;74608,26;58582,21;-;817,62;13395,21;817,62;1813,22;1381,63;1381,63;281;5,2;3;5,56
"316860 Teófilo Otoni";576;576;1126998,92;907642,83;-;-;219356,09;-;-;1956,60;1956,60;2762;4,8;37;6,42
"316870 Timóteo";278;278;718968,58;593915,15;-;310,85;124742,58;310,85;-;2586,22;2586,22;1347;4,8;22;7,91
"316880 Tiradentes";36;36;137376,87;110991,88;-;-;26384,99;-;-;3816,02;3816,02;203;5,6;-;-
"316890 Tiros";23;23;49316,09;44990,89;-;-;4325,20;-;-;2144,18;2144,18;94;4,1;1;4,35
"316900 Tocantins";87;88;204098,99;172404,82;-;-;31694,17;-;-;2319,31;2345,97;492;5,7;10;11,49
"316905 Tocos do Moji";22;22;36866,08;29475,68;-;-;7390,40;-;-;1675,73;1675,73;103;4,7;1;4,55
"316910 Toledo";18;18;46658,01;36390,83;-;-;10267,18;-;-;2592,11;2592,11;85;4,7;1;5,56
"316920 Tombos";40;40;90012,55;72523,67;-;-;17488,88;-;-;2250,31;2250,31;261;6,5;4;10,00
"316930 Três Corações";370;373;965763,14;795031,26;-;-;170731,88;-;-;2589,18;2610,17;2065;5,6;31;8,38
"316935 Três Marias";153;153;327088,39;276907,07;-;-;50181,32;-;-;2137,83;2137,83;648;4,2;6;3,92
"316940 Três Pontas";318;318;546511,50;439447,32;-;-;107064,18;-;-;1718,59;1718,59;1255;3,9;15;4,72
"316950 Tumiritinga";14;14;27743,95;24456,51;-;-;3287,44;-;-;1981,71;1981,71;90;6,4;3;21,43
"316960 Tupaciguara";91;91;343419,88;290698,77;-;-;52721,11;-;-;3773,84;3773,84;467;5,1;8;8,79
"316970 Turmalina";115;117;97976,72;75372,21;-;-;22604,51;-;-;837,41;851,97;515;4,5;2;1,74
"316980 Turvolândia";37;37;52777,26;42582,24;-;-;10195,02;-;-;1426,41;1426,41;165;4,5;2;5,41
"316990 Ubá";514;514;1178333,41;981138,18;-;-;197195,23;-;-;2292,48;2292,48;2755;5,4;31;6,03
"317000 Ubaí";44;44;82278,62;67654,21;-;-;14624,41;-;-;1869,97;1869,97;218;5,0;3;6,82
"317005 Ubaporanga";36;36;89051,00;75227,94;-;-;13823,06;-;-;2473,64;2473,64;175;4,9;3;8,33
"317010 Uberaba";1214;1214;2618591,66;2206922,56;-;-;411669,10;-;-;2156,99;2156,99;7709;6,4;119;9,80
"317020 Uberlândia";3542;3544;7176059,86;5929766,69;-;-;1246293,17;-;-;2024,85;2025,99;18843;5,3;225;6,35
"317030 Umburatiba";8;8;4684,32;2862,82;-;-;1821,50;-;-;585,54;585,54;14;1,8;-;-
"317040 Unaí";377;378;451058,06;355619,13;-;-;95438,93;-;-;1193,28;1196,44;1727;4,6;22;5,84
"317043 União de Minas";28;28;15474,56;11992,74;-;-;3481,82;-;-;552,66;552,66;73;2,6;1;3,57
"317047 Uruana de Minas";9;9;22216,83;19572,40;-;-;2644,43;-;-;2468,54;2468,54;38;4,2;-;-
"317050 Urucânia";46;46;87668,55;70834,80;-;-;16833,75;-;-;1905,84;1905,84;238;5,2;3;6,52
"317052 Urucuia";31;31;29745,82;24272,28;-;-;5473,54;-;-;959,54;959,54;114;3,7;-;-
"317057 Vargem Alegre";26;26;52377,57;45264,91;-;-;7112,66;-;-;2014,52;2014,52;109;4,2;-;-
"317060 Vargem Bonita";9;9;12021,90;10608,86;-;-;1413,04;-;-;1335,77;1335,77;14;1,6;1;11,11
"317065 Vargem Grande do Rio Pardo";18;18;18784,70;15411,42;-;-;3373,28;-;-;1043,59;1043,59;76;4,2;2;11,11
"317070 Varginha";539;542;1213998,82;987961,74;-;-;226037,08;-;-;2239,85;2252,32;2837;5,3;51;9,46
"317075 Varjão de Minas";14;14;8948,53;6994,32;-;-;1954,21;-;-;639,18;639,18;58;4,1;1;7,14
"317080 Várzea da Palma";177;177;299800,70;246539,14;-;-;53261,56;-;-;1693,79;1693,79;950;5,4;12;6,78
"317090 Varzelândia";86;86;76597,76;61098,17;-;-;15499,59;-;-;890,67;890,67;781;9,1;2;2,33
"317100 Vazante";60;60;91105,71;72141,54;-;-;18964,17;-;-;1518,43;1518,43;459;7,7;5;8,33
"317103 Verdelândia";37;37;30977,88;22506,33;-;-;8471,55;-;-;837,24;837,24;138;3,7;3;8,11
"317107 Veredinha";37;37;32126,15;27384,34;-;-;4741,81;-;-;868,27;868,27;199;5,4;2;5,41
"317110 Veríssimo";23;23;49912,66;43108,08;-;-;6804,58;-;-;2170,12;2170,12;138;6,0;1;4,35
"317115 Vermelho Novo";15;15;25863,38;21324,41;-;-;4538,97;-;-;1724,23;1724,23;96;6,4;3;20,00
"317120 Vespasiano";608;609;918431,99;751272,39;-;-;167159,60;-;-;1508,10;1510,58;3110;5,1;30;4,93
"317130 Viçosa";274;274;418259,79;323326,47;-;7160,91;77532,38;7160,91;10240,03;1526,50;1526,50;1290;4,7;17;6,20
"317140 Vieiras";11;11;16749,55;14200,17;-;-;2549,38;-;-;1522,69;1522,69;42;3,8;2;18,18
"317160 Virgem da Lapa";34;34;29944,31;22893,56;-;-;7050,75;-;-;880,72;880,72;125;3,7;2;5,88
"317170 Virgínia";41;41;92441,32;77417,85;-;-;15023,47;-;-;2254,67;2254,67;190;4,6;3;7,32
"317180 Virginópolis";56;56;62335,24;51273,88;-;-;11061,36;-;-;1113,13;1113,13;203;3,6;6;10,71
"317190 Virgolândia";30;30;70796,46;59453,94;-;-;11342,52;-;-;2359,88;2359,88;124;4,1;3;10,00
"317200 Visconde do Rio Branco";290;290;375987,55;322932,43;-;-;53055,12;-;-;1296,51;1296,51;1054;3,6;18;6,21
"317210 Volta Grande";18;18;30665,04;24560,56;-;-;6104,48;-;-;1703,61;1703,61;69;3,8;1;5,56
"317220 Wenceslau Braz";13;13;20665,58;17514,86;-;-;3150,72;-;-;1589,66;1589,66;63;4,8;-;-
"320010 Afonso Cláudio";175;175;294259,42;240735,94;-;-;53523,48;-;-;1681,48;1681,48;839;4,8;9;5,14
"320016 Água Doce do Norte";51;51;63144,05;51206,90;1274,24;-;10317,42;-;-;1238,12;1238,12;189;3,7;-;-
"320013 Águia Branca";22;22;124152,75;106631,41;-;-;17521,34;-;-;5643,31;5643,31;214;9,7;1;4,55
"320020 Alegre";154;155;280741,65;236126,14;-;-;44615,51;-;-;1811,24;1823,00;809;5,3;8;5,19
"320030 Alfredo Chaves";63;63;177419,24;144775,25;-;-;32643,99;-;-;2816,18;2816,18;398;6,3;4;6,35
"320035 Alto Rio Novo";35;35;65988,97;56047,63;-;-;9941,34;-;-;1885,40;1885,40;137;3,9;2;5,71
"320040 Anchieta";171;171;323076,76;259912,45;-;-;63164,31;-;-;1889,34;1889,34;823;4,8;10;5,85
"320050 Apiacá";34;34;54211,66;47055,96;-;-;7155,70;-;-;1594,46;1594,46;184;5,4;1;2,94
