 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"316880 Tiradentes";42;42;166566,82;147113,10;-;-;19453,72;-;-;3965,88;3965,88;155;3,7;1;2,38
"316890 Tiros";28;28;24699,12;19656,31;-;-;5042,81;-;-;882,11;882,11;102;3,6;2;7,14
"316900 Tocantins";118;119;172712,68;147834,95;-;-;24877,73;-;-;1451,37;1463,67;554;4,7;9;7,63
"316905 Tocos do Moji";18;18;50058,06;42253,63;-;-;7804,43;-;-;2781,00;2781,00;85;4,7;4;22,22
"316910 Toledo";19;19;24751,12;20114,02;-;-;4637,10;-;-;1302,69;1302,69;108;5,7;-;-
"316920 Tombos";37;37;124868,10;107173,16;-;-;17694,94;-;-;3374,81;3374,81;393;10,6;6;16,22
"316930 Três Corações";397;399;575054,67;474715,13;-;-;100339,54;-;-;1441,24;1448,50;2104;5,3;25;6,30
"316935 Três Marias";188;188;229320,27;180224,97;-;-;49095,30;-;-;1219,79;1219,79;732;3,9;9;4,79
"316940 Três Pontas";385;385;664097,36;555798,20;-;-;108299,16;-;-;1724,93;1724,93;1756;4,6;19;4,94
"316950 Tumiritinga";17;17;15877,69;13096,55;-;-;2781,14;-;-;933,98;933,98;71;4,2;1;5,88
"316960 Tupaciguara";85;85;153703,39;126523,97;-;-;27179,42;-;-;1808,28;1808,28;449;5,3;4;4,71
"316970 Turmalina";146;146;133179,81;110012,18;-;-;23167,63;-;-;912,19;912,19;592;4,1;8;5,48
"316980 Turvolândia";24;24;42076,19;30940,52;-;-;11135,67;-;-;1753,17;1753,17;93;3,9;1;4,17
"316990 Ubá";516;516;789806,94;665847,77;-;-;123959,17;-;-;1530,63;1530,63;2667;5,2;42;8,14
"317000 Ubaí";32;32;63533,95;51067,72;-;-;12466,23;-;-;1985,44;1985,44;146;4,6;4;12,50
"317005 Ubaporanga";38;38;45870,57;36786,93;-;-;9083,64;-;-;1207,12;1207,12;150;3,9;3;7,89
"317010 Uberaba";1556;1557;2301756,99;1933647,26;-;-;368109,73;-;-;1478,33;1479,28;9027;5,8;106;6,81
"317020 Uberlândia";3708;3709;6385924,72;5259791,03;-;257,34;1125876,35;257,34;-;1721,74;1722,20;19649;5,3;149;4,02
"317030 Umburatiba";17;17;47075,02;39297,31;-;-;7777,71;-;-;2769,12;2769,12;135;7,9;1;5,88
"317040 Unaí";413;413;401798,41;306035,25;-;-;95763,16;-;-;972,88;972,88;1667;4,0;16;3,87
"317043 União de Minas";37;37;21734,62;17611,33;-;-;4123,29;-;-;587,42;587,42;98;2,6;-;-
"317047 Uruana de Minas";9;10;5672,25;4523,14;-;-;1149,11;-;-;567,23;630,25;68;7,6;-;-
"317050 Urucânia";55;55;84559,11;71459,65;-;-;13099,46;-;-;1537,44;1537,44;330;6,0;4;7,27
"317052 Urucuia";39;39;18161,76;14039,05;-;-;4122,71;-;-;465,69;465,69;151;3,9;1;2,56
"317057 Vargem Alegre";17;17;13200,90;10634,37;-;-;2566,53;-;-;776,52;776,52;67;3,9;-;-
"317060 Vargem Bonita";14;14;25135,37;22225,90;-;-;2909,47;-;-;1795,38;1795,38;43;3,1;-;-
"317065 Vargem Grande do Rio Pardo";27;27;41905,36;36606,62;-;-;5298,74;-;-;1552,05;1552,05;100;3,7;1;3,70
"317070 Varginha";587;589;998998,49;790215,80;-;-;208782,69;-;-;1696,09;1701,87;3087;5,3;28;4,77
"317075 Varjão de Minas";13;13;47568,00;41290,00;-;-;6278,00;-;-;3659,08;3659,08;100;7,7;-;-
"317080 Várzea da Palma";185;185;219336,47;176602,24;-;-;42734,23;-;-;1185,60;1185,60;748;4,0;5;2,70
"317090 Varzelândia";112;112;162907,46;131372,47;-;-;31534,99;-;-;1454,53;1454,53;666;5,9;3;2,68
"317100 Vazante";78;78;130213,77;101332,89;-;-;28880,88;-;-;1669,41;1669,41;474;6,1;5;6,41
"317103 Verdelândia";51;51;73795,97;61608,21;-;-;12187,76;-;-;1446,98;1446,98;354;6,9;3;5,88
"317107 Veredinha";41;41;30884,80;26082,15;-;-;4802,65;-;-;753,29;753,29;166;4,0;-;-
"317110 Veríssimo";16;16;24115,85;20139,97;-;-;3975,88;-;-;1507,24;1507,24;74;4,6;2;12,50
"317115 Vermelho Novo";30;30;69743,89;60470,43;-;-;9273,46;-;-;2324,80;2324,80;214;7,1;-;-
"317120 Vespasiano";697;701;995369,26;810194,97;266,14;-;184579,61;-;-;1419,93;1428,08;3867;5,5;18;2,58
"317130 Viçosa";364;364;623749,04;482832,01;3175,22;11822,43;114041,13;11822,43;9542,23;1713,60;1713,60;1945;5,3;11;3,02
"317140 Vieiras";29;29;37687,92;30441,52;-;-;7246,40;-;-;1299,58;1299,58;103;3,6;4;13,79
"317160 Virgem da Lapa";41;41;27674,85;19712,96;-;-;7961,89;-;-;675,00;675,00;182;4,4;3;7,32
"317170 Virgínia";59;59;84482,38;65650,39;-;-;18831,99;-;-;1431,90;1431,90;226;3,8;3;5,08
"317180 Virginópolis";70;70;66402,04;49347,15;-;-;17054,89;-;-;948,60;948,60;289;4,1;3;4,29
"317190 Virgolândia";21;21;34794,60;28090,84;-;-;6703,76;-;-;1656,89;1656,89;84;4,0;1;4,76
"317200 Visconde do Rio Branco";346;346;345384,66;293132,23;-;-;52252,43;-;-;998,22;998,22;1193;3,4;23;6,65
"317210 Volta Grande";19;19;42817,00;35825,47;-;-;6991,53;-;-;2253,53;2253,53;118;6,2;2;10,53
"317220 Wenceslau Braz";13;13;26320,92;21374,06;-;-;4946,86;-;-;2024,69;2024,69;64;4,9;1;7,69
"320010 Afonso Cláudio";177;177;171329,48;132041,42;544,92;-;37541,94;-;-;967,96;967,96;896;5,1;9;5,08
"320016 Água Doce do Norte";38;38;64507,66;50659,89;1455,88;-;11646,00;-;-;1697,57;1697,57;190;5,0;2;5,26
"320013 Águia Branca";24;24;25795,20;20020,26;-;-;5774,94;-;-;1074,80;1074,80;78;3,3;1;4,17
"320020 Alegre";204;207;299844,02;237541,97;-;-;62302,05;-;-;1448,52;1469,82;888;4,4;12;5,88
"320030 Alfredo Chaves";52;53;117958,28;101211,79;-;-;16746,49;-;-;2225,63;2268,43;310;6,0;3;5,77
"320035 Alto Rio Novo";49;49;72691,73;57038,82;-;-;15652,91;-;-;1483,50;1483,50;147;3,0;-;-
"320040 Anchieta";139;140;201002,88;161504,86;-;-;39498,02;-;-;1435,73;1446,06;675;4,9;9;6,47
"320050 Apiacá";28;28;38387,03;31129,98;-;-;7257,05;-;-;1370,97;1370,97;156;5,6;4;14,29
"320060 Aracruz";690;693;850005,47;706324,65;-;-;143680,82;-;-;1226,56;1231,89;3168;4,6;34;4,93
"320070 Atilio Vivacqua";74;74;71805,98;57674,24;-;-;14131,74;-;-;970,35;970,35;291;3,9;4;5,41
"320080 Baixo Guandu";220;220;189875,49;153004,44;-;-;36871,05;-;-;863,07;863,07;845;3,8;8;3,64
"320090 Barra de São Francisco";124;125;208693,18;160846,11;1089,84;-;44354,83;-;-;1669,55;1683,01;621;5,0;5;4,03
"320100 Boa Esperança";165;165;152182,50;123552,89;-;-;28629,61;-;-;922,32;922,32;586;3,6;2;1,21
"320110 Bom Jesus do Norte";34;35;32097,52;28237,09;-;-;3860,43;-;-;917,07;944,04;189;5,6;6;17,65
"320115 Brejetuba";61;61;60026,88;48379,18;-;-;11647,70;-;-;984,05;984,05;333;5,5;-;-
"320120 Cachoeiro de Itapemirim";1283;1290;1745741,98;1411838,72;1274,24;-;332283,53;-;-;1353,29;1360,67;6002;4,7;66;5,14
"320130 Cariacica";1908;1914;2777677,94;2207546,26;5550,04;-;556185,13;-;-;1451,24;1455,81;10576;5,5;80;4,19
"320140 Castelo";304;304;310578,41;250573,01;1274,24;-;58385,67;-;-;1021,64;1021,64;1328;4,4;16;5,26
"320150 Colatina";581;581;723902,92;595319,52;1274,24;-;126963,67;-;-;1245,96;1245,96;2365;4,1;32;5,51
"320160 Conceição da Barra";155;155;208609,62;168462,04;181,64;-;39565,54;-;-;1345,87;1345,87;720;4,6;7;4,52
"320170 Conceição do Castelo";58;58;69882,99;54477,77;-;-;15405,22;-;-;1204,88;1204,88;256;4,4;1;1,72
"320180 Divino de São Lourenço";24;24;25479,12;17550,56;-;-;7928,56;-;-;1061,63;1061,63;104;4,3;-;-
"320190 Domingos Martins";251;252;280878,30;225111,13;363,28;-;54603,09;-;-;1114,60;1119,04;1198;4,8;12;4,78
"320200 Dores do Rio Preto";26;26;37775,78;30552,94;-;-;7222,84;-;-;1452,91;1452,91;196;7,5;1;3,85
"320210 Ecoporanga";177;177;177039,36;144223,77;-;-;32815,59;-;-;1000,22;1000,22;740;4,2;10;5,65
"320220 Fundão";89;89;136980,70;114820,41;-;-;22160,29;-;-;1539,11;1539,11;448;5,0;6;6,74
"320225 Governador Lindenberg";50;50;64643,04;48063,29;1637,52;-;13795,94;-;-;1292,86;1292,86;188;3,8;-;-
"320230 Guaçuí";216;217;285882,38;234585,75;-;-;51296,63;-;-;1317,43;1323,53;995;4,6;14;6,48
"320240 Guarapari";602;606;901055,31;739243,64;3711,12;-;155424,71;-;-;1486,89;1496,77;3154;5,2;20;3,32
"320245 Ibatiba";174;174;166380,37;134654,61;-;-;31725,76;-;-;956,21;956,21;727;4,2;3;1,72
"320250 Ibiraçu";44;44;53480,12;43053,35;-;-;10426,77;-;-;1215,46;1215,46;184;4,2;2;4,55
"320255 Ibitirama";60;60;59469,27;47797,68;-;-;11671,59;-;-;991,15;991,15;250;4,2;4;6,67
"320260 Iconha";63;65;72983,89;60162,78;-;-;12821,11;-;-;1122,83;1158,47;285;4,5;3;4,76
"320265 Irupi";57;57;76697,17;62499,94;-;-;14197,23;-;-;1345,56;1345,56;264;4,6;5;8,77
"320270 Itaguaçu";75;75;103399,31;81466,47;-;-;21932,84;-;-;1378,66;1378,66;313;4,2;3;4,00
"320280 Itapemirim";277;279;362492,12;291913,17;-;-;70578,95;-;-;1299,25;1308,64;1371;4,9;16;5,78
"320290 Itarana";67;67;94961,44;72280,70;544,92;-;20934,62;-;-;1417,33;1417,33;343;5,1;3;4,48
"320300 Iúna";178;178;233197,11;189385,16;-;-;43811,95;-;-;1310,10;1310,10;729;4,1;5;2,81
"320305 Jaguaré";191;191;201192,76;158069,76;181,64;-;42540,96;-;-;1053,37;1053,37;822;4,3;3;1,57
"320310 Jerônimo Monteiro";86;87;92396,74;76466,00;-;-;15930,74;-;-;1062,03;1074,38;358;4,2;5;5,81
"320313 João Neiva";91;91;93360,03;77713,95;-;-;15646,08;-;-;1025,93;1025,93;490;5,4;3;3,30
"320316 Laranja da Terra";72;72;90845,42;74339,12;181,64;-;15924,26;-;-;1261,74;1261,74;294;4,1;5;6,94
"320320 Linhares";827;828;1048808,64;815980,66;4209,76;-;226619,40;-;-;1266,68;1268,21;3916;4,7;27;3,26
"320330 Mantenópolis";75;75;119747,22;86921,65;1453,12;-;28169,25;-;-;1596,63;1596,63;256;3,4;3;4,00
"320332 Marataízes";296;298;355847,28;289172,22;-;-;66675,06;-;-;1194,12;1202,19;1630;5,5;13;4,39
"320334 Marechal Floriano";108;108;222575,92;182604,01;-;-;39971,91;-;-;2060,89;2060,89;538;5,0;6;5,56
"320335 Marilândia";56;56;57645,50;45804,67;-;-;11840,83;-;-;1029,38;1029,38;180;3,2;1;1,79
"320340 Mimoso do Sul";186;186;203906,12;167695,27;-;-;36210,85;-;-;1096,27;1096,27;758;4,1;8;4,30
"320350 Montanha";180;180;126142,39;97602,54;544,92;-;26793,73;-;-;700,79;700,79;614;3,4;6;3,33
"320360 Mucurici";82;82;66981,39;52732,64;181,64;-;13666,71;-;-;816,85;816,85;171;2,1;2;2,44
"320370 Muniz Freire";95;95;104324,78;85330,33;-;-;18994,45;-;-;1098,16;1098,16;383;4,0;3;3,16
"320380 Muqui";102;105;95266,11;73501,87;-;-;21764,24;-;-;907,30;933,98;536;5,3;3;2,94
"320390 Nova Venécia";348;349;288008,39;223765,23;2049,84;-;60825,32;-;-;825,24;827,61;1268;3,6;13;3,74
"320400 Pancas";82;82;81905,83;65207,48;-;-;16698,35;-;-;998,85;998,85;275;3,4;3;3,66
"320405 Pedro Canário";219;219;150605,78;117412,03;1819,16;-;29827,90;-;-;687,70;687,70;619;2,8;4;1,83
"320410 Pinheiros";247;247;148771,22;118032,95;181,64;-;30156,23;-;-;602,31;602,31;779;3,2;3;1,21
"320420 Piúma";87;87;156468,69;123196,75;-;-;33271,94;-;-;1798,49;1798,49;419;4,8;5;5,75
"320425 Ponto Belo";73;73;91945,63;81502,76;-;-;10442,87;-;-;1259,53;1259,53;221;3,0;-;-
"320430 Presidente Kennedy";101;102;120358,54;97763,04;-;-;22595,50;-;-;1179,99;1191,67;522;5,2;5;4,95
"320435 Rio Bananal";75;75;100941,24;80401,03;-;-;20540,21;-;-;1345,88;1345,88;345;4,6;-;-
"320440 Rio Novo do Sul";56;57;61993,54;49008,61;-;-;12984,93;-;-;1087,61;1107,03;232;4,1;5;8,93
"320450 Santa Leopoldina";79;79;62174,35;46888,91;544,92;-;13539,32;-;-;787,02;787,02;418;5,3;2;2,53
"320455 Santa Maria de Jetibá";345;345;350401,10;274117,30;2569,48;-;70404,48;-;-;1015,66;1015,66;1315;3,8;10;2,90
"320460 Santa Teresa";148;148;225949,42;179157,25;363,28;-;45628,09;-;-;1526,69;1526,69;675;4,6;8;5,41
"320465 São Domingos do Norte";35;35;43488,78;32189,74;-;-;11299,04;-;-;1242,54;1242,54;116;3,3;2;5,71
"320470 São Gabriel da Palha";187;187;282313,16;238017,72;-;-;44295,44;-;-;1509,70;1509,70;607;3,2;3;1,60
"320480 São José do Calçado";87;87;75696,49;61144,76;-;-;14551,73;-;-;870,07;870,07;420;4,8;3;3,45
"320490 São Mateus";853;853;768486,09;602916,98;1479,64;-;163182,03;-;-;900,92;900,92;3377;4,0;30;3,52
"320495 São Roque do Canaã";48;48;66913,21;53845,94;363,28;-;11903,19;-;-;1394,03;1394,03;302;6,3;3;6,25
"320500 Serra";2326;2335;3603961,21;2899013,85;6913,36;-;692648,04;-;-;1543,45;1549,42;13483;5,8;108;4,64
"320501 Sooretama";130;130;163223,06;131035,30;-;-;32187,76;-;-;1255,56;1255,56;597;4,6;7;5,38
"320503 Vargem Alta";129;129;181606,76;148753,89;181,64;-;32270,83;-;-;1407,80;1407,80;571;4,4;6;4,65
"320506 Venda Nova do Imigrante";123;123;104834,01;78297,45;-;-;26536,56;-;-;852,31;852,31;513;4,2;2;1,63
"320510 Viana";338;338;402631,65;316388,90;1914,48;-;81482,45;-;-;1191,22;1191,22;1777;5,3;14;4,14
"320515 Vila Pavão";48;48;34614,85;28795,95;-;-;5818,90;-;-;721,14;721,14;278;5,8;1;2,08
"320517 Vila Valério";77;77;72303,93;55431,31;-;-;16872,62;-;-;939,01;939,01;244;3,2;3;3,90
"320520 Vila Velha";2020;2027;3084069,24;2468670,76;5239,80;-;607154,49;-;-;1521,49;1526,77;11090;5,5;79;3,91
"320530 Vitória";1705;1709;2651645,19;2134381,50;2073,60;-;513660,54;-;-;1551,58;1555,22;9947;5,8;66;3,87
"330010 Angra dos Reis";803;804;800722,00;649757,71;-;-;150964,29;-;-;995,92;997,16;4878;6,1;34;4,23
"330015 Aperibé";96;96;124306,93;102177,42;-;-;22129,51;-;-;1294,86;1294,86;447;4,7;8;8,33
"330020 Araruama";277;277;312323,74;245127,89;-;-;67195,85;-;-;1127,52;1127,52;1223;4,4;7;2,53
"330022 Areal";79;90;125762,81;104603,66;-;-;21159,15;-;-;1397,36;1591,93;828;10,5;5;6,33
"330023 Armação dos Búzios";233;233;166603,80;123337,26;-;-;43266,54;-;-;715,04;715,04;1019;4,4;17;7,30
"330025 Arraial do Cabo";166;168;154693,26;121329,00;-;-;33364,26;-;-;920,79;931,89;864;5,2;12;7,23
"330030 Barra do Piraí";477;492;711968,59;607669,59;-;-;104299,00;-;-;1447,09;1492,60;5903;12,4;45;9,43
"330040 Barra Mansa";850;851;1051540,91;871689,54;-;-;179851,37;-;-;1235,65;1237,11;4628;5,4;46;5,41
"330045 Belford Roxo";2075;2078;2377684,77;1934214,96;-;-;443469,81;-;-;1144,22;1145,87;11598;5,6;98;4,72
"330050 Bom Jardim";158;161;121759,70;97087,37;-;-;24672,33;-;-;756,27;770,63;909;5,8;21;13,29
"330060 Bom Jesus do Itabapoana";346;348;494143,65;400518,69;-;-;93624,96;-;-;1419,95;1428,16;1478;4,3;23;6,65
"330070 Cabo Frio";809;814;912559,03;709808,51;-;-;202750,52;-;-;1121,08;1128,01;4177;5,2;33;4,08
"330080 Cachoeiras de Macacu";237;245;288647,76;235732,27;-;-;52915,49;-;-;1178,15;1217,92;1693;7,1;17;7,17
"330090 Cambuci";126;126;152852,36;126997,75;-;-;25854,61;-;-;1213,11;1213,11;468;3,7;8;6,35
"330100 Campos dos Goytacazes";2050;2129;4365276,09;3633663,02;-;-;731613,07;-;-;2050,39;2129,40;17770;8,7;151;7,37
"330110 Cantagalo";108;111;107939,70;91397,92;-;-;16541,78;-;-;972,43;999,44;540;5,0;6;5,56
"330093 Carapebus";32;36;109969,48;92414,78;-;-;17554,70;-;-;3054,71;3436,55;411;12,8;3;9,38
"330115 Cardoso Moreira";41;41;139348,43;118881,93;-;-;20466,50;-;-;3398,74;3398,74;203;5,0;3;7,32
"330120 Carmo";118;118;93181,61;74818,01;-;-;18363,60;-;-;789,67;789,67;590;5,0;3;2,54
"330130 Casimiro de Abreu";135;136;119385,20;90689,16;-;-;28696,04;-;-;877,83;884,33;587;4,3;5;3,70
"330095 Comendador Levy Gasparian";46;48;65418,66;53768,68;-;-;11649,98;-;-;1362,89;1422,14;293;6,4;4;8,70
"330140 Conceição de Macabu";44;47;54988,68;42831,75;-;-;12156,93;-;-;1169,97;1249,74;288;6,5;-;-
"330150 Cordeiro";124;130;90045,31;76427,18;-;-;13618,13;-;-;692,66;726,17;789;6,4;7;5,65
"330160 Duas Barras";55;59;51617,82;40274,69;-;-;11343,13;-;-;874,88;938,51;366;6,7;5;9,09
"330170 Duque de Caxias";3517;3531;4341788,53;3483322,07;-;-;858466,46;-;-;1229,62;1234,51;21699;6,2;261;7,42
"330180 Engenheiro Paulo de Frontin";72;77;112809,25;95031,62;-;-;17777,63;-;-;1465,06;1566,80;571;7,9;3;4,17
"330185 Guapimirim";271;272;278844,54;223081,14;-;-;55763,40;-;-;1025,16;1028,95;1502;5,5;14;5,17
"330187 Iguaba Grande";84;84;188028,22;158632,99;-;-;29395,23;-;-;2238,43;2238,43;423;5,0;2;2,38
"330190 Itaboraí";862;867;924439,05;738803,27;-;-;185635,78;-;-;1066,25;1072,44;5437;6,3;80;9,28
"330200 Itaguaí";394;394;372729,45;292592,97;-;-;80136,48;-;-;946,01;946,01;2892;7,3;33;8,38
"330205 Italva";31;31;122534,29;105342,42;-;-;17191,87;-;-;3952,72;3952,72;207;6,7;4;12,90
"330210 Itaocara";151;151;193581,46;149180,30;-;-;44401,16;-;-;1282,00;1282,00;593;3,9;8;5,30
"330220 Itaperuna";509;582;1753783,09;1454475,56;-;-;299307,53;-;-;3013,37;3445,55;4687;9,2;34;6,68
"330225 Itatiaia";130;130;159956,93;124081,62;-;-;35875,31;-;-;1230,44;1230,44;514;4,0;5;3,85
"330227 Japeri";266;269;275189,24;207783,36;-;-;67405,88;-;-;1023,01;1034,55;1793;6,7;13;4,89
"330230 Laje do Muriaé";30;32;108129,72;88250,84;-;-;19878,88;-;-;3379,05;3604,32;215;7,2;3;10,00
"330240 Macaé";991;1004;1330741,90;1092420,79;-;-;238321,11;-;-;1325,44;1342,83;6392;6,5;66;6,66
"330245 Macuco";44;45;45705,44;36385,97;-;-;9319,47;-;-;1015,68;1038,76;234;5,3;3;6,82
"330250 Magé";954;955;1093602,94;883538,97;-;-;210063,97;-;-;1145,13;1146,33;5650;5,9;83;8,70
"330260 Mangaratiba";222;223;196669,19;155267,59;-;-;41401,60;-;-;881,92;885,90;1028;4,6;10;4,50
"330270 Maricá";600;604;793803,55;648609,58;-;-;145193,97;-;-;1314,24;1323,01;4803;8,0;56;9,33
"330280 Mendes";64;68;105401,78;84017,05;-;-;21384,73;-;-;1550,03;1646,90;574;9,0;5;7,81
"330285 Mesquita";454;456;476185,30;358284,61;-;-;117900,69;-;-;1044,27;1048,87;2757;6,1;27;5,95
"330290 Miguel Pereira";184;187;219355,97;181200,26;-;-;38155,71;-;-;1173,03;1192,15;1132;6,2;18;9,78
"330300 Miracema";243;243;264613,16;210783,85;-;-;53829,31;-;-;1088,94;1088,94;985;4,1;12;4,94
"330310 Natividade";85;85;174942,02;150226,73;-;-;24715,29;-;-;2058,14;2058,14;371;4,4;10;11,76
"330320 Nilópolis";401;402;553539,40;439239,62;-;-;114299,78;-;-;1376,96;1380,40;2570;6,4;23;5,74
"330330 Niterói";1678;1865;2508746,21;2063797,58;-;-;444948,63;-;-;1345,17;1495,08;16113;9,6;115;6,85
"330340 Nova Friburgo";852;919;1467468,31;1217080,92;-;-;250387,39;-;-;1596,81;1722,38;8915;10,5;78;9,15
"330350 Nova Iguaçu";2791;2797;3600767,14;2868694,88;-;-;732072,26;-;-;1287,37;1290,14;19285;6,9;222;7,95
"330360 Paracambi";190;192;276796,90;217877,78;-;-;58919,12;-;-;1441,65;1456,83;1350;7,1;22;11,58
"330370 Paraíba do Sul";321;331;328297,89;275507,44;-;-;52790,45;-;-;991,84;1022,73;1630;5,1;16;4,98
"330380 Paraty";214;215;154110,48;124501,69;-;-;29608,79;-;-;716,79;720,14;1184;5,5;10;4,67
"330385 Paty do Alferes";179;179;235306,15;192010,51;-;-;43295,64;-;-;1314,56;1314,56;1060;5,9;16;8,94
"330390 Petrópolis";1553;2013;4016893,44;3478493,34;343,97;-;537871,16;-;-;1995,48;2586,54;24775;16,0;71;4,57
"330395 Pinheiral";106;106;98325,12;77694,39;-;-;20630,73;-;-;927,60;927,60;521;4,9;5;4,72
"330400 Piraí";192;196;171283,45;135499,64;-;-;35783,81;-;-;873,90;892,10;753;3,9;17;8,85
"330410 Porciúncula";45;47;141922,89;118917,93;-;-;23004,96;-;-;3019,64;3153,84;321;7,1;4;8,89
"330411 Porto Real";51;51;59340,93;50179,36;-;-;9161,57;-;-;1163,55;1163,55;272;5,3;5;9,80
"330412 Quatis";69;69;74020,65;62319,29;-;-;11701,36;-;-;1072,76;1072,76;364;5,3;2;2,90
"330414 Queimados";622;625;779864,91;623177,68;-;-;156687,23;-;-;1247,78;1253,80;3858;6,2;26;4,18
"330415 Quissamã";108;108;142778,38;120074,85;-;-;22703,53;-;-;1322,02;1322,02;709;6,6;7;6,48
"330420 Resende";703;703;742882,88;609839,25;-;-;133043,63;-;-;1056,73;1056,73;3622;5,2;43;6,12
"330430 Rio Bonito";263;265;289680,38;230547,27;-;-;59133,11;-;-;1093,13;1101,45;1353;5,1;15;5,70
"330440 Rio Claro";75;76;46980,01;36952,44;-;-;10027,57;-;-;618,16;626,40;262;3,5;4;5,33
"330450 Rio das Flores";60;61;66409,32;55831,50;-;-;10577,82;-;-;1088,68;1106,82;305;5,1;-;-
"330452 Rio das Ostras";516;518;472176,33;373189,56;-;-;98986,77;-;-;911,54;915,07;3046;5,9;23;4,46
"330455 Rio de Janeiro";18904;19276;26702479,16;21369053,26;-;-;5333425,90;-;-;1385,27;1412,53;149851;7,9;1462;7,73
"330460 Santa Maria Madalena";73;77;46677,57;37241,50;-;-;9436,07;-;-;606,20;639,42;478;6,5;-;-
"330470 Santo Antônio de Pádua";334;334;356184,56;273668,88;-;-;82515,68;-;-;1066,42;1066,42;1378;4,1;13;3,89
"330480 São Fidélis";252;256;259252,91;215618,31;-;-;43634,60;-;-;1012,71;1028,78;1222;4,8;22;8,73
"330475 São Francisco de Itabapoana";193;201;257823,49;214217,94;-;-;43605,55;-;-;1282,70;1335,87;1692;8,8;23;11,92
"330490 São Gonçalo";3303;3448;4657685,55;3810085,95;-;-;847599,60;-;-;1350,84;1410,14;26344;8,0;328;9,93
"330500 São João da Barra";240;245;238988,73;196326,92;-;-;42661,81;-;-;975,46;995,79;1781;7,4;16;6,67
"330510 São João de Meriti";1325;1332;1835203,48;1447332,17;-;-;387871,31;-;-;1377,78;1385,06;8829;6,7;80;6,04
"330513 São José de Ubá";16;16;49439,15;39827,65;-;-;9611,50;-;-;3089,95;3089,95;47;2,9;2;12,50
"330515 São José do Vale do Rio Preto";67;76;83646,43;67501,00;-;-;16145,43;-;-;1100,61;1248,45;700;10,4;5;7,46
"330520 São Pedro da Aldeia";262;262;255435,02;194844,69;-;-;60590,33;-;-;974,94;974,94;983;3,8;6;2,29
"330530 São Sebastião do Alto";85;87;53038,82;44090,50;-;-;8948,32;-;-;609,64;623,99;348;4,1;6;7,06
"330540 Sapucaia";35;46;74177,89;63579,10;-;-;10598,79;-;-;1612,56;2119,37;519;14,8;3;8,57
"330550 Saquarema";473;473;435551,96;351839,75;-;-;83712,21;-;-;920,83;920,83;3714;7,9;54;11,42
"330555 Seropédica";188;188;263963,84;206386,55;-;-;57577,29;-;-;1404,06;1404,06;1161;6,2;8;4,26
"330560 Silva Jardim";137;137;140438,42;109145,73;-;-;31292,69;-;-;1025,10;1025,10;869;6,3;8;5,84
"330570 Sumidouro";57;58;51954,75;43654,81;-;-;8299,94;-;-;895,77;911,49;389;6,8;3;5,26
"330575 Tanguá";109;114;81000,44;62683,34;-;-;18317,10;-;-;710,53;743,12;722;6,6;5;4,59
"330580 Teresópolis";907;978;1456140,57;1177363,01;-;-;278777,56;-;-;1488,90;1605,45;7312;8,1;55;6,06
"330590 Trajano de Moraes";69;72;54401,43;46516,55;-;-;7884,88;-;-;755,58;788,43;434;6,3;3;4,35
"330600 Três Rios";410;455;611242,58;500718,35;-;-;110524,23;-;-;1343,39;1490,84;3309;8,1;34;8,29
"330610 Valença";723;727;1026195,92;848771,69;-;-;177424,23;-;-;1411,55;1419,36;4258;5,9;38;5,26
"330615 Varre-Sai";39;39;67298,34;54799,28;-;-;12499,06;-;-;1725,60;1725,60;135;3,5;2;5,13
"330620 Vassouras";271;282;478347,46;405045,40;-;-;73302,06;-;-;1696,27;1765,12;2357;8,7;20;7,38
"330630 Volta Redonda";990;992;1365705,43;1124189,25;-;-;241516,18;-;-;1376,72;1379,50;6459;6,5;80;8,08
"350010 Adamantina";258;274;409810,14;348228,38;-;-;61581,76;-;-;1495,66;1588,41;3067;11,9;17;6,59
"350020 Adolfo";38;39;57531,93;48916,92;-;-;8615,01;-;-;1475,18;1514,00;196;5,2;3;7,89
"350030 Aguaí";193;210;229791,14;186206,92;-;-;43584,22;-;-;1094,24;1190,63;1240;6,4;14;7,25
"350040 Águas da Prata";45;48;37101,09;29854,89;-;-;7246,20;-;-;772,94;824,47;244;5,4;2;4,44
"350050 Águas de Lindóia";132;133;86707,90;68531,75;-;-;18176,15;-;-;651,94;656,88;335;2,5;3;2,27
"350055 Águas de Santa Bárbara";37;37;54468,96;41552,61;-;-;12916,35;-;-;1472,13;1472,13;212;5,7;2;5,41
