 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jun/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"350620 Bento de Abreu";17;17;18578,68;15275,69;-;-;3302,99;-;-;1092,86;1092,86;49;2,9;3;17,65
"350630 Bernardino de Campos";54;57;49361,05;39612,92;-;-;9748,13;-;-;865,98;914,09;317;5,9;2;3,70
"350635 Bertioga";258;258;408994,62;334287,88;-;-;74706,74;-;-;1585,25;1585,25;1183;4,6;22;8,53
"350640 Bilac";25;25;42611,90;36092,94;-;-;6518,96;-;-;1704,48;1704,48;76;3,0;3;12,00
"350650 Birigui";359;369;656409,02;526452,57;-;-;129956,45;-;-;1778,89;1828,44;2010;5,6;25;6,96
"350660 Biritiba-Mirim";93;93;117531,46;91308,38;-;-;26223,08;-;-;1263,78;1263,78;539;5,8;7;7,53
"350670 Boa Esperança do Sul";64;64;82985,54;68083,09;-;-;14902,45;-;-;1296,65;1296,65;226;3,5;3;4,69
"350680 Bocaina";41;42;85247,24;68979,47;-;-;16267,77;-;-;2029,70;2079,20;259;6,3;4;9,76
"350690 Bofete";60;60;108418,80;89806,74;-;-;18612,06;-;-;1806,98;1806,98;244;4,1;6;10,00
"350700 Boituva";168;169;289763,63;233804,46;-;-;55959,17;-;-;1714,58;1724,78;763;4,5;10;5,95
"350710 Bom Jesus dos Perdões";91;96;215279,37;171355,90;-;-;43923,47;-;-;2242,49;2365,71;539;5,9;6;6,59
"350715 Bom Sucesso de Itararé";8;8;8777,33;6337,01;-;-;2440,32;-;-;1097,17;1097,17;45;5,6;-;-
"350720 Borá";2;2;576,63;436,24;-;-;140,39;-;-;288,32;288,32;3;1,5;-;-
"350730 Boracéia";16;16;49310,13;42023,46;-;-;7286,67;-;-;3081,88;3081,88;82;5,1;2;12,50
"350740 Borborema";77;77;107611,82;91250,61;-;-;16361,21;-;-;1397,56;1397,56;285;3,7;4;5,19
"350745 Borebi";22;22;27979,11;21992,76;-;-;5986,35;-;-;1271,78;1271,78;90;4,1;1;4,55
"350750 Botucatu";784;789;1412434,88;1163508,60;-;-;248926,28;-;-;1790,16;1801,58;3854;4,9;49;6,25
"350760 Bragança Paulista";652;669;976711,23;802087,16;-;-;174624,07;-;-;1459,96;1498,02;3148;4,8;57;8,74
"350770 Braúna";14;15;16279,29;13252,32;-;-;3026,97;-;-;1085,29;1162,81;79;5,6;-;-
"350775 Brejo Alegre";13;13;28559,62;24318,20;-;-;4241,42;-;-;2196,89;2196,89;70;5,4;1;7,69
"350780 Brodowski";125;127;239408,80;204424,16;-;-;34984,64;-;-;1885,11;1915,27;674;5,4;11;8,80
"350790 Brotas";132;132;129575,18;102937,16;-;-;26638,02;-;-;981,63;981,63;519;3,9;7;5,30
"350800 Buri";67;67;131411,63;108912,62;-;-;22499,01;-;-;1961,37;1961,37;206;3,1;2;2,99
"350810 Buritama";79;79;117765,14;97887,43;-;-;19877,71;-;-;1490,70;1490,70;468;5,9;12;15,19
"350820 Buritizal";21;21;25037,97;19721,53;-;-;5316,44;-;-;1192,28;1192,28;46;2,2;1;4,76
"350830 Cabrália Paulista";41;41;25668,57;20810,75;-;-;4857,82;-;-;626,06;626,06;124;3,0;3;7,32
"350840 Cabreúva";196;204;284293,86;228383,21;-;-;55910,65;-;-;1393,60;1450,48;712;3,6;15;7,65
"350850 Caçapava";408;408;557601,94;440940,73;-;-;116661,21;-;-;1366,67;1366,67;1789;4,4;40;9,80
"350860 Cachoeira Paulista";159;168;274555,83;233790,77;-;-;40765,06;-;-;1634,26;1726,77;900;5,7;9;5,66
"350870 Caconde";120;144;243040,39;209360,31;-;-;33680,08;-;-;1687,78;2025,34;1053;8,8;3;2,50
"350880 Cafelândia";92;94;85646,09;67144,01;-;-;18502,08;-;-;911,13;930,94;395;4,3;3;3,26
"350890 Caiabu";14;14;22067,51;18740,66;-;-;3326,85;-;-;1576,25;1576,25;76;5,4;4;28,57
"350900 Caieiras";347;349;483386,78;386627,15;-;-;96759,63;-;-;1385,06;1393,05;2052;5,9;21;6,05
"350910 Caiuá";16;16;17443,27;14355,54;-;-;3087,73;-;-;1090,20;1090,20;103;6,4;-;-
"350920 Cajamar";177;179;228145,12;170425,04;-;-;57720,08;-;-;1274,55;1288,96;916;5,2;7;3,95
"350925 Cajati";98;99;156165,75;120950,92;-;-;35214,83;-;-;1577,43;1593,53;490;5,0;11;11,22
"350930 Cajobi";61;61;40901,76;34618,34;-;-;6283,42;-;-;670,52;670,52;206;3,4;1;1,64
"350940 Cajuru";252;253;349196,06;283379,70;-;-;65816,36;-;-;1380,22;1385,70;1111;4,4;11;4,37
"350945 Campina do Monte Alegre";29;29;42317,56;34224,73;-;-;8092,83;-;-;1459,23;1459,23;108;3,7;5;17,24
"350950 Campinas";3932;3945;8389168,57;6900167,63;-;-;1489000,94;-;-;2126,53;2133,56;22092;5,6;283;7,20
"350960 Campo Limpo Paulista";263;267;545809,44;457255,50;-;-;88553,94;-;-;2044,23;2075,32;1257;4,8;27;10,27
"350970 Campos do Jordão";229;237;406295,35;320734,33;-;-;85561,02;-;-;1714,33;1774,22;1203;5,3;15;6,55
"350980 Campos Novos Paulista";17;17;24953,63;19757,46;447,16;-;4500,40;-;-;1467,86;1467,86;72;4,2;1;5,88
"350990 Cananéia";50;50;36891,22;29141,84;-;-;7749,38;-;-;737,82;737,82;203;4,1;6;12,00
"350995 Canas";29;29;24809,27;19214,11;-;-;5595,16;-;-;855,49;855,49;109;3,8;2;6,90
"351000 Cândido Mota";137;138;201732,97;164492,83;-;-;37240,14;-;-;1461,83;1472,50;663;4,8;15;10,95
"351010 Cândido Rodrigues";14;14;29724,25;24601,90;-;-;5122,35;-;-;2123,16;2123,16;76;5,4;2;14,29
"351015 Canitar";17;18;62193,70;45697,18;-;-;16496,52;-;-;3455,21;3658,45;118;6,9;3;17,65
"351020 Capão Bonito";158;158;228917,24;194082,13;-;-;34835,11;-;-;1448,84;1448,84;510;3,2;10;6,33
"351030 Capela do Alto";68;68;63070,73;48317,79;-;-;14752,94;-;-;927,51;927,51;240;3,5;2;2,94
"351040 Capivari";149;156;164281,70;129529,96;-;-;34751,74;-;-;1053,09;1102,56;702;4,7;10;6,71
"351050 Caraguatatuba";687;689;971879,36;786094,20;412,32;-;185151,13;-;-;1410,57;1414,67;2949;4,3;57;8,30
"351060 Carapicuíba";1448;1455;2128574,80;1723597,51;-;-;404977,29;-;-;1462,94;1470,01;8075;5,6;119;8,22
"351070 Cardoso";74;76;150535,63;132405,77;-;-;18129,86;-;-;1980,73;2034,27;337;4,6;6;8,11
"351080 Casa Branca";113;222;230138,06;194533,11;-;-;35604,95;-;-;1036,66;2036,62;3597;31,8;8;7,08
"351090 Cássia dos Coqueiros";13;13;23351,22;19822,48;-;-;3528,74;-;-;1796,25;1796,25;66;5,1;2;15,38
"351100 Castilho";66;69;92634,32;81096,93;-;-;11537,39;-;-;1342,53;1403,55;324;4,9;4;6,06
"351110 Catanduva";495;524;1148038,78;937366,11;-;-;210672,67;-;-;2190,91;2319,27;3821;7,7;52;10,51
"351120 Catiguá";24;26;56889,31;47986,21;-;-;8903,10;-;-;2188,05;2370,39;141;5,9;2;8,33
"351130 Cedral";47;47;58258,43;47534,08;-;-;10724,35;-;-;1239,54;1239,54;160;3,4;3;6,38
"351140 Cerqueira César";133;134;144666,53;119985,26;-;-;24681,27;-;-;1079,60;1087,72;603;4,5;8;6,02
"351150 Cerquilho";141;141;163025,06;127540,58;-;-;35484,48;-;-;1156,21;1156,21;594;4,2;10;7,09
"351160 Cesário Lange";77;77;66999,96;52272,81;-;-;14727,15;-;-;870,13;870,13;293;3,8;4;5,19
"351170 Charqueada";78;81;103913,63;85155,48;-;-;18758,15;-;-;1282,88;1332,23;412;5,3;1;1,28
"355720 Chavantes";95;95;86550,87;69910,61;-;-;16640,26;-;-;911,06;911,06;274;2,9;1;1,05
"351190 Clementina";29;29;21496,08;17260,17;-;-;4235,91;-;-;741,24;741,24;140;4,8;2;6,90
"351200 Colina";83;83;103322,52;82473,14;-;-;20849,38;-;-;1244,85;1244,85;361;4,3;6;7,23
"351210 Colômbia";19;19;112447,34;94671,20;-;-;17776,14;-;-;5918,28;5918,28;87;4,6;1;5,26
"351220 Conchal";142;148;159856,44;130718,67;-;-;29137,77;-;-;1080,11;1125,75;726;5,1;4;2,82
"351230 Conchas";50;51;98138,37;83158,99;-;-;14979,38;-;-;1924,28;1962,77;317;6,3;4;8,00
"351240 Cordeirópolis";58;62;110141,25;89535,27;-;-;20605,98;-;-;1776,47;1898,99;372;6,4;7;12,07
"351250 Coroados";10;12;16634,36;13644,62;-;-;2989,74;-;-;1386,20;1663,44;97;9,7;1;10,00
"351260 Coronel Macedo";38;39;40046,50;31303,16;-;-;8743,34;-;-;1026,83;1053,86;159;4,2;1;2,63
"351270 Corumbataí";13;13;22327,32;16134,25;-;-;6193,07;-;-;1717,49;1717,49;55;4,2;1;7,69
"351280 Cosmópolis";179;190;229882,42;175786,64;-;-;54095,78;-;-;1209,91;1284,26;1010;5,6;11;6,15
"351290 Cosmorama";30;30;43103,17;34361,06;-;-;8742,11;-;-;1436,77;1436,77;129;4,3;2;6,67
"351300 Cotia";958;966;1483472,14;1185156,06;-;-;298316,08;-;-;1535,69;1548,51;4832;5,0;63;6,58
"351310 Cravinhos";121;124;186758,80;151195,01;-;-;35563,79;-;-;1506,12;1543,46;518;4,3;5;4,13
"351320 Cristais Paulista";27;27;39842,19;31564,75;-;-;8277,44;-;-;1475,64;1475,64;81;3,0;1;3,70
"351330 Cruzália";4;4;13539,14;11115,51;-;-;2423,63;-;-;3384,79;3384,79;16;4,0;1;25,00
"351340 Cruzeiro";346;352;725588,76;613849,26;-;-;111739,50;-;-;2061,33;2097,08;2067;6,0;33;9,54
"351350 Cubatão";454;455;646870,19;517458,41;-;-;129411,78;-;-;1421,69;1424,82;2298;5,1;20;4,41
"351360 Cunha";122;122;144710,61;117497,89;-;-;27212,72;-;-;1186,15;1186,15;453;3,7;6;4,92
"351370 Descalvado";129;130;135111,92;107019,66;-;-;28092,26;-;-;1039,32;1047,38;375;2,9;7;5,43
"351380 Diadema";1859;1865;2640579,76;2135145,37;-;-;505434,39;-;-;1415,86;1420,43;10375;5,6;163;8,77
"351385 Dirce Reis";14;14;15790,69;12680,22;-;-;3110,47;-;-;1127,91;1127,91;54;3,9;-;-
"351390 Divinolândia";59;208;364925,20;329753,62;-;-;35171,58;-;-;1754,45;6185,17;4658;78,9;4;6,78
"351400 Dobrada";29;29;48244,69;38222,08;-;-;10022,61;-;-;1663,61;1663,61;170;5,9;1;3,45
"351410 Dois Córregos";114;117;103268,24;86271,75;-;-;16996,49;-;-;882,63;905,86;560;4,9;11;9,65
"351420 Dolcinópolis";13;14;13504,64;10889,62;-;-;2615,02;-;-;964,62;1038,82;70;5,4;-;-
"351430 Dourado";17;17;66170,84;60927,47;-;-;5243,37;-;-;3892,40;3892,40;84;4,9;1;5,88
"351440 Dracena";171;177;298287,40;254174,91;-;-;44112,49;-;-;1685,24;1744,37;1219;7,1;9;5,26
"351450 Duartina";124;126;194859,27;162709,04;-;-;32150,23;-;-;1546,50;1571,45;597;4,8;11;8,87
"351460 Dumont";44;45;106285,98;88247,43;-;-;18038,55;-;-;2361,91;2415,59;234;5,3;2;4,55
"351470 Echaporã";21;22;51791,12;41685,58;-;-;10105,54;-;-;2354,14;2466,24;171;8,1;3;14,29
"351480 Eldorado";44;44;31177,24;23018,49;-;-;8158,75;-;-;708,57;708,57;148;3,4;5;11,36
"351490 Elias Fausto";62;62;113039,93;91561,74;-;-;21478,19;-;-;1823,22;1823,22;264;4,3;3;4,84
"351492 Elisiário";8;8;7131,19;5184,88;-;-;1946,31;-;-;891,40;891,40;29;3,6;1;12,50
"351495 Embaúba";18;19;33143,18;27426,16;-;-;5717,02;-;-;1744,38;1841,29;134;7,4;2;11,11
"351500 Embu das Artes";1214;1220;2380018,96;1940837,27;-;-;439181,69;-;-;1950,84;1960,48;7450;6,1;85;7,00
"351510 Embu-Guaçu";339;340;583696,96;479510,59;-;-;104186,37;-;-;1716,76;1721,82;1405;4,1;17;5,01
"351512 Emilianópolis";25;26;18351,07;14562,10;-;-;3788,97;-;-;705,81;734,04;101;4,0;-;-
"351515 Engenheiro Coelho";59;60;96514,17;76578,61;-;-;19935,56;-;-;1608,57;1635,83;331;5,6;3;5,08
"351518 Espírito Santo do Pinhal";189;288;299509,33;251524,07;-;-;47985,26;-;-;1039,96;1584,71;3711;19,6;12;6,35
"351519 Espírito Santo do Turvo";32;33;42674,53;35673,34;-;-;7001,19;-;-;1293,17;1333,58;193;6,0;1;3,13
"355730 Estiva Gerbi";38;45;57835,33;46775,88;-;-;11059,45;-;-;1285,23;1521,98;392;10,3;4;10,53
"351520 Estrela d'Oeste";33;33;25485,78;19847,78;-;-;5638,00;-;-;772,30;772,30;127;3,8;6;18,18
"351530 Estrela do Norte";15;16;41914,05;37616,05;-;-;4298,00;-;-;2619,63;2794,27;182;12,1;3;20,00
"351535 Euclides da Cunha Paulista";64;67;75071,73;58683,27;-;-;16388,46;-;-;1120,47;1173,00;370;5,8;8;12,50
"351540 Fartura";114;115;158730,39;129761,40;-;-;28968,99;-;-;1380,26;1392,37;481;4,2;3;2,63
"351560 Fernando Prestes";26;26;48208,33;40634,00;-;-;7574,33;-;-;1854,17;1854,17;162;6,2;1;3,85
"351550 Fernandópolis";335;339;525325,93;431433,82;-;-;93892,11;-;-;1549,63;1568,14;1433;4,3;20;5,97
"351565 Fernão";9;9;15308,28;12129,47;-;-;3178,81;-;-;1700,92;1700,92;30;3,3;-;-
"351570 Ferraz de Vasconcelos";670;677;1280062,98;1046267,84;-;-;233795,14;-;-;1890,79;1910,54;4249;6,3;69;10,30
"351580 Flora Rica";13;14;8127,54;6975,66;-;-;1151,88;-;-;580,54;625,20;59;4,5;1;7,69
"351590 Floreal";10;10;7636,62;6071,57;-;-;1565,05;-;-;763,66;763,66;37;3,7;-;-
"351600 Flórida Paulista";63;63;66998,23;55299,18;-;-;11699,05;-;-;1063,46;1063,46;222;3,5;3;4,76
"351610 Florínia";7;7;3626,38;3235,24;-;-;391,14;-;-;518,05;518,05;44;6,3;-;-
"351620 Franca";1358;1425;2518994,28;2050019,73;-;-;468974,55;-;-;1767,72;1854,93;8074;5,9;86;6,33
"351630 Francisco Morato";667;670;1138342,34;929269,43;-;-;209072,91;-;-;1699,02;1706,66;3847;5,8;54;8,10
"351640 Franco da Rocha";566;619;932020,53;757521,37;-;-;174499,16;-;-;1505,69;1646,68;5379;9,5;31;5,48
"351650 Gabriel Monteiro";15;15;15973,44;13699,21;-;-;2274,23;-;-;1064,90;1064,90;71;4,7;3;20,00
"351660 Gália";34;34;110420,99;93183,35;-;-;17237,64;-;-;3247,68;3247,68;291;8,6;1;2,94
"351670 Garça";174;244;301860,82;249496,79;-;-;52364,03;-;-;1237,13;1734,83;2930;16,8;13;7,47
"351680 Gastão Vidigal";26;26;87451,22;72963,95;-;-;14487,27;-;-;3363,51;3363,51;109;4,2;4;15,38
"351685 Gavião Peixoto";16;16;30774,32;24791,34;-;-;5982,98;-;-;1923,39;1923,39;32;2,0;-;-
"351690 General Salgado";57;57;72317,28;60286,12;-;-;12031,16;-;-;1268,72;1268,72;281;4,9;2;3,51
"351700 Getulina";38;39;44267,64;35409,19;-;-;8858,45;-;-;1135,07;1164,94;247;6,5;3;7,89
"351710 Glicério";23;23;20494,49;16314,97;-;-;4179,52;-;-;891,06;891,06;97;4,2;2;8,70
"351720 Guaiçara";48;51;81234,62;67865,11;-;-;13369,51;-;-;1592,84;1692,39;406;8,5;5;10,42
"351730 Guaimbê";33;36;94713,73;77505,16;-;-;17208,57;-;-;2630,94;2870,11;309;9,4;5;15,15
"351740 Guaíra";193;193;574661,99;495139,88;-;-;79522,11;-;-;2977,52;2977,52;931;4,8;19;9,84
"351750 Guapiaçu";115;116;344458,12;297058,64;-;-;47399,48;-;-;2969,47;2995,29;637;5,5;11;9,57
"351760 Guapiara";56;56;74599,53;61517,35;-;-;13082,18;-;-;1332,13;1332,13;272;4,9;8;14,29
"351770 Guará";112;113;257948,71;210685,93;-;-;47262,78;-;-;2282,73;2303,11;539;4,8;5;4,46
"351780 Guaraçaí";46;47;26246,28;19927,32;-;-;6318,96;-;-;558,43;570,57;157;3,4;-;-
"351790 Guaraci";35;35;79914,82;64007,79;-;-;15907,03;-;-;2283,28;2283,28;171;4,9;1;2,86
"351800 Guarani d'Oeste";5;5;6824,71;6189,07;-;-;635,64;-;-;1364,94;1364,94;23;4,6;-;-
"351810 Guarantã";26;30;61002,24;52040,25;-;-;8961,99;-;-;2033,41;2346,24;275;10,6;1;3,85
"351820 Guararapes";125;129;152218,16;125278,80;-;-;26939,36;-;-;1179,99;1217,75;573;4,6;11;8,80
"351830 Guararema";148;148;164289,65;131594,33;-;-;32695,32;-;-;1110,07;1110,07;524;3,5;10;6,76
"351840 Guaratinguetá";488;491;776090,57;643148,96;-;-;132941,61;-;-;1580,63;1590,35;2949;6,0;30;6,15
"351850 Guareí";44;44;51087,28;41568,47;-;-;9518,81;-;-;1161,07;1161,07;234;5,3;6;13,64
"351860 Guariba";143;145;309831,53;249293,71;-;-;60537,82;-;-;2136,77;2166,65;818;5,7;10;6,99
"351870 Guarujá";863;874;1628084,79;1321175,31;-;-;306909,48;-;-;1862,80;1886,54;5278;6,1;73;8,46
"351880 Guarulhos";4063;4632;8672293,84;7209132,45;-;-;1463161,39;-;-;1872,26;2134,46;39690;9,8;482;11,86
"351885 Guatapará";39;41;75434,58;60279,47;-;-;15155,11;-;-;1839,87;1934,22;244;6,3;2;5,13
"351890 Guzolândia";24;24;20436,66;16194,40;-;-;4242,26;-;-;851,53;851,53;75;3,1;2;8,33
"351900 Herculândia";75;77;63935,94;54432,77;-;-;9503,17;-;-;830,34;852,48;362;4,8;5;6,67
"351905 Holambra";42;44;42161,24;32045,44;-;-;10115,80;-;-;958,21;1003,84;169;4,0;-;-
"351907 Hortolândia";647;652;1377874,30;1136327,46;-;-;241546,84;-;-;2113,30;2129,64;3517;5,4;50;7,73
"351910 Iacanga";79;79;86459,84;70848,28;-;-;15611,56;-;-;1094,43;1094,43;352;4,5;3;3,80
"351920 Iacri";24;28;73745,21;54914,33;-;-;18830,88;-;-;2633,76;3072,72;306;12,8;1;4,17
"351925 Iaras";23;23;80427,09;67651,70;-;-;12775,39;-;-;3496,83;3496,83;105;4,6;3;13,04
"351930 Ibaté";135;135;175678,01;142644,52;-;-;33033,49;-;-;1301,32;1301,32;460;3,4;6;4,44
"351940 Ibirá";63;66;94242,22;76999,78;-;-;17242,44;-;-;1427,91;1495,91;316;5,0;2;3,17
"351950 Ibirarema";18;19;27244,91;22173,66;-;-;5071,25;-;-;1433,94;1513,61;119;6,6;-;-
"351960 Ibitinga";313;314;422351,90;352858,56;-;-;69493,34;-;-;1345,07;1349,37;1122;3,6;20;6,39
"351970 Ibiúna";236;238;533735,25;434352,99;-;-;99382,26;-;-;2242,59;2261,59;1652;7,0;19;8,05
"351980 Icém";44;46;92012,14;79056,06;-;-;12956,08;-;-;2000,26;2091,18;228;5,2;2;4,55
"351990 Iepê";54;55;40920,33;31572,52;-;-;9347,81;-;-;744,01;757,78;164;3,0;3;5,56
"352000 Igaraçu do Tietê";125;126;117643,20;95563,93;-;-;22079,27;-;-;933,68;941,15;476;3,8;7;5,60
"352010 Igarapava";113;113;248228,96;192997,29;-;-;55231,67;-;-;2196,72;2196,72;543;4,8;11;9,73
"352020 Igaratá";40;40;96436,70;81610,14;-;-;14826,56;-;-;2410,92;2410,92;270;6,8;4;10,00
"352030 Iguape";108;108;95955,52;76061,40;-;-;19894,12;-;-;888,48;888,48;499;4,6;8;7,41
"352042 Ilha Comprida";44;44;57389,16;40434,49;-;-;16954,67;-;-;1304,30;1304,30;182;4,1;4;9,09
"352044 Ilha Solteira";100;100;171440,06;141915,01;-;-;29525,05;-;-;1714,40;1714,40;500;5,0;3;3,00
"352040 Ilhabela";177;177;195435,69;151870,95;-;-;43564,74;-;-;1104,16;1104,16;609;3,4;8;4,52
"352050 Indaiatuba";829;867;1233850,03;1027755,32;-;-;206094,71;-;-;1423,13;1488,36;4821;5,8;81;9,77
"352060 Indiana";27;27;40222,32;34272,59;-;-;5949,73;-;-;1489,72;1489,72;150;5,6;2;7,41
"352070 Indiaporã";26;28;25374,47;21581,59;-;-;3792,88;-;-;906,23;975,94;153;5,9;1;3,85
"352080 Inúbia Paulista";20;21;12922,82;10385,78;-;-;2537,04;-;-;615,37;646,14;69;3,5;2;10,00
"352090 Ipaussu";47;51;69942,25;56589,93;-;-;13352,32;-;-;1371,42;1488,13;296;6,3;1;2,13
"352100 Iperó";83;83;114274,33;92555,90;-;-;21718,43;-;-;1376,80;1376,80;415;5,0;3;3,61
"352110 Ipeúna";20;20;29830,48;23000,90;-;-;6829,58;-;-;1491,52;1491,52;70;3,5;-;-
"352115 Ipiguá";29;29;41720,86;35175,00;-;-;6545,86;-;-;1438,65;1438,65;174;6,0;2;6,90
"352120 Iporanga";7;7;7997,76;6606,10;-;-;1391,66;-;-;1142,54;1142,54;30;4,3;1;14,29
"352130 Ipuã";44;45;43611,15;35727,48;-;-;7883,67;-;-;969,14;991,16;182;4,1;2;4,55
"352140 Iracemápolis";50;52;131507,42;108108,86;-;-;23398,56;-;-;2528,99;2630,15;279;5,6;5;10,00
"352150 Irapuã";31;31;52301,30;41767,67;-;-;10533,63;-;-;1687,14;1687,14;133;4,3;3;9,68
"352160 Irapuru";23;25;28404,18;24793,29;-;-;3610,89;-;-;1136,17;1234,96;147;6,4;1;4,35
"352170 Itaberá";99;99;78173,42;60261,52;-;-;17911,90;-;-;789,63;789,63;306;3,1;2;2,02
"352180 Itaí";85;86;157421,11;129684,80;-;-;27736,31;-;-;1830,48;1852,01;423;5,0;4;4,71
"352190 Itajobi";86;89;185991,34;153260,22;-;-;32731,12;-;-;2089,79;2162,69;530;6,2;13;15,12
"352200 Itaju";14;14;10727,39;9255,25;-;-;1472,14;-;-;766,24;766,24;26;1,9;-;-
"352210 Itanhaém";417;419;513099,01;413387,96;-;-;99711,05;-;-;1224,58;1230,45;2471;5,9;34;8,15
"352215 Itaóca";17;17;10243,03;7701,37;-;-;2541,66;-;-;602,53;602,53;63;3,7;-;-
"352220 Itapecerica da Serra";791;797;1134598,76;914322,81;-;-;220275,95;-;-;1423,59;1434,39;4063;5,1;60;7,59
"352230 Itapetininga";508;509;716499,79;584469,61;-;-;132030,18;-;-;1407,66;1410,43;2453;4,8;56;11,02
"352240 Itapeva";369;371;494079,54;383489,08;-;-;110590,46;-;-;1331,75;1338,97;1633;4,4;22;5,96
"352250 Itapevi";812;814;1155442,46;929347,42;-;-;226095,04;-;-;1419,46;1422,96;4717;5,8;60;7,39
"352260 Itapira";318;379;474105,48;396124,09;-;-;77981,39;-;-;1250,94;1490,90;3096;9,7;27;8,49
"352265 Itapirapuã Paulista";10;10;5413,45;4495,87;-;-;917,58;-;-;541,35;541,35;43;4,3;-;-
"352270 Itápolis";264;267;405867,19;327792,84;-;-;78074,35;-;-;1520,10;1537,38;967;3,7;20;7,58
"352280 Itaporanga";83;84;77023,22;62751,83;-;-;14271,39;-;-;916,94;927,99;383;4,6;5;6,02
"352290 Itapuí";60;62;133807,32;104042,60;-;-;29764,72;-;-;2158,18;2230,12;424;7,1;1;1,67
"352300 Itapura";26;26;16675,77;14055,64;-;-;2620,13;-;-;641,38;641,38;101;3,9;2;7,69
"352310 Itaquaquecetuba";1325;1335;1903183,09;1536481,37;-;-;366701,72;-;-;1425,61;1436,36;7770;5,9;94;7,09
"352320 Itararé";267;267;286243,41;232376,00;-;-;53867,41;-;-;1072,07;1072,07;997;3,7;17;6,37
"352330 Itariri";64;64;69651,74;57337,24;-;-;12314,50;-;-;1088,31;1088,31;387;6,0;9;14,06
"352340 Itatiba";352;355;374365,43;301689,41;-;-;72676,02;-;-;1054,55;1063,54;1299;3,7;23;6,53
"352350 Itatinga";106;106;276295,87;233974,89;-;-;42320,98;-;-;2606,56;2606,56;564;5,3;5;4,72
"352360 Itirapina";47;49;54548,45;44694,56;-;-;9853,89;-;-;1113,23;1160,61;256;5,4;3;6,38
"352370 Itirapuã";28;28;92514,61;77082,49;-;-;15432,12;-;-;3304,09;3304,09;117;4,2;1;3,57
"352380 Itobi";39;43;47727,86;38676,50;-;-;9051,36;-;-;1109,95;1223,79;258;6,6;2;5,13
"352390 Itu";578;780;1348103,89;1153022,70;-;-;195081,19;-;-;1728,34;2332,36;8966;15,5;48;8,30
"352400 Itupeva";269;271;387345,69;314101,86;-;-;73243,83;-;-;1429,32;1439,95;798;3,0;18;6,69
"352410 Ituverava";228;233;286090,53;234382,45;-;-;51708,08;-;-;1227,86;1254,78;881;3,9;6;2,63
"352420 Jaborandi";27;27;44853,18;36468,27;-;-;8384,91;-;-;1661,23;1661,23;96;3,6;2;7,41
"352430 Jaboticabal";290;296;420951,81;341695,24;-;-;79256,57;-;-;1422,13;1451,56;1273;4,4;19;6,55
"352440 Jacareí";925;927;1318694,16;1050802,41;6262,90;-;258260,99;-;-;1422,54;1425,62;3531;3,8;73;7,89
"352450 Jaci";50;188;624015,37;544061,82;-;-;79953,55;-;-;3319,23;12480,31;4497;89,9;2;4,00
"352460 Jacupiranga";73;74;133407,98;102181,31;-;-;31226,67;-;-;1802,81;1827,51;375;5,1;7;9,59
"352470 Jaguariúna";227;234;449613,67;369323,67;-;-;80290,00;-;-;1921,43;1980,68;1382;6,1;16;7,05
"352480 Jales";260;268;481045,84;400578,68;-;-;80467,16;-;-;1794,95;1850,18;1530;5,9;21;8,08
"352490 Jambeiro";16;17;34961,87;28487,97;-;-;6473,90;-;-;2056,58;2185,12;120;7,5;2;12,50
"352500 Jandira";378;378;488463,98;387769,90;-;-;100694,08;-;-;1292,23;1292,23;1941;5,1;24;6,35
"352510 Jardinópolis";243;243;539191,50;459830,11;-;-;79361,39;-;-;2218,90;2218,90;1134;4,7;21;8,64
"352520 Jarinu";166;167;378942,64;317088,18;-;-;61854,46;-;-;2269,12;2282,79;885;5,3;15;9,04
"352530 Jaú";594;621;847849,70;694100,24;-;-;153749,46;-;-;1365,30;1427,36;4418;7,4;38;6,40
"352540 Jeriquara";14;15;33926,88;28747,48;-;-;5179,40;-;-;2261,79;2423,35;105;7,5;1;7,14
"352550 Joanópolis";39;41;87278,94;72321,65;-;-;14957,29;-;-;2128,75;2237,92;184;4,7;4;10,26
"352560 João Ramalho";35;36;30126,48;24528,37;-;-;5598,11;-;-;836,85;860,76;164;4,7;2;5,71
"352570 José Bonifácio";156;161;313136,09;261936,44;-;-;51199,65;-;-;1944,94;2007,28;732;4,7;11;7,05
"352580 Júlio Mesquita";22;23;37207,20;30637,05;-;-;6570,15;-;-;1617,70;1691,24;147;6,7;1;4,55
"352585 Jumirim";14;14;8972,51;6899,85;-;-;2072,66;-;-;640,89;640,89;53;3,8;1;7,14
"352590 Jundiaí";1999;2005;4709811,20;3933409,84;-;-;776401,36;-;-;2349,03;2356,08;13824;6,9;179;8,95
