 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Dez/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260870 Lagoa dos Gatos";53;54;91097,96;69587,47;-;-;21510,49;-;-;1687,00;1718,83;371;7,0;1;1,89
"260875 Lagoa Grande";65;65;60558,96;48235,75;-;-;12323,21;-;-;931,68;931,68;251;3,9;1;1,54
"260880 Lajedo";183;183;220791,25;173679,19;-;-;47112,06;-;-;1206,51;1206,51;949;5,2;10;5,46
"260890 Limoeiro";258;259;467390,68;375504,71;-;-;91885,97;-;-;1804,60;1811,59;1509;5,8;12;4,65
"260900 Macaparana";74;75;141467,34;114880,99;-;-;26586,35;-;-;1886,23;1911,72;415;5,6;3;4,05
"260910 Machados";40;40;50150,65;39281,58;-;-;10869,07;-;-;1253,77;1253,77;131;3,3;7;17,50
"260915 Manari";47;47;60997,81;47794,54;-;-;13203,27;-;-;1297,83;1297,83;171;3,6;3;6,38
"260920 Maraial";28;28;20975,96;16946,56;-;-;4029,40;-;-;749,14;749,14;108;3,9;2;7,14
"260930 Mirandiba";51;51;57650,15;47775,93;-;-;9874,22;-;-;1130,40;1130,40;221;4,3;2;3,92
"261430 Moreilândia";13;13;7182,58;5449,23;-;-;1733,35;-;-;552,51;552,51;65;5,0;-;-
"260940 Moreno";256;258;677938,77;566539,83;-;-;111398,94;-;-;2627,67;2648,20;1718;6,7;17;6,64
"260950 Nazaré da Mata";156;159;278585,21;229834,37;-;-;48750,84;-;-;1752,11;1785,80;1007;6,5;12;7,69
"260960 Olinda";1926;1946;3508726,02;2853346,77;-;-;655379,25;-;-;1803,05;1821,77;12126;6,3;109;5,66
"260970 Orobó";58;58;73821,41;56707,76;-;-;17113,65;-;-;1272,78;1272,78;255;4,4;5;8,62
"260980 Orocó";44;46;46411,61;35571,79;-;-;10839,82;-;-;1008,95;1054,81;275;6,3;2;4,55
"260990 Ouricuri";301;302;422532,72;335092,75;-;-;87439,97;-;-;1399,11;1403,76;1358;4,5;22;7,31
"261000 Palmares";287;288;492489,20;410707,28;-;-;81781,92;-;-;1710,03;1715,99;1876;6,5;16;5,57
"261010 Palmeirina";33;33;60511,12;48435,92;-;-;12075,20;-;-;1833,67;1833,67;127;3,8;1;3,03
"261020 Panelas";76;76;117895,99;97543,65;-;-;20352,34;-;-;1551,26;1551,26;457;6,0;6;7,89
"261030 Paranatama";72;72;107404,44;84563,94;-;-;22840,50;-;-;1491,73;1491,73;266;3,7;-;-
"261040 Parnamirim";84;84;105762,09;83289,75;-;-;22472,34;-;-;1259,07;1259,07;374;4,5;8;9,52
"261050 Passira";88;88;219394,77;181521,12;-;-;37873,65;-;-;2493,12;2493,12;438;5,0;4;4,55
"261060 Paudalho";222;222;398669,80;328727,87;-;-;69941,93;-;-;1795,81;1795,81;1350;6,1;11;4,95
"261070 Paulista";1337;1377;2555679,82;2096054,55;-;-;459625,27;-;-;1855,98;1911,50;8198;6,1;85;6,36
"261080 Pedra";99;101;186881,29;147444,65;-;-;39436,64;-;-;1850,31;1887,69;603;6,1;4;4,04
"261090 Pesqueira";293;293;381864,79;299607,37;-;-;82257,42;-;-;1303,29;1303,29;1360;4,6;23;7,85
"261100 Petrolândia";92;92;204227,11;167126,30;-;-;37100,81;-;-;2219,86;2219,86;652;7,1;8;8,70
"261110 Petrolina";1478;1480;1749555,80;1357420,57;-;-;392135,23;-;-;1182,13;1183,73;6976;4,7;49;3,32
"261120 Poção";30;30;17318,12;13123,78;-;-;4194,34;-;-;577,27;577,27;119;4,0;-;-
"261130 Pombos";80;80;206324,26;174732,58;-;-;31591,68;-;-;2579,05;2579,05;499;6,2;3;3,75
"261140 Primavera";40;40;74389,82;55989,06;-;-;18400,76;-;-;1859,75;1859,75;139;3,5;4;10,00
"261150 Quipapá";63;63;74265,99;59105,59;-;-;15160,40;-;-;1178,83;1178,83;266;4,2;3;4,76
"261153 Quixaba";38;38;33545,47;26657,55;-;-;6887,92;-;-;882,78;882,78;187;4,9;-;-
"261160 Recife";7432;7519;14458407,61;11831149,24;-;-;2627258,37;-;-;1922,92;1945,43;42980;5,8;395;5,31
"261170 Riacho das Almas";58;58;76330,61;56992,36;-;-;19338,25;-;-;1316,04;1316,04;328;5,7;3;5,17
"261180 Ribeirão";130;132;291549,58;227060,20;-;-;64489,38;-;-;2208,71;2242,69;748;5,8;8;6,15
"261190 Rio Formoso";93;94;292826,89;238695,55;-;-;54131,34;-;-;3115,18;3148,68;656;7,1;5;5,38
"261200 Sairé";22;22;47533,09;37833,18;-;-;9699,91;-;-;2160,60;2160,60;162;7,4;2;9,09
"261210 Salgadinho";25;25;15746,51;11693,64;-;-;4052,87;-;-;629,86;629,86;104;4,2;-;-
"261220 Salgueiro";321;321;311486,66;246258,47;-;-;65228,19;-;-;970,36;970,36;1139;3,5;9;2,80
"261230 Saloá";59;59;170153,35;136583,14;-;-;33570,21;-;-;2883,96;2883,96;365;6,2;2;3,39
"261240 Sanharó";66;66;91853,90;69121,14;-;-;22732,76;-;-;1391,73;1391,73;501;7,6;5;7,58
"261245 Santa Cruz";79;79;104142,02;85777,58;-;-;18364,44;-;-;1318,25;1318,25;373;4,7;4;5,06
"261247 Santa Cruz da Baixa Verde";31;31;30714,90;23586,39;-;-;7128,51;-;-;990,80;990,80;128;4,1;3;9,68
"261250 Santa Cruz do Capibaribe";180;181;325952,28;262382,26;-;-;63570,02;-;-;1800,84;1810,85;1131;6,3;5;2,78
"261255 Santa Filomena";37;37;33040,33;25819,82;-;-;7220,51;-;-;892,98;892,98;148;4,0;2;5,41
"261260 Santa Maria da Boa Vista";68;71;71623,51;56176,01;-;-;15447,50;-;-;1008,78;1053,29;365;5,4;5;7,35
"261270 Santa Maria do Cambucá";45;45;54205,49;42085,16;-;-;12120,33;-;-;1204,57;1204,57;258;5,7;2;4,44
"261280 Santa Terezinha";41;41;65478,58;47378,51;-;-;18100,07;-;-;1597,04;1597,04;167;4,1;2;4,88
"261290 São Benedito do Sul";23;23;44642,12;36892,61;-;-;7749,51;-;-;1940,96;1940,96;95;4,1;1;4,35
"261300 São Bento do Una";194;197;315122,03;253328,81;-;-;61793,22;-;-;1599,60;1624,34;977;5,0;10;5,15
"261310 São Caitano";137;137;175478,54;143172,38;-;-;32306,16;-;-;1280,87;1280,87;729;5,3;5;3,65
"261320 São João";76;76;88843,38;72094,84;-;-;16748,54;-;-;1168,99;1168,99;336;4,4;4;5,26
"261330 São Joaquim do Monte";96;96;180756,64;148401,09;-;-;32355,55;-;-;1882,88;1882,88;546;5,7;9;9,38
"261340 São José da Coroa Grande";92;92;204633,94;168040,08;-;-;36593,86;-;-;2224,28;2224,28;607;6,6;7;7,61
"261350 São José do Belmonte";166;166;230467,65;180444,78;-;-;50022,87;-;-;1388,36;1388,36;629;3,8;7;4,22
"261360 São José do Egito";42;42;131179,54;107046,08;-;-;24133,46;-;-;3123,32;3123,32;231;5,5;6;14,29
"261370 São Lourenço da Mata";456;463;767088,94;619603,77;-;-;147485,17;-;-;1656,78;1682,21;2829;6,2;30;6,58
"261380 São Vicente Ferrer";65;65;77708,42;60765,30;-;-;16943,12;-;-;1195,51;1195,51;302;4,6;4;6,15
"261390 Serra Talhada";373;373;688576,73;573289,21;-;-;115287,52;-;-;1846,05;1846,05;1650;4,4;29;7,77
"261400 Serrita";83;83;93471,86;73832,72;-;-;19639,14;-;-;1126,17;1126,17;340;4,1;4;4,82
"261410 Sertânia";162;163;196454,53;155107,56;-;-;41346,97;-;-;1205,24;1212,68;794;4,9;7;4,32
"261420 Sirinhaém";172;173;260374,21;207336,46;-;-;53037,75;-;-;1505,05;1513,80;948;5,5;5;2,91
"261440 Solidão";23;23;69433,48;55138,45;-;-;14295,03;-;-;3018,85;3018,85;123;5,3;1;4,35
"261450 Surubim";256;276;346944,10;283822,31;-;-;63121,79;-;-;1257,04;1355,25;1749;6,8;12;4,69
"261460 Tabira";153;153;231372,97;190480,81;-;-;40892,16;-;-;1512,24;1512,24;837;5,5;13;8,50
"261470 Tacaimbó";35;35;40424,09;33012,87;-;-;7411,22;-;-;1154,97;1154,97;173;4,9;1;2,86
"261480 Tacaratu";53;53;227679,07;191764,05;-;-;35915,02;-;-;4295,83;4295,83;269;5,1;9;16,98
"261485 Tamandaré";109;111;152010,58;126901,91;-;-;25108,67;-;-;1369,46;1394,59;684;6,3;5;4,59
"261500 Taquaritinga do Norte";75;75;132445,11;106356,79;-;-;26088,32;-;-;1765,93;1765,93;418;5,6;7;9,33
"261510 Terezinha";28;28;24660,31;18007,73;-;-;6652,58;-;-;880,73;880,73;166;5,9;1;3,57
"261520 Terra Nova";49;49;60558,49;49154,62;-;-;11403,87;-;-;1235,89;1235,89;178;3,6;5;10,20
"261530 Timbaúba";213;213;500815,97;413527,14;-;-;87288,83;-;-;2351,25;2351,25;1132;5,3;13;6,10
"261540 Toritama";109;109;159689,94;127058,87;-;-;32631,07;-;-;1465,05;1465,05;560;5,1;5;4,59
"261550 Tracunhaém";55;55;67315,18;53078,63;-;-;14236,55;-;-;1223,91;1223,91;289;5,3;3;5,45
"261560 Trindade";102;102;158045,31;127222,19;-;-;30823,12;-;-;1549,46;1549,46;402;3,9;7;6,86
"261570 Triunfo";66;66;112172,74;92710,07;-;-;19462,67;-;-;1699,59;1699,59;339;5,1;4;6,06
"261580 Tupanatinga";81;81;76407,67;59114,14;-;-;17293,53;-;-;943,30;943,30;309;3,8;3;3,70
"261590 Tuparetama";52;52;92475,25;77980,27;-;-;14494,98;-;-;1778,37;1778,37;206;4,0;6;11,54
"261600 Venturosa";75;75;201688,31;158531,42;-;-;43156,89;-;-;2689,18;2689,18;360;4,8;4;5,33
"261610 Verdejante";41;41;42961,44;33718,75;-;-;9242,69;-;-;1047,84;1047,84;187;4,6;4;9,76
"261618 Vertente do Lério";36;37;35273,95;28656,65;-;-;6617,30;-;-;953,35;979,83;218;6,1;2;5,56
"261620 Vertentes";78;78;76138,21;61879,81;-;-;14258,40;-;-;976,13;976,13;382;4,9;-;-
"261630 Vicência";89;89;172770,70;139004,17;-;-;33766,53;-;-;1941,24;1941,24;560;6,3;6;6,74
"261640 Vitória de Santo Antão";495;516;958463,30;767435,31;-;-;191027,99;-;-;1857,49;1936,29;3510;7,1;19;3,84
"261650 Xexéu";74;76;155460,69;128200,89;-;-;27259,80;-;-;2045,54;2100,82;552;7,5;4;5,41
"270010 Água Branca";59;59;70971,20;53762,69;447,16;-;16512,74;-;-;1202,90;1202,90;222;3,8;4;6,78
"270020 Anadia";42;42;66191,99;52360,68;-;-;13831,31;-;-;1576,00;1576,00;172;4,1;2;4,76
"270030 Arapiraca";1027;1057;1822646,94;1473286,79;181,64;-;348778,11;-;-;1724,36;1774,73;5384;5,2;49;4,77
"270040 Atalaia";126;129;114644,70;88926,91;-;-;25717,79;-;-;888,72;909,88;455;3,6;9;7,14
"270050 Barra de Santo Antônio";58;60;59060,35;45696,57;-;-;13363,78;-;-;984,34;1018,28;446;7,7;3;5,17
"270060 Barra de São Miguel";33;35;52349,33;43386,83;-;-;8962,50;-;-;1495,70;1586,34;219;6,6;1;3,03
"270070 Batalha";90;91;115909,17;92856,25;-;-;23052,92;-;-;1273,73;1287,88;528;5,9;2;2,22
"270080 Belém";30;30;53071,08;42215,60;-;-;10855,48;-;-;1769,04;1769,04;124;4,1;3;10,00
"270090 Belo Monte";29;29;32409,21;25579,42;-;-;6829,79;-;-;1117,56;1117,56;84;2,9;1;3,45
"270100 Boca da Mata";72;83;125652,22;102743,49;-;-;22908,73;-;-;1513,88;1745,17;750;10,4;5;6,94
"270110 Branquinha";49;52;57285,45;41162,37;-;-;16123,08;-;-;1101,64;1169,09;220;4,5;1;2,04
"270120 Cacimbinhas";42;43;68812,95;56803,48;-;-;12009,47;-;-;1600,30;1638,40;261;6,2;3;7,14
"270130 Cajueiro";66;69;102606,74;85429,05;-;-;17177,69;-;-;1487,05;1554,65;294;4,5;5;7,58
"270135 Campestre";39;39;47901,05;36872,11;-;-;11028,94;-;-;1228,23;1228,23;184;4,7;2;5,13
"270140 Campo Alegre";94;99;120229,07;96762,18;-;-;23466,89;-;-;1214,44;1279,03;607;6,5;3;3,19
"270150 Campo Grande";23;23;42305,01;32448,61;-;-;9856,40;-;-;1839,35;1839,35;77;3,3;1;4,35
"270160 Canapi";38;39;54375,96;42106,00;447,16;-;11574,19;-;-;1394,26;1430,95;194;5,1;1;2,63
"270170 Capela";47;48;57991,06;47233,12;-;-;10757,94;-;-;1208,15;1233,85;238;5,1;3;6,38
"270180 Carneiros";32;32;56171,96;43357,93;1341,48;-;10726,72;-;-;1755,37;1755,37;187;5,8;-;-
"270190 Chã Preta";15;17;15364,10;11048,48;-;-;4315,62;-;-;903,77;1024,27;108;7,2;-;-
"270200 Coité do Nóia";35;39;62591,27;49350,69;-;-;13240,58;-;-;1604,90;1788,32;237;6,8;4;11,43
"270210 Colônia Leopoldina";45;45;49896,40;37008,39;-;-;12888,01;-;-;1108,81;1108,81;196;4,4;1;2,22
"270220 Coqueiro Seco";22;24;27157,03;22100,30;-;-;5056,73;-;-;1131,54;1234,41;199;9,0;-;-
"270230 Coruripe";54;65;112081,70;88203,46;-;-;23878,24;-;-;1724,33;2075,59;623;11,5;2;3,70
"270235 Craíbas";98;101;185102,66;150890,40;-;-;34212,26;-;-;1832,70;1888,80;626;6,4;6;6,12
"270240 Delmiro Gouveia";141;146;233323,57;196476,02;894,32;-;35456,01;-;-;1598,11;1654,78;643;4,6;3;2,13
"270250 Dois Riachos";34;37;108293,01;94528,82;894,32;-;12372,65;-;-;2926,84;3185,09;164;4,8;1;2,94
"270255 Estrela de Alagoas";68;70;55815,64;43596,43;-;-;12219,21;-;-;797,37;820,82;340;5,0;2;2,94
"270260 Feira Grande";97;98;110317,69;84485,81;-;-;25831,88;-;-;1125,69;1137,30;399;4,1;4;4,12
"270270 Feliz Deserto";2;3;3556,60;2998,58;-;-;558,02;-;-;1185,53;1778,30;34;17,0;-;-
"270280 Flexeiras";43;44;35733,85;27400,86;-;-;8332,99;-;-;812,13;831,02;241;5,6;-;-
"270290 Girau do Ponciano";134;137;265020,14;217108,68;-;-;47911,46;-;-;1934,45;1977,76;624;4,7;5;3,73
"270300 Ibateguara";45;48;61371,21;48302,43;-;-;13068,78;-;-;1278,57;1363,80;215;4,8;3;6,67
"270310 Igaci";117;120;158857,68;123252,32;-;-;35605,36;-;-;1323,81;1357,76;596;5,1;8;6,84
"270320 Igreja Nova";37;37;57532,87;46224,53;-;-;11308,34;-;-;1554,94;1554,94;161;4,4;-;-
"270330 Inhapi";32;32;23612,67;16547,93;447,16;-;6368,97;-;-;737,90;737,90;109;3,4;1;3,13
"270340 Jacaré dos Homens";21;21;14370,74;10390,20;-;-;3980,54;-;-;684,32;684,32;74;3,5;1;4,76
"270350 Jacuípe";26;29;30103,53;23496,13;-;-;6607,40;-;-;1038,05;1157,83;213;8,2;2;7,69
"270360 Japaratinga";34;35;43701,34;34342,49;-;-;9358,85;-;-;1248,61;1285,33;162;4,8;1;2,94
"270370 Jaramataia";27;27;25590,65;17590,87;-;-;7999,78;-;-;947,80;947,80;59;2,2;-;-
"270375 Jequiá da Praia";10;11;7031,27;5647,15;-;-;1384,12;-;-;639,21;703,13;44;4,4;-;-
"270380 Joaquim Gomes";97;104;118436,13;93489,27;-;-;24946,86;-;-;1138,81;1220,99;665;6,9;8;8,25
"270390 Jundiá";11;11;8865,00;6535,26;-;-;2329,74;-;-;805,91;805,91;41;3,7;-;-
"270400 Junqueiro";45;46;60114,98;46599,84;-;-;13515,14;-;-;1306,85;1335,89;212;4,7;3;6,67
"270410 Lagoa da Canoa";72;75;131302,30;108701,92;-;-;22600,38;-;-;1750,70;1823,64;440;6,1;5;6,94
"270420 Limoeiro de Anadia";101;108;142465,40;111247,04;-;-;31218,36;-;-;1319,12;1410,55;703;7,0;3;2,97
"270430 Maceió";3631;3901;5259759,99;4285746,09;-;-;974013,90;-;-;1348,31;1448,57;24743;6,8;195;5,37
"270440 Major Isidoro";56;56;70859,31;56143,53;-;-;14715,78;-;-;1265,34;1265,34;253;4,5;2;3,57
"270490 Mar Vermelho";15;16;25528,24;21241,23;-;-;4287,01;-;-;1595,52;1701,88;82;5,5;-;-
"270450 Maragogi";105;106;126344,50;98363,62;-;-;27980,88;-;-;1191,93;1203,28;419;4,0;3;2,86
"270460 Maravilha";28;28;26302,31;18154,83;1341,48;-;6060,17;-;-;939,37;939,37;101;3,6;-;-
"270470 Marechal Deodoro";217;227;247516,19;197302,03;-;-;50214,16;-;-;1090,38;1140,63;1268;5,8;9;4,15
"270480 Maribondo";40;41;78935,58;66266,33;-;-;12669,25;-;-;1925,26;1973,39;184;4,6;2;5,00
"270500 Mata Grande";49;50;43590,87;32918,87;-;-;10672,00;-;-;871,82;889,61;187;3,8;3;6,12
"270510 Matriz de Camaragibe";98;99;135667,15;107672,43;-;-;27994,72;-;-;1370,38;1384,36;506;5,2;4;4,08
"270520 Messias";73;74;90866,64;73941,16;-;-;16925,48;-;-;1227,93;1244,75;379;5,2;2;2,74
"270530 Minador do Negrão";27;27;38117,74;31341,12;-;-;6776,62;-;-;1411,77;1411,77;109;4,0;2;7,41
"270540 Monteirópolis";24;24;31272,48;23984,75;-;-;7287,73;-;-;1303,02;1303,02;77;3,2;1;4,17
"270550 Murici";82;84;85203,73;63562,70;-;-;21641,03;-;-;1014,33;1039,07;417;5,1;3;3,66
"270560 Novo Lino";41;41;110169,62;98180,35;-;-;11989,27;-;-;2687,06;2687,06;281;6,9;3;7,32
"270570 Olho d'Água das Flores";74;76;86088,61;62672,69;1341,48;-;21328,61;-;-;1132,74;1163,36;220;3,0;3;4,05
"270580 Olho d'Água do Casado";23;23;15145,50;9798,60;447,16;-;4651,13;-;-;658,50;658,50;75;3,3;1;4,35
"270590 Olho d'Água Grande";16;16;16081,87;11914,50;-;-;4167,37;-;-;1005,12;1005,12;23;1,4;1;6,25
"270600 Olivença";32;32;32417,06;22293,96;447,16;-;9427,33;-;-;1013,03;1013,03;91;2,8;1;3,13
"270610 Ouro Branco";39;39;33769,15;24122,55;447,16;-;8950,83;-;-;865,88;865,88;117;3,0;2;5,13
"270620 Palestina";34;36;28279,95;23040,58;-;-;5239,37;-;-;785,55;831,76;187;5,5;2;5,88
"270630 Palmeira dos Índios";414;424;599856,08;484711,95;363,28;-;113980,05;-;-;1414,75;1448,93;2052;5,0;22;5,31
"270640 Pão de Açúcar";185;187;130044,44;101148,82;2235,80;-;25416,77;-;-;695,42;702,94;487;2,6;4;2,16
"270642 Pariconha";42;42;32902,14;25153,01;-;-;7749,13;-;-;783,38;783,38;194;4,6;2;4,76
"270644 Paripueira";65;72;98003,98;81346,17;-;-;16657,81;-;-;1361,17;1507,75;438;6,7;3;4,62
"270650 Passo de Camaragibe";50;52;48940,77;38868,71;-;-;10072,06;-;-;941,17;978,82;240;4,8;4;8,00
"270660 Paulo Jacinto";24;24;30806,02;23877,21;-;-;6928,81;-;-;1283,58;1283,58;111;4,6;1;4,17
"270670 Penedo";66;68;252155,87;214021,55;-;-;38134,32;-;-;3708,17;3820,54;470;7,1;11;16,67
"270680 Piaçabuçu";8;9;21957,67;18517,30;-;-;3440,37;-;-;2439,74;2744,71;109;13,6;3;37,50
"270690 Pilar";221;227;212000,23;148126,35;9962,01;-;47751,99;-;-;933,92;959,28;872;3,9;4;1,81
"270700 Pindoba";12;12;8769,50;6663,40;-;-;2106,10;-;-;730,79;730,79;42;3,5;-;-
"270710 Piranhas";72;72;110602,22;91470,28;-;-;19131,94;-;-;1536,14;1536,14;364;5,1;4;5,56
"270720 Poço das Trincheiras";49;50;36755,41;26150,09;447,16;-;9909,55;-;-;735,11;750,11;193;3,9;1;2,04
"270730 Porto Calvo";92;93;118050,51;93087,85;-;-;24962,66;-;-;1269,36;1283,16;511;5,6;3;3,26
"270740 Porto de Pedras";36;36;30150,92;21759,03;-;-;8391,89;-;-;837,53;837,53;188;5,2;2;5,56
"270750 Porto Real do Colégio";41;43;62480,14;51424,01;-;-;11056,13;-;-;1453,03;1523,91;214;5,2;4;9,76
"270760 Quebrangulo";51;53;64923,07;52393,78;-;-;12529,29;-;-;1224,96;1273,00;293;5,7;2;3,92
"270770 Rio Largo";355;382;435923,17;349813,75;-;-;86109,42;-;-;1141,16;1227,95;2247;6,3;22;6,20
"270780 Roteiro";9;9;19489,81;13193,52;-;-;6296,29;-;-;2165,53;2165,53;77;8,6;2;22,22
"270790 Santa Luzia do Norte";31;31;29473,57;23825,77;-;-;5647,80;-;-;950,76;950,76;207;6,7;3;9,68
"270800 Santana do Ipanema";219;224;291251,68;214665,87;9091,42;-;62675,85;-;-;1300,23;1329,92;775;3,5;2;0,91
"270810 Santana do Mundaú";50;51;86091,71;70774,03;-;-;15317,68;-;-;1688,07;1721,83;268;5,4;1;2,00
"270820 São Brás";10;10;26630,22;23243,86;-;-;3386,36;-;-;2663,02;2663,02;39;3,9;-;-
"270830 São José da Laje";87;87;84917,56;64516,60;-;-;20400,96;-;-;976,06;976,06;246;2,8;3;3,45
"270840 São José da Tapera";97;99;110038,45;80175,49;4024,44;-;23601,03;-;-;1111,50;1134,42;457;4,7;3;3,09
"270850 São Luís do Quitunde";147;148;174290,45;137206,04;-;-;37084,41;-;-;1177,64;1185,65;766;5,2;2;1,36
"270860 São Miguel dos Campos";71;84;152779,41;124499,66;-;-;28279,75;-;-;1818,80;2151,82;647;9,1;1;1,41
"270870 São Miguel dos Milagres";34;34;48109,51;37604,21;-;-;10505,30;-;-;1414,99;1414,99;143;4,2;2;5,88
"270880 São Sebastião";96;97;214530,25;180735,67;-;-;33794,58;-;-;2211,65;2234,69;614;6,4;6;6,25
"270890 Satuba";75;76;145182,29;113418,00;-;-;31764,29;-;-;1910,29;1935,76;412;5,5;4;5,33
"270895 Senador Rui Palmeira";36;40;38913,98;30326,53;-;-;8587,45;-;-;972,85;1080,94;174;4,8;1;2,78
"270900 Tanque d'Arca";19;20;24324,79;18778,20;-;-;5546,59;-;-;1216,24;1280,25;114;6,0;-;-
"270910 Taquarana";75;78;120400,07;96927,21;-;-;23472,86;-;-;1543,59;1605,33;417;5,6;4;5,33
"270915 Teotônio Vilela";75;76;133462,56;110895,36;-;-;22567,20;-;-;1756,09;1779,50;475;6,3;4;5,33
"270920 Traipu";67;67;126317,09;102232,12;-;-;24084,97;-;-;1885,33;1885,33;266;4,0;2;2,99
"270930 União dos Palmares";251;255;445228,37;380490,06;-;-;64738,31;-;-;1745,99;1773,82;1071;4,3;11;4,38
"270940 Viçosa";98;101;102254,17;80136,13;-;-;22118,04;-;-;1012,42;1043,41;512;5,2;7;7,14
"280010 Amparo de São Francisco";4;4;2373,12;1741,27;-;-;631,85;-;-;593,28;593,28;12;3,0;-;-
"280020 Aquidabã";172;173;160261,50;128952,28;-;-;31309,22;-;-;926,37;931,75;619;3,6;2;1,16
"280030 Aracaju";1488;1499;2998186,94;2423143,54;-;-;575043,40;-;-;2000,12;2014,91;9660;6,5;91;6,12
"280040 Arauá";43;43;44732,37;34535,68;-;-;10196,69;-;-;1040,29;1040,29;430;10,0;2;4,65
"280050 Areia Branca";33;33;49875,87;40330,22;-;-;9545,65;-;-;1511,39;1511,39;163;4,9;2;6,06
"280060 Barra dos Coqueiros";97;98;123773,44;98526,34;-;-;25247,10;-;-;1262,99;1276,01;678;7,0;7;7,22
"280067 Boquim";72;73;164039,82;135405,45;-;-;28634,37;-;-;2247,12;2278,33;505;7,0;4;5,56
"280070 Brejo Grande";15;15;16011,49;11776,19;-;-;4235,30;-;-;1067,43;1067,43;65;4,3;2;13,33
"280100 Campo do Brito";27;27;118969,63;98380,37;-;-;20589,26;-;-;4406,28;4406,28;251;9,3;3;11,11
"280110 Canhoba";22;22;22053,54;14859,75;-;-;7193,79;-;-;1002,43;1002,43;80;3,6;3;13,64
"280120 Canindé de São Francisco";66;66;160892,04;125380,45;-;-;35511,59;-;-;2437,76;2437,76;315;4,8;1;1,52
"280130 Capela";159;159;256696,42;204134,81;-;-;52561,61;-;-;1614,44;1614,44;938;5,9;12;7,55
"280140 Carira";32;32;58146,54;48095,17;-;-;10051,37;-;-;1817,08;1817,08;302;9,4;3;9,38
"280150 Carmópolis";36;37;93199,17;76003,06;-;-;17196,11;-;-;2518,90;2588,87;282;7,8;2;5,56
"280160 Cedro de São João";19;19;35168,22;28803,49;-;-;6364,73;-;-;1850,96;1850,96;139;7,3;1;5,26
"280170 Cristinápolis";76;77;90482,11;70963,80;-;-;19518,31;-;-;1175,09;1190,55;457;6,0;4;5,26
"280190 Cumbe";7;7;22591,71;18823,25;-;-;3768,46;-;-;3227,39;3227,39;51;7,3;1;14,29
"280200 Divina Pastora";9;9;9873,74;7888,80;-;-;1984,94;-;-;1097,08;1097,08;31;3,4;-;-
"280210 Estância";272;274;267993,26;207301,24;-;-;60692,02;-;-;978,08;985,27;1429;5,3;18;6,62
"280220 Feira Nova";14;14;13664,01;9851,56;-;-;3812,45;-;-;976,00;976,00;80;5,7;1;7,14
"280230 Frei Paulo";20;20;80102,79;59996,02;-;-;20106,77;-;-;4005,14;4005,14;189;9,4;1;5,00
"280240 Gararu";22;22;26390,54;19502,81;-;-;6887,73;-;-;1199,57;1199,57;133;6,0;-;-
"280250 General Maynard";11;11;30574,82;25665,69;-;-;4909,13;-;-;2779,53;2779,53;69;6,3;-;-
"280260 Gracho Cardoso";13;13;5931,77;4073,30;-;-;1858,47;-;-;456,29;456,29;51;3,9;2;15,38
"280270 Ilha das Flores";21;21;52047,68;42890,35;-;-;9157,33;-;-;2478,46;2478,46;148;7,0;-;-
"280280 Indiaroba";51;51;107533,09;89549,23;-;-;17983,86;-;-;2108,49;2108,49;452;8,9;6;11,76
"280290 Itabaiana";118;120;364336,25;290070,26;-;-;74265,99;-;-;3036,14;3087,60;1224;10,4;13;11,02
"280300 Itabaianinha";121;123;209218,58;169951,73;-;-;39266,85;-;-;1700,96;1729,08;916;7,6;13;10,74
"280310 Itabi";18;18;13980,31;9405,13;-;-;4575,18;-;-;776,68;776,68;69;3,8;-;-
"280320 Itaporanga d'Ajuda";101;102;173207,94;136859,68;-;-;36348,26;-;-;1698,12;1714,93;512;5,1;9;8,91
"280330 Japaratuba";37;37;116846,87;95421,85;-;-;21425,02;-;-;3158,02;3158,02;159;4,3;1;2,70
"280340 Japoatã";42;42;68351,36;49373,39;-;-;18977,97;-;-;1627,41;1627,41;261;6,2;1;2,38
"280350 Lagarto";409;412;609767,95;487416,69;-;-;122351,26;-;-;1480,02;1490,88;2148;5,3;29;7,09
"280360 Laranjeiras";84;84;159248,42;128876,77;-;-;30371,65;-;-;1895,81;1895,81;569;6,8;3;3,57
"280370 Macambira";5;5;6196,28;4508,22;-;-;1688,06;-;-;1239,26;1239,26;32;6,4;-;-
"280380 Malhada dos Bois";18;18;12091,32;7707,96;-;-;4383,36;-;-;671,74;671,74;63;3,5;-;-
"280390 Malhador";23;23;111253,58;104349,53;-;-;6904,05;-;-;4837,11;4837,11;99;4,3;-;-
"280400 Maruim";49;50;138675,74;114500,98;-;-;24174,76;-;-;2773,51;2830,12;431;8,8;2;4,08
