 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"293360 Xique-Xique";195;195;206306,45;162780,89;-;-;43525,56;-;-;1057,98;1057,98;788;4,0;4;2,05
"310010 Abadia dos Dourados";26;26;41145,41;34292,33;-;-;6853,08;-;-;1582,52;1582,52;88;3,4;1;3,85
"310020 Abaeté";101;101;120450,29;103006,14;-;-;17444,15;-;-;1192,58;1192,58;459;4,5;3;2,97
"310030 Abre Campo";58;58;51921,44;41664,88;-;-;10256,56;-;-;895,20;895,20;181;3,1;3;5,17
"310040 Acaiaca";20;20;11257,36;8767,91;-;-;2489,45;-;-;562,87;562,87;94;4,7;1;5,00
"310050 Açucena";42;42;62537,90;51251,51;-;-;11286,39;-;-;1489,00;1489,00;158;3,8;-;-
"310060 Água Boa";31;32;42119,81;34119,72;-;-;8000,09;-;-;1316,24;1358,70;115;3,7;1;3,23
"310070 Água Comprida";9;9;7169,30;5963,37;-;-;1205,93;-;-;796,59;796,59;48;5,3;1;11,11
"310080 Aguanil";11;11;6712,99;5059,60;-;-;1653,39;-;-;610,27;610,27;42;3,8;3;27,27
"310090 Águas Formosas";20;20;34714,08;26705,26;-;-;8008,82;-;-;1735,70;1735,70;84;4,2;-;-
"310100 Águas Vermelhas";44;44;31588,57;25410,64;-;-;6177,93;-;-;717,92;717,92;164;3,7;5;11,36
"310110 Aimorés";158;158;168937,92;142714,14;-;-;26223,78;-;-;1069,23;1069,23;557;3,5;8;5,06
"310120 Aiuruoca";7;7;35534,39;26139,36;-;-;9395,03;-;-;5076,34;5076,34;59;8,4;1;14,29
"310130 Alagoa";6;6;2613,72;2201,99;-;-;411,73;-;-;435,62;435,62;23;3,8;-;-
"310140 Albertina";5;6;7959,64;6179,55;-;-;1780,09;-;-;1326,61;1591,93;65;13,0;-;-
"310150 Além Paraíba";156;157;200828,44;163415,14;-;-;37413,30;-;-;1279,16;1287,36;838;5,4;14;8,97
"310160 Alfenas";375;377;667387,52;525761,44;-;-;141626,08;-;-;1770,26;1779,70;1682;4,5;24;6,40
"310163 Alfredo Vasconcelos";39;39;112605,00;94604,05;-;-;18000,95;-;-;2887,31;2887,31;287;7,4;3;7,69
"310170 Almenara";57;57;184104,30;154317,23;-;-;29787,07;-;-;3229,90;3229,90;552;9,7;6;10,53
"310180 Alpercata";40;40;86561,89;69446,21;-;-;17115,68;-;-;2164,05;2164,05;210;5,3;1;2,50
"310190 Alpinópolis";99;100;228802,65;182625,83;-;-;46176,82;-;-;2288,03;2311,14;427;4,3;3;3,03
"310200 Alterosa";70;70;113085,01;91507,18;-;-;21577,83;-;-;1615,50;1615,50;276;3,9;2;2,86
"310205 Alto Caparaó";24;24;94904,50;78356,09;-;-;16548,41;-;-;3954,35;3954,35;188;7,8;2;8,33
"315350 Alto Jequitibá";42;42;135594,66;107794,03;-;-;27800,63;-;-;3228,44;3228,44;163;3,9;6;14,29
"310210 Alto Rio Doce";61;62;102516,66;85107,04;-;-;17409,62;-;-;1653,49;1680,60;463;7,6;4;6,56
"310220 Alvarenga";12;12;21498,66;15898,56;-;-;5600,10;-;-;1791,55;1791,55;28;2,3;-;-
"310230 Alvinópolis";79;79;74883,23;59460,18;-;-;15423,05;-;-;947,89;947,89;308;3,9;6;7,59
"310240 Alvorada de Minas";26;26;27283,46;22589,00;-;-;4694,46;-;-;1049,36;1049,36;134;5,2;-;-
"310250 Amparo do Serra";35;35;97746,42;85712,99;-;-;12033,43;-;-;2792,75;2792,75;330;9,4;7;20,00
"310260 Andradas";149;149;223658,67;180356,02;-;-;43302,65;-;-;1501,06;1501,06;559;3,8;20;13,42
"310280 Andrelândia";59;59;72400,83;60491,12;-;-;11909,71;-;-;1227,13;1227,13;468;7,9;8;13,56
"310285 Angelândia";47;47;69363,24;50878,33;-;-;18484,91;-;-;1475,81;1475,81;135;2,9;1;2,13
"310290 Antônio Carlos";49;49;106352,66;90161,65;-;-;16191,01;-;-;2170,46;2170,46;355;7,2;2;4,08
"310300 Antônio Dias";38;38;74746,98;63110,83;-;453,40;11182,75;453,40;-;1967,03;1967,03;173;4,6;1;2,63
"310310 Antônio Prado de Minas";3;3;13745,34;11317,89;-;-;2427,45;-;-;4581,78;4581,78;13;4,3;1;33,33
"310320 Araçaí";14;14;18741,11;15702,18;-;-;3038,93;-;-;1338,65;1338,65;36;2,6;3;21,43
"310330 Aracitaba";8;8;28689,73;25033,73;-;-;3656,00;-;-;3586,22;3586,22;44;5,5;1;12,50
"310340 Araçuaí";38;38;137934,68;115637,86;-;-;22296,82;-;-;3629,86;3629,86;313;8,2;3;7,89
"310350 Araguari";333;333;822843,05;695953,34;-;-;126889,71;-;-;2471,00;2471,00;2144;6,4;21;6,31
"310360 Arantina";11;11;7653,05;6412,59;-;-;1240,46;-;-;695,73;695,73;62;5,6;-;-
"310370 Araponga";33;33;83162,83;68799,63;-;639,44;12282,46;639,44;1441,30;2520,09;2520,09;256;7,8;1;3,03
"310375 Araporã";35;35;134274,55;106640,15;-;-;27634,40;-;-;3836,42;3836,42;281;8,0;2;5,71
"310380 Arapuá";7;7;25465,33;21516,28;-;-;3949,05;-;-;3637,90;3637,90;39;5,6;1;14,29
"310390 Araújos";19;19;18055,40;14362,54;-;-;3692,86;-;-;950,28;950,28;65;3,4;-;-
"310400 Araxá";336;357;554733,30;461870,61;-;-;92862,69;-;-;1553,87;1650,99;2041;6,1;30;8,93
"310410 Arceburgo";20;23;27867,53;20269,43;-;-;7598,10;-;-;1211,63;1393,38;120;6,0;2;10,00
"310420 Arcos";129;129;217405,86;182308,99;-;-;35096,87;-;-;1685,32;1685,32;562;4,4;6;4,65
"310430 Areado";68;69;87150,93;71567,90;-;-;15583,03;-;-;1263,06;1281,63;240;3,5;4;5,88
"310440 Argirita";10;10;25108,77;20129,18;-;-;4979,59;-;-;2510,88;2510,88;81;8,1;-;-
"310445 Aricanduva";15;15;10816,20;7151,08;-;-;3665,12;-;-;721,08;721,08;42;2,8;-;-
"310450 Arinos";54;54;58781,55;47704,55;-;-;11077,00;-;-;1088,55;1088,55;255;4,7;-;-
"310460 Astolfo Dutra";42;42;64146,99;48748,60;-;-;15398,39;-;-;1527,31;1527,31;166;4,0;3;7,14
"310470 Ataléia";81;81;95109,87;79404,37;-;-;15705,50;-;-;1174,20;1174,20;441;5,4;4;4,94
"310480 Augusto de Lima";10;10;12702,66;8841,37;-;-;3861,29;-;-;1270,27;1270,27;21;2,1;-;-
"310490 Baependi";125;126;195130,09;166628,68;-;-;28501,41;-;-;1548,65;1561,04;628;5,0;13;10,40
"310500 Baldim";53;53;54082,66;42330,48;-;-;11752,18;-;-;1020,43;1020,43;178;3,4;2;3,77
"310510 Bambuí";141;141;124156,12;104531,07;-;-;19625,05;-;-;880,54;880,54;567;4,0;6;4,26
"310520 Bandeira";1;1;1244,09;1147,52;-;-;96,57;-;-;1244,09;1244,09;4;4,0;-;-
"310530 Bandeira do Sul";15;18;13058,11;9573,96;-;-;3484,15;-;-;725,45;870,54;90;6,0;-;-
"310540 Barão de Cocais";42;42;49710,01;40666,20;-;-;9043,81;-;-;1183,57;1183,57;225;5,4;3;7,14
"310550 Barão de Monte Alto";5;5;14603,24;12712,19;-;-;1891,05;-;-;2920,65;2920,65;32;6,4;-;-
"310560 Barbacena";510;599;1022723,05;859604,55;-;-;163118,50;-;-;1707,38;2005,34;6158;12,1;46;9,02
"310570 Barra Longa";24;26;77097,31;66979,40;-;-;10117,91;-;-;2965,28;3212,39;252;10,5;7;29,17
"310590 Barroso";110;110;218856,83;184079,44;-;-;34777,39;-;-;1989,61;1989,61;549;5,0;2;1,82
"310600 Bela Vista de Minas";48;48;53440,76;43421,18;-;-;10019,58;-;-;1113,35;1113,35;252;5,3;4;8,33
"310610 Belmiro Braga";9;9;6332,97;5185,27;-;-;1147,70;-;-;703,66;703,66;29;3,2;2;22,22
"310620 Belo Horizonte";9542;9622;17781768,60;14627403,00;-;39,02;3154120,24;39,02;206,34;1848,03;1863,53;58940;6,2;433;4,54
"310630 Belo Oriente";87;87;200809,41;162264,25;-;-;38545,16;-;-;2308,15;2308,15;446;5,1;4;4,60
"310640 Belo Vale";59;59;37944,45;30387,86;-;-;7556,59;-;-;643,13;643,13;207;3,5;2;3,39
"310650 Berilo";23;23;31398,78;25108,51;-;-;6290,27;-;-;1365,16;1365,16;233;10,1;-;-
"310665 Berizal";27;27;20399,52;16215,71;-;-;4183,81;-;-;755,54;755,54;93;3,4;2;7,41
"310660 Bertópolis";16;16;20985,83;15510,54;-;-;5475,29;-;-;1311,61;1311,61;49;3,1;-;-
"310670 Betim";1440;1443;2606243,95;2092971,16;-;-;513272,79;-;-;1806,13;1809,89;8126;5,6;66;4,58
"310680 Bias Fortes";14;14;24974,08;20480,01;-;-;4494,07;-;-;1783,86;1783,86;95;6,8;1;7,14
"310690 Bicas";114;114;170662,81;145962,44;-;-;24700,37;-;-;1497,04;1497,04;448;3,9;6;5,26
"310700 Biquinhas";5;5;4698,31;3793,70;-;-;904,61;-;-;939,66;939,66;12;2,4;-;-
"310710 Boa Esperança";157;158;234532,08;185981,77;-;-;48550,31;-;-;1484,38;1493,83;576;3,7;10;6,37
"310720 Bocaina de Minas";6;6;9436,36;8355,35;-;-;1081,01;-;-;1572,73;1572,73;20;3,3;-;-
"310730 Bocaiúva";211;211;293470,83;230177,25;-;-;63293,58;-;-;1390,86;1390,86;845;4,0;17;8,06
"310740 Bom Despacho";256;256;257381,04;201495,31;-;-;55885,73;-;-;1005,39;1005,39;838;3,3;13;5,08
"310750 Bom Jardim de Minas";19;19;26019,50;21770,86;-;-;4248,64;-;-;1369,45;1369,45;75;3,9;2;10,53
"310760 Bom Jesus da Penha";12;12;28553,33;21242,66;-;-;7310,67;-;-;2379,44;2379,44;35;2,9;1;8,33
"310770 Bom Jesus do Amparo";21;21;28770,36;24557,24;-;-;4213,12;-;-;1370,02;1370,02;107;5,1;1;4,76
"310780 Bom Jesus do Galho";40;40;99663,20;76627,21;-;-;23035,99;-;-;2491,58;2491,58;243;6,1;3;7,50
"310790 Bom Repouso";36;36;33897,93;24835,67;-;-;9062,26;-;-;941,61;941,61;133;3,7;3;8,33
"310800 Bom Sucesso";33;33;49561,68;40991,46;-;-;8570,22;-;-;1501,87;1501,87;135;4,1;2;6,06
"310810 Bonfim";28;28;40150,70;32235,72;-;-;7914,98;-;-;1433,95;1433,95;125;4,5;-;-
"310820 Bonfinópolis de Minas";16;16;28298,69;23560,31;-;-;4738,38;-;-;1768,67;1768,67;147;9,2;1;6,25
"310825 Bonito de Minas";8;8;8860,76;6199,87;-;-;2660,89;-;-;1107,60;1107,60;30;3,8;-;-
"310830 Borda da Mata";31;35;77437,86;64116,60;-;-;13321,26;-;-;2212,51;2498,00;237;7,6;1;3,23
"310840 Botelhos";59;61;85513,53;71396,46;-;-;14117,07;-;-;1401,86;1449,38;335;5,7;5;8,47
"310850 Botumirim";21;21;11387,00;8817,45;-;-;2569,55;-;-;542,24;542,24;77;3,7;1;4,76
"310870 Brás Pires";18;18;22689,58;16962,61;-;-;5726,97;-;-;1260,53;1260,53;88;4,9;-;-
"310855 Brasilândia de Minas";30;30;36803,57;28172,82;-;-;8630,75;-;-;1226,79;1226,79;110;3,7;1;3,33
"310860 Brasília de Minas";167;167;181467,87;141046,41;-;-;40421,46;-;-;1086,63;1086,63;698;4,2;9;5,39
"310880 Braúnas";20;20;35515,55;25535,13;-;-;9980,42;-;-;1775,78;1775,78;92;4,6;-;-
"310890 Brazópolis";63;64;70091,38;58284,96;-;-;11806,42;-;-;1095,18;1112,56;227;3,6;8;12,70
"310900 Brumadinho";132;132;226606,59;183817,80;-;-;42788,79;-;-;1716,72;1716,72;794;6,0;6;4,55
"310910 Bueno Brandão";52;52;74291,21;61803,58;-;-;12487,63;-;-;1428,68;1428,68;260;5,0;2;3,85
"310920 Buenópolis";47;47;59513,88;48066,18;-;-;11447,70;-;-;1266,25;1266,25;211;4,5;3;6,38
"310925 Bugre";14;14;14269,28;11763,32;-;-;2505,96;-;-;1019,23;1019,23;34;2,4;1;7,14
"310930 Buritis";131;131;88675,55;68084,27;-;-;20591,28;-;-;676,91;676,91;372;2,8;6;4,58
"310940 Buritizeiro";87;87;103299,05;80737,33;-;-;22561,72;-;-;1187,35;1187,35;331;3,8;3;3,45
"310945 Cabeceira Grande";18;18;43882,19;39951,55;-;-;3930,64;-;-;2437,90;2437,90;65;3,6;1;5,56
"310950 Cabo Verde";68;69;57850,92;48392,91;-;-;9458,01;-;-;838,42;850,75;320;4,7;5;7,35
"310960 Cachoeira da Prata";8;8;3683,83;2732,79;-;-;951,04;-;-;460,48;460,48;20;2,5;-;-
"310970 Cachoeira de Minas";18;18;37373,72;30477,04;-;-;6896,68;-;-;2076,32;2076,32;79;4,4;2;11,11
"310270 Cachoeira de Pajeú";38;38;27288,22;21570,58;-;-;5717,64;-;-;718,11;718,11;110;2,9;2;5,26
"310980 Cachoeira Dourada";7;7;7097,56;5874,10;-;-;1223,46;-;-;1013,94;1013,94;60;8,6;1;14,29
"310990 Caetanópolis";75;75;47371,06;38575,56;-;-;8795,50;-;-;631,61;631,61;220;2,9;4;5,33
"311000 Caeté";179;180;239408,72;194766,45;-;-;44642,27;-;-;1330,05;1337,48;887;5,0;5;2,79
"311010 Caiana";29;29;47616,88;37334,14;-;-;10282,74;-;-;1641,96;1641,96;141;4,9;2;6,90
"311020 Cajuri";20;20;33580,06;26098,54;-;-;7481,52;-;-;1679,00;1679,00;79;4,0;2;10,00
"311030 Caldas";53;54;73894,60;56626,31;-;-;17268,29;-;-;1368,42;1394,24;213;4,0;1;1,89
"311040 Camacho";16;16;14871,30;12211,90;-;-;2659,40;-;-;929,46;929,46;68;4,3;1;6,25
"311050 Camanducaia";102;102;134498,44;109695,01;-;-;24803,43;-;-;1318,61;1318,61;445;4,4;11;10,78
"311060 Cambuí";84;84;75048,56;59590,13;-;-;15458,43;-;-;893,44;893,44;321;3,8;4;4,76
"311070 Cambuquira";60;61;49846,09;39150,38;-;-;10695,71;-;-;817,15;830,77;288;4,8;4;6,67
"311080 Campanário";12;12;8075,59;7112,11;-;-;963,48;-;-;672,97;672,97;42;3,5;-;-
"311090 Campanha";56;63;109869,53;88329,86;-;-;21539,67;-;-;1743,96;1961,96;449;8,0;3;5,36
"311100 Campestre";108;108;96652,69;80570,86;-;-;16081,83;-;-;894,93;894,93;306;2,8;2;1,85
"311110 Campina Verde";77;77;111562,42;93275,11;-;-;18287,31;-;-;1448,86;1448,86;326;4,2;1;1,30
"311115 Campo Azul";11;11;6641,57;4998,71;-;-;1642,86;-;-;603,78;603,78;34;3,1;1;9,09
"311120 Campo Belo";307;307;403517,29;330007,35;-;-;73509,94;-;-;1314,39;1314,39;1394;4,5;16;5,21
"311130 Campo do Meio";58;59;103262,27;81349,38;-;-;21912,89;-;-;1750,21;1780,38;291;5,0;5;8,62
"311140 Campo Florido";22;22;17005,96;12190,34;-;-;4815,62;-;-;773,00;773,00;84;3,8;1;4,55
"311150 Campos Altos";86;86;102973,03;75928,49;-;-;27044,54;-;-;1197,36;1197,36;417;4,8;3;3,49
"311160 Campos Gerais";105;105;130237,80;101841,61;-;-;28396,19;-;-;1240,36;1240,36;403;3,8;9;8,57
"311190 Cana Verde";26;26;28373,19;23476,57;-;-;4896,62;-;-;1091,28;1091,28;132;5,1;2;7,69
"311170 Canaã";17;17;34966,06;27799,36;-;-;7166,70;-;-;2056,83;2056,83;99;5,8;-;-
"311180 Canápolis";57;59;25512,66;19205,00;-;-;6307,66;-;-;432,42;447,59;174;3,1;3;5,26
"311200 Candeias";69;69;96549,92;83505,54;-;-;13044,38;-;-;1399,27;1399,27;321;4,7;4;5,80
"311205 Cantagalo";16;16;13247,70;11439,49;-;-;1808,21;-;-;827,98;827,98;58;3,6;3;18,75
"311210 Caparaó";31;31;126520,69;112538,70;-;-;13981,99;-;-;4081,31;4081,31;287;9,3;3;9,68
"311220 Capela Nova";13;13;28407,02;24216,72;-;-;4190,30;-;-;2185,16;2185,16;66;5,1;1;7,69
"311230 Capelinha";184;184;155445,84;126851,69;-;-;28594,15;-;-;844,81;844,81;738;4,0;7;3,80
"311240 Capetinga";31;32;73532,09;55507,54;-;-;18024,55;-;-;2297,88;2372,00;156;5,0;6;19,35
"311250 Capim Branco";34;34;44029,94;35655,96;-;-;8373,98;-;-;1295,00;1295,00;186;5,5;7;20,59
"311260 Capinópolis";41;42;67057,45;54895,47;-;-;12161,98;-;-;1596,61;1635,55;174;4,2;5;12,20
"311265 Capitão Andrade";15;15;21078,27;17047,78;-;-;4030,49;-;-;1405,22;1405,22;71;4,7;1;6,67
"311270 Capitão Enéas";45;45;61540,21;48470,75;-;-;13069,46;-;-;1367,56;1367,56;243;5,4;3;6,67
"311280 Capitólio";46;46;58933,61;48656,31;-;-;10277,30;-;-;1281,17;1281,17;144;3,1;3;6,52
"311290 Caputira";36;36;43132,57;35047,94;-;-;8084,63;-;-;1198,13;1198,13;89;2,5;-;-
"311300 Caraí";103;103;60819,95;47620,71;-;-;13199,24;-;-;590,48;590,48;347;3,4;3;2,91
"311310 Caranaíba";11;11;16612,09;13357,77;-;-;3254,32;-;-;1510,19;1510,19;44;4,0;3;27,27
"311320 Carandaí";101;101;215374,82;174440,16;-;-;40934,66;-;-;2132,42;2132,42;637;6,3;9;8,91
"311330 Carangola";173;173;371428,33;309495,86;-;-;61932,47;-;-;2146,98;2146,98;1074;6,2;14;8,09
"311340 Caratinga";295;295;533966,53;441173,82;-;-;92792,71;-;-;1810,06;1810,06;1533;5,2;11;3,73
"311350 Carbonita";40;42;40514,09;31754,63;-;-;8759,46;-;-;964,62;1012,85;190;4,8;2;5,00
"311360 Careaçu";40;40;25577,27;21492,01;-;-;4085,26;-;-;639,43;639,43;124;3,1;2;5,00
"311370 Carlos Chagas";90;90;78931,93;62038,76;-;-;16893,17;-;-;877,02;877,02;480;5,3;11;12,22
"311380 Carmésia";12;12;9861,64;8280,43;-;-;1581,21;-;-;821,80;821,80;47;3,9;-;-
"311390 Carmo da Cachoeira";55;55;45307,66;37404,90;-;-;7902,76;-;-;823,78;823,78;163;3,0;2;3,64
"311400 Carmo da Mata";38;38;94765,78;79074,62;-;-;15691,16;-;-;2493,84;2493,84;223;5,9;2;5,26
"311410 Carmo de Minas";75;79;88924,81;70502,92;-;-;18421,89;-;-;1125,63;1185,66;371;4,9;4;5,33
"311420 Carmo do Cajuru";57;57;97018,04;77525,38;-;-;19492,66;-;-;1702,07;1702,07;189;3,3;3;5,26
"311430 Carmo do Paranaíba";148;148;202142,78;161493,81;-;-;40648,97;-;-;1365,83;1365,83;720;4,9;11;7,43
"311440 Carmo do Rio Claro";154;158;221103,57;187708,75;-;-;33394,82;-;-;1399,39;1435,74;568;3,7;4;2,60
"311450 Carmópolis de Minas";90;90;224698,11;190670,31;-;-;34027,80;-;-;2496,65;2496,65;365;4,1;1;1,11
"311455 Carneirinho";21;21;15952,73;12739,50;-;-;3213,23;-;-;759,65;759,65;169;8,0;1;4,76
"311460 Carrancas";18;18;34945,95;25862,76;-;-;9083,19;-;-;1941,44;1941,44;67;3,7;4;22,22
"311470 Carvalhópolis";13;13;14916,95;10482,50;-;-;4434,45;-;-;1147,46;1147,46;55;4,2;-;-
"311480 Carvalhos";3;4;8713,77;7440,86;-;-;1272,91;-;-;2178,44;2904,59;29;9,7;-;-
"311490 Casa Grande";10;10;9788,79;7581,86;-;-;2206,93;-;-;978,88;978,88;29;2,9;-;-
"311500 Cascalho Rico";7;7;16716,73;13592,48;-;-;3124,25;-;-;2388,10;2388,10;52;7,4;1;14,29
"311510 Cássia";71;74;156165,42;127109,01;-;-;29056,41;-;-;2110,34;2199,51;388;5,5;7;9,86
"311530 Cataguases";283;283;448954,05;375998,33;-;-;72955,72;-;-;1586,41;1586,41;1491;5,3;28;9,89
"311535 Catas Altas";14;14;14210,05;10550,29;-;-;3659,76;-;-;1015,00;1015,00;61;4,4;1;7,14
"311540 Catas Altas da Noruega";6;6;9857,84;7838,43;-;-;2019,41;-;-;1642,97;1642,97;16;2,7;1;16,67
"311545 Catuji";28;28;23812,94;18668,06;-;-;5144,88;-;-;850,46;850,46;110;3,9;5;17,86
"311547 Catuti";17;17;29163,96;25504,87;-;-;3659,09;-;-;1715,53;1715,53;96;5,6;1;5,88
"311550 Caxambu";99;101;166286,39;135895,23;-;-;30391,16;-;-;1646,40;1679,66;429;4,3;6;6,06
"311560 Cedro do Abaeté";9;9;16541,76;13577,84;-;-;2963,92;-;-;1837,97;1837,97;33;3,7;-;-
"311570 Central de Minas";26;26;41368,02;34357,74;-;-;7010,28;-;-;1591,08;1591,08;81;3,1;2;7,69
"311580 Centralina";49;49;132219,29;114884,57;-;-;17334,72;-;-;2698,35;2698,35;212;4,3;2;4,08
"311590 Chácara";14;14;26074,80;21953,14;-;-;4121,66;-;-;1862,49;1862,49;63;4,5;-;-
"311600 Chalé";43;43;53943,31;39843,05;-;-;14100,26;-;-;1254,50;1254,50;149;3,5;2;4,65
"311610 Chapada do Norte";59;59;49640,29;40197,48;-;-;9442,81;-;-;841,36;841,36;156;2,6;4;6,78
"311615 Chapada Gaúcha";34;34;41064,94;34285,29;-;-;6779,65;-;-;1207,79;1207,79;194;5,7;-;-
"311620 Chiador";7;7;2809,55;2082,95;-;-;726,60;-;-;401,36;401,36;22;3,1;-;-
"311630 Cipotânea";32;32;23637,73;20012,87;-;-;3624,86;-;-;738,68;738,68;123;3,8;4;12,50
"311640 Claraval";8;9;10388,36;8993,58;-;-;1394,78;-;-;1154,26;1298,54;55;6,9;-;-
"311650 Claro dos Poções";25;25;53559,62;42002,75;-;-;11556,87;-;-;2142,38;2142,38;78;3,1;1;4,00
"311660 Cláudio";122;122;146207,68;121190,66;-;-;25017,02;-;-;1198,42;1198,42;472;3,9;3;2,46
"311670 Coimbra";32;32;26842,15;22067,43;-;-;4774,72;-;-;838,82;838,82;119;3,7;5;15,63
"311680 Coluna";41;41;84233,52;66765,77;-;-;17467,75;-;-;2054,48;2054,48;275;6,7;-;-
"311690 Comendador Gomes";11;11;6489,42;4202,48;-;-;2286,94;-;-;589,95;589,95;27;2,5;-;-
"311700 Comercinho";24;24;51715,62;44206,02;-;-;7509,60;-;-;2154,82;2154,82;76;3,2;1;4,17
"311710 Conceição da Aparecida";55;57;51563,16;40775,09;-;-;10788,07;-;-;904,62;937,51;184;3,3;4;7,27
"311520 Conceição da Barra de Minas";14;14;24876,79;19812,21;-;-;5064,58;-;-;1776,91;1776,91;66;4,7;1;7,14
"311730 Conceição das Alagoas";125;125;199072,19;159591,13;-;-;39481,06;-;-;1592,58;1592,58;628;5,0;1;0,80
"311720 Conceição das Pedras";10;10;32316,79;25251,34;-;-;7065,45;-;-;3231,68;3231,68;46;4,6;2;20,00
"311740 Conceição de Ipanema";24;24;29853,61;24398,64;-;-;5454,97;-;-;1243,90;1243,90;59;2,5;-;-
"311750 Conceição do Mato Dentro";88;89;153047,16;120944,60;-;-;32102,56;-;-;1719,63;1739,17;511;5,8;6;6,82
"311760 Conceição do Pará";20;20;20537,43;15797,10;-;-;4740,33;-;-;1026,87;1026,87;86;4,3;1;5,00
"311770 Conceição do Rio Verde";59;59;117801,16;104659,83;-;-;13141,33;-;-;1996,63;1996,63;170;2,9;2;3,39
"311780 Conceição dos Ouros";23;23;34724,66;27512,64;-;-;7212,02;-;-;1509,77;1509,77;89;3,9;1;4,35
"311783 Cônego Marinho";16;16;23842,63;18560,46;-;-;5282,17;-;-;1490,16;1490,16;71;4,4;2;12,50
"311787 Confins";27;27;73632,41;63305,92;-;-;10326,49;-;-;2727,13;2727,13;175;6,5;3;11,11
"311790 Congonhal";25;25;46401,78;37726,46;-;-;8675,32;-;-;1856,07;1856,07;120;4,8;-;-
"311800 Congonhas";201;201;349573,13;283808,43;-;-;65764,70;-;-;1739,17;1739,17;988;4,9;12;5,97
"311810 Congonhas do Norte";21;21;16005,61;11516,93;-;-;4488,68;-;-;762,17;762,17;96;4,6;1;4,76
"311820 Conquista";25;25;34203,06;29334,17;-;-;4868,89;-;-;1368,12;1368,12;133;5,3;1;4,00
"311830 Conselheiro Lafaiete";367;368;498890,32;402557,51;-;-;96332,81;-;-;1355,68;1359,37;1854;5,1;13;3,54
"311840 Conselheiro Pena";71;71;121617,69;96097,87;-;-;25519,82;-;-;1712,93;1712,93;298;4,2;4;5,63
"311850 Consolação";8;8;15334,08;13345,42;-;-;1988,66;-;-;1916,76;1916,76;40;5,0;-;-
"311860 Contagem";1950;1959;3628914,95;2962039,41;-;4576,90;639212,30;4576,90;23086,34;1852,43;1860,98;11744;6,0;91;4,67
"311870 Coqueiral";33;35;63891,44;52252,57;-;-;11638,87;-;-;1825,47;1936,10;193;5,8;5;15,15
"311880 Coração de Jesus";101;101;116542,47;94964,92;-;-;21577,55;-;-;1153,89;1153,89;471;4,7;4;3,96
"311890 Cordisburgo";37;37;29835,68;23568,36;-;-;6267,32;-;-;806,37;806,37;128;3,5;3;8,11
"311900 Cordislândia";16;16;11444,99;8947,26;-;-;2497,73;-;-;715,31;715,31;42;2,6;-;-
"311910 Corinto";85;85;142489,05;115516,65;-;-;26972,40;-;-;1676,34;1676,34;427;5,0;7;8,24
"311920 Coroaci";36;36;73786,64;57258,50;-;-;16528,14;-;-;2049,63;2049,63;158;4,4;4;11,11
"311930 Coromandel";118;118;174216,66;141088,03;-;-;33128,63;-;-;1476,41;1476,41;537;4,6;5;4,24
"311940 Coronel Fabriciano";354;357;739508,39;582770,83;-;5906,00;148556,78;5906,00;2274,78;2071,45;2089,01;1854;5,2;27;7,63
"311950 Coronel Murta";8;8;27088,24;23048,51;-;-;4039,73;-;-;3386,03;3386,03;104;13,0;1;12,50
"311960 Coronel Pacheco";7;7;3768,13;2591,31;-;-;1176,82;-;-;538,30;538,30;18;2,6;-;-
"311970 Coronel Xavier Chaves";16;16;17803,11;14403,41;-;-;3399,70;-;-;1112,69;1112,69;65;4,1;2;12,50
"311980 Córrego Danta";15;15;14237,64;12046,14;-;-;2191,50;-;-;949,18;949,18;66;4,4;2;13,33
"311990 Córrego do Bom Jesus";18;18;84967,79;64322,64;-;-;20645,15;-;-;4720,43;4720,43;75;4,2;1;5,56
"311995 Córrego Fundo";20;20;20448,72;17811,86;-;-;2636,86;-;-;1022,44;1022,44;117;5,8;3;15,00
"312000 Córrego Novo";16;16;51531,68;44216,40;-;144,40;7170,88;144,40;-;3220,73;3220,73;76;4,8;1;6,25
"312010 Couto de Magalhães de Minas";32;32;53538,42;43581,44;-;-;9956,98;-;-;1673,08;1673,08;160;5,0;1;3,13
"312015 Crisólita";5;7;15561,56;13581,36;-;-;1980,20;-;-;2223,08;3112,31;72;14,4;-;-
"312020 Cristais";56;56;48589,95;37411,63;-;-;11178,32;-;-;867,68;867,68;168;3,0;4;7,14
"312030 Cristália";30;30;31488,20;22979,39;-;-;8508,81;-;-;1049,61;1049,61;121;4,0;1;3,33
"312040 Cristiano Otoni";17;17;77275,94;59031,26;-;-;18244,68;-;-;4545,64;4545,64;68;4,0;1;5,88
