 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Fev/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"313650 Jordânia";68;68;48618,24;39556,55;-;-;9061,69;-;-;714,97;714,97;263;3,9;5;7,35
"313652 José Gonçalves de Minas";25;26;36075,99;29073,35;-;-;7002,64;-;-;1387,54;1443,04;136;5,4;1;4,00
"313655 José Raydan";22;22;50817,57;41730,26;-;-;9087,31;-;-;2309,89;2309,89;115;5,2;-;-
"313657 Josenópolis";21;21;13181,39;10706,36;-;-;2475,03;-;-;627,69;627,69;99;4,7;-;-
"313665 Juatuba";99;99;161499,75;130641,39;-;-;30858,36;-;-;1631,31;1631,31;441;4,5;4;4,04
"313670 Juiz de Fora";2718;2875;5058669,47;4182196,32;-;-;876473,15;-;-;1759,54;1861,17;21349;7,9;139;5,11
"313680 Juramento";14;14;26607,69;22415,52;-;-;4192,17;-;-;1900,55;1900,55;70;5,0;-;-
"313690 Juruaia";52;52;45699,62;35119,46;-;-;10580,16;-;-;878,84;878,84;140;2,7;-;-
"313695 Juvenília";30;30;25248,86;19894,26;-;-;5354,60;-;-;841,63;841,63;85;2,8;4;13,33
"313700 Ladainha";75;75;83983,55;67205,47;-;-;16778,08;-;-;1119,78;1119,78;311;4,1;3;4,00
"313710 Lagamar";41;41;32030,40;25369,48;-;-;6660,92;-;-;781,23;781,23;222;5,4;4;9,76
"313720 Lagoa da Prata";225;225;423182,49;344754,10;-;-;78428,39;-;-;1880,81;1880,81;1247;5,5;9;4,00
"313730 Lagoa dos Patos";16;16;26486,45;21547,98;-;-;4938,47;-;-;1655,40;1655,40;79;4,9;-;-
"313740 Lagoa Dourada";45;46;71002,47;57103,82;-;-;13898,65;-;-;1543,53;1577,83;227;5,0;1;2,22
"313750 Lagoa Formosa";110;110;139130,49;108072,65;-;-;31057,84;-;-;1264,82;1264,82;424;3,9;10;9,09
"313753 Lagoa Grande";27;27;57534,79;47299,41;-;-;10235,38;-;-;2130,92;2130,92;141;5,2;6;22,22
"313760 Lagoa Santa";311;315;370584,59;292955,53;266,14;3115,21;71421,42;3115,21;2497,75;1176,46;1191,59;1500;4,8;13;4,18
"313770 Lajinha";109;109;142105,82;107046,10;-;-;35059,72;-;-;1303,72;1303,72;424;3,9;2;1,83
"313780 Lambari";87;91;118658,07;96972,62;-;-;21685,45;-;-;1303,93;1363,89;455;5,2;4;4,60
"313790 Lamim";11;11;25467,29;21234,14;-;-;4233,15;-;-;2315,21;2315,21;43;3,9;1;9,09
"313800 Laranjal";34;34;39727,71;32100,57;-;-;7627,14;-;-;1168,46;1168,46;118;3,5;1;2,94
"313810 Lassance";24;25;22148,11;16927,38;-;-;5220,73;-;-;885,92;922,84;97;4,0;1;4,17
"313820 Lavras";394;395;616185,31;502447,66;-;-;113737,65;-;-;1559,96;1563,92;1566;4,0;17;4,31
"313830 Leandro Ferreira";7;7;3322,34;2672,40;-;-;649,94;-;-;474,62;474,62;29;4,1;-;-
"313835 Leme do Prado";29;29;23835,00;19453,79;-;-;4381,21;-;-;821,90;821,90;96;3,3;3;10,34
"313840 Leopoldina";307;307;369748,68;305489,12;-;-;64259,56;-;-;1204,39;1204,39;1303;4,2;20;6,51
"313850 Liberdade";23;23;48456,40;40119,77;-;-;8336,63;-;-;2106,80;2106,80;138;6,0;1;4,35
"313860 Lima Duarte";112;113;103452,11;84030,93;-;-;19421,18;-;-;915,51;923,68;617;5,5;5;4,46
"313862 Limeira do Oeste";20;20;43011,45;35464,00;-;-;7547,45;-;-;2150,57;2150,57;122;6,1;1;5,00
"313865 Lontra";40;40;57268,45;44396,69;-;-;12871,76;-;-;1431,71;1431,71;178;4,5;3;7,50
"313867 Luisburgo";33;33;41563,33;32610,50;-;-;8952,83;-;-;1259,49;1259,49;143;4,3;2;6,06
"313868 Luislândia";31;31;109892,84;90376,85;-;-;19515,99;-;-;3544,93;3544,93;218;7,0;-;-
"313870 Luminárias";21;21;14665,35;11050,56;-;-;3614,79;-;-;698,35;698,35;52;2,5;1;4,76
"313880 Luz";118;118;126080,29;100446,59;-;-;25633,70;-;-;1068,48;1068,48;385;3,3;5;4,24
"313890 Machacalis";35;35;61797,22;46556,10;-;-;15241,12;-;-;1765,63;1765,63;176;5,0;1;2,86
"313900 Machado";224;228;317556,63;255032,42;-;-;62524,21;-;-;1392,79;1417,66;1072;4,8;7;3,13
"313910 Madre de Deus de Minas";24;25;39481,13;31470,40;-;-;8010,73;-;-;1579,25;1645,05;103;4,3;3;12,50
"313920 Malacacheta";145;145;80300,89;62101,99;-;-;18198,90;-;-;553,80;553,80;501;3,5;10;6,90
"313925 Mamonas";53;53;59452,62;47627,82;-;-;11824,80;-;-;1121,75;1121,75;249;4,7;2;3,77
"313930 Manga";90;90;113643,64;86309,07;-;-;27334,57;-;-;1262,71;1262,71;416;4,6;7;7,78
"313940 Manhuaçu";410;411;657760,78;506817,33;-;-;150943,45;-;-;1600,39;1604,29;1849;4,5;8;1,95
"313950 Manhumirim";134;134;171765,45;134291,30;-;-;37474,15;-;-;1281,83;1281,83;700;5,2;6;4,48
"313960 Mantena";182;182;228734,85;194953,82;-;-;33781,03;-;-;1256,78;1256,78;816;4,5;3;1,65
"313980 Mar de Espanha";103;104;105085,76;87130,52;-;-;17955,24;-;-;1010,44;1020,25;556;5,4;8;7,77
"313970 Maravilhas";21;21;29340,05;24495,25;-;-;4844,80;-;-;1397,15;1397,15;122;5,8;1;4,76
"313990 Maria da Fé";73;73;77720,03;62818,79;-;-;14901,24;-;-;1064,66;1064,66;304;4,2;2;2,74
"314000 Mariana";284;284;354041,99;293203,23;-;-;60838,76;-;-;1246,63;1246,63;1455;5,1;10;3,52
"314010 Marilac";8;8;27326,03;20083,49;-;-;7242,54;-;-;3415,75;3415,75;29;3,6;-;-
"314015 Mário Campos";45;45;39560,92;27474,68;-;20,97;11942,78;20,97;122,49;879,13;879,13;237;5,3;1;2,22
"314020 Maripá de Minas";22;22;64007,44;54453,87;-;-;9553,57;-;-;2909,43;2909,43;225;10,2;-;-
"314030 Marliéria";24;24;55074,84;46909,22;-;11,56;8154,06;11,56;-;2294,78;2294,78;141;5,9;-;-
"314040 Marmelópolis";12;12;19644,08;15133,36;-;-;4510,72;-;-;1637,01;1637,01;38;3,2;1;8,33
"314050 Martinho Campos";39;39;23575,79;17737,36;-;-;5838,43;-;-;604,51;604,51;126;3,2;2;5,13
"314053 Martins Soares";68;68;96377,31;67545,17;-;-;28832,14;-;-;1417,31;1417,31;337;5,0;3;4,41
"314055 Mata Verde";31;31;22774,46;17671,30;-;-;5103,16;-;-;734,66;734,66;104;3,4;2;6,45
"314060 Materlândia";40;40;16738,59;13993,05;-;-;2745,54;-;-;418,46;418,46;92;2,3;-;-
"314070 Mateus Leme";133;134;129866,41;102160,16;-;-;27706,25;-;-;969,15;976,44;713;5,4;5;3,76
"317150 Mathias Lobato";18;19;26898,24;22117,82;-;-;4780,42;-;-;1415,70;1494,35;81;4,5;2;11,11
"314080 Matias Barbosa";71;71;130365,21;109481,28;-;-;20883,93;-;-;1836,13;1836,13;494;7,0;2;2,82
"314085 Matias Cardoso";47;47;119054,81;94719,68;-;-;24335,13;-;-;2533,08;2533,08;312;6,6;3;6,38
"314090 Matipó";221;221;169867,04;129484,35;-;-;40382,69;-;-;768,63;768,63;652;3,0;4;1,81
"314100 Mato Verde";63;63;47126,19;37824,16;-;-;9302,03;-;-;748,03;748,03;230;3,7;2;3,17
"314110 Matozinhos";170;171;312712,60;254738,99;-;-;57973,61;-;-;1828,73;1839,49;855;5,0;4;2,35
"314120 Matutina";8;8;12498,88;9986,49;-;-;2512,39;-;-;1562,36;1562,36;38;4,8;1;12,50
"314130 Medeiros";11;11;6080,65;5025,41;-;-;1055,24;-;-;552,79;552,79;53;4,8;-;-
"314140 Medina";208;208;159017,57;128308,26;-;-;30709,31;-;-;764,51;764,51;834;4,0;7;3,37
"314150 Mendes Pimentel";40;40;45961,80;40110,29;-;-;5851,51;-;-;1149,04;1149,04;185;4,6;2;5,00
"314160 Mercês";76;76;60335,78;50529,41;-;-;9806,37;-;-;793,89;793,89;259;3,4;2;2,63
"314170 Mesquita";29;29;46088,04;38513,51;-;-;7574,53;-;-;1589,24;1589,24;129;4,4;1;3,45
"314180 Minas Novas";315;315;196618,27;160236,87;-;-;36381,40;-;-;624,18;624,18;925;2,9;5;1,59
"314190 Minduri";34;34;57715,35;47104,81;-;-;10610,54;-;-;1697,51;1697,51;172;5,1;2;5,88
"314200 Mirabela";132;132;203849,35;177645,07;-;-;26204,28;-;-;1544,31;1544,31;526;4,0;2;1,52
"314210 Miradouro";54;54;71708,57;59647,56;-;-;12061,01;-;-;1327,94;1327,94;261;4,8;2;3,70
"314220 Miraí";112;112;85859,17;71582,51;-;-;14276,66;-;-;766,60;766,60;318;2,8;6;5,36
"314225 Miravânia";16;16;10958,51;8888,13;-;-;2070,38;-;-;684,91;684,91;62;3,9;1;6,25
"314230 Moeda";35;35;114174,08;88348,61;-;-;25825,47;-;-;3262,12;3262,12;187;5,3;1;2,86
"314240 Moema";56;56;134509,47;113703,76;-;-;20805,71;-;-;2401,95;2401,95;288;5,1;-;-
"314250 Monjolos";7;7;3213,01;2595,19;-;-;617,82;-;-;459,00;459,00;32;4,6;1;14,29
"314260 Monsenhor Paulo";51;52;136806,92;114907,48;-;-;21899,44;-;-;2630,90;2682,49;180;3,5;1;1,96
"314270 Montalvânia";113;113;73386,50;58504,40;-;-;14882,10;-;-;649,44;649,44;332;2,9;4;3,54
"314280 Monte Alegre de Minas";86;86;91502,58;72504,38;-;-;18998,20;-;-;1063,98;1063,98;265;3,1;2;2,33
"314290 Monte Azul";137;137;161211,91;136016,70;-;-;25195,21;-;-;1176,73;1176,73;721;5,3;3;2,19
"314300 Monte Belo";67;72;119559,78;93307,79;-;-;26251,99;-;-;1660,55;1784,47;427;6,4;3;4,48
"314310 Monte Carmelo";359;359;431658,06;353481,04;-;-;78177,02;-;-;1202,39;1202,39;1415;3,9;10;2,79
"314315 Monte Formoso";22;22;10863,24;7945,68;-;-;2917,56;-;-;493,78;493,78;62;2,8;1;4,55
"314320 Monte Santo de Minas";176;180;189252,84;152468,65;-;-;36784,19;-;-;1051,40;1075,30;745;4,2;11;6,25
"314340 Monte Sião";57;59;89933,53;67187,46;-;-;22746,07;-;-;1524,30;1577,78;203;3,6;1;1,75
"314330 Montes Claros";2027;2028;3469330,31;2783526,49;1117,27;-;684164,28;-;-;1710,72;1711,56;10946;5,4;100;4,93
"314345 Montezuma";30;30;38374,96;31468,20;-;-;6906,76;-;-;1279,17;1279,17;107;3,6;3;10,00
"314350 Morada Nova de Minas";47;47;29362,61;24224,41;-;-;5138,20;-;-;624,74;624,74;151;3,2;1;2,13
"314360 Morro da Garça";14;14;10618,81;7200,54;-;-;3418,27;-;-;758,49;758,49;33;2,4;-;-
"314370 Morro do Pilar";11;11;21900,48;18374,31;-;-;3526,17;-;-;1990,95;1990,95;76;6,9;1;9,09
"314380 Munhoz";20;20;17830,24;14116,67;-;-;3713,57;-;-;891,51;891,51;63;3,1;-;-
"314390 Muriaé";635;635;1026860,41;839176,73;-;-;187683,68;-;-;1617,10;1617,10;2863;4,5;21;3,31
"314400 Mutum";154;155;178078,98;143640,25;-;-;34438,73;-;-;1148,90;1156,36;760;4,9;4;2,60
"314410 Muzambinho";157;161;184324,46;142151,23;-;-;42173,23;-;-;1144,87;1174,04;669;4,3;5;3,18
"314420 Nacip Raydan";10;10;20448,63;17509,35;-;-;2939,28;-;-;2044,86;2044,86;143;14,3;1;10,00
"314430 Nanuque";167;167;215545,38;172072,52;-;-;43472,86;-;-;1290,69;1290,69;724;4,3;10;5,99
"314435 Naque";47;47;79581,63;62488,59;-;-;17093,04;-;-;1693,23;1693,23;257;5,5;3;6,38
"314437 Natalândia";4;4;2135,13;1491,23;-;-;643,90;-;-;533,78;533,78;11;2,8;-;-
"314440 Natércia";11;11;32094,08;26874,73;-;-;5219,35;-;-;2917,64;2917,64;41;3,7;-;-
"314450 Nazareno";23;23;16479,82;13412,29;-;-;3067,53;-;-;716,51;716,51;76;3,3;1;4,35
"314460 Nepomuceno";117;121;119709,05;97540,18;-;-;22168,87;-;-;989,33;1023,15;543;4,6;6;5,13
"314465 Ninheira";50;50;45219,94;37566,54;-;-;7653,40;-;-;904,40;904,40;171;3,4;2;4,00
"314467 Nova Belém";16;16;7221,66;5669,63;-;-;1552,03;-;-;451,35;451,35;40;2,5;1;6,25
"314470 Nova Era";97;97;94818,00;76431,23;-;-;18386,77;-;-;977,51;977,51;497;5,1;3;3,09
"314480 Nova Lima";477;478;659808,69;543533,49;-;-;116275,20;-;-;1380,35;1383,25;2371;5,0;23;4,82
"314490 Nova Módica";20;20;18900,73;14446,49;-;-;4454,24;-;-;945,04;945,04;66;3,3;1;5,00
"314500 Nova Ponte";70;70;105257,36;80931,77;-;-;24325,59;-;-;1503,68;1503,68;353;5,0;3;4,29
"314505 Nova Porteirinha";43;43;30827,46;23660,96;-;-;7166,50;-;-;716,92;716,92;159;3,7;1;2,33
"314510 Nova Resende";83;84;130359,39;106490,38;-;-;23869,01;-;-;1551,90;1570,60;403;4,9;3;3,61
"314520 Nova Serrana";437;437;533332,71;414382,69;-;-;118950,02;-;-;1220,44;1220,44;1527;3,5;8;1,83
"313660 Nova União";42;42;108225,35;93383,79;-;-;14841,56;-;-;2576,79;2576,79;308;7,3;5;11,90
"314530 Novo Cruzeiro";201;202;135163,19;108306,27;-;-;26856,92;-;-;669,12;672,45;839;4,2;9;4,48
"314535 Novo Oriente de Minas";25;25;31627,11;25645,16;-;-;5981,95;-;-;1265,08;1265,08;122;4,9;1;4,00
"314537 Novorizonte";27;27;17431,74;14149,62;-;-;3282,12;-;-;645,62;645,62;93;3,4;2;7,41
"314540 Olaria";9;9;36941,86;30824,54;-;-;6117,32;-;-;4104,65;4104,65;58;6,4;1;11,11
"314545 Olhos-d'Água";24;24;40412,82;32209,82;-;-;8203,00;-;-;1683,87;1683,87;215;9,0;2;8,33
"314550 Olímpio Noronha";18;18;16294,46;12981,21;-;-;3313,25;-;-;905,25;905,25;87;4,8;-;-
"314560 Oliveira";206;207;405521,19;331586,96;-;-;73934,23;-;-;1959,04;1968,55;1105;5,4;15;7,28
"314570 Oliveira Fortes";8;8;14570,00;12482,41;-;-;2087,59;-;-;1821,25;1821,25;32;4,0;-;-
"314580 Onça de Pitangui";20;20;15185,64;11646,75;-;-;3538,89;-;-;759,28;759,28;51;2,5;1;5,00
"314585 Oratórios";24;24;54227,12;46198,42;-;-;8028,70;-;-;2259,46;2259,46;163;6,8;3;12,50
"314587 Orizânia";54;54;146803,34;116530,26;-;-;30273,08;-;-;2718,58;2718,58;397;7,4;2;3,70
"314590 Ouro Branco";130;130;323311,42;269354,60;-;-;53956,82;-;-;2487,01;2487,01;1112;8,6;10;7,69
"314600 Ouro Fino";189;193;294220,08;242625,09;-;-;51594,99;-;-;1524,46;1556,72;909;4,8;9;4,76
"314610 Ouro Preto";361;362;544520,66;441553,03;947,72;-;101752,91;-;-;1504,20;1508,37;1784;4,9;17;4,71
"314620 Ouro Verde de Minas";28;28;51024,39;38124,49;-;-;12899,90;-;-;1822,30;1822,30;116;4,1;-;-
"314625 Padre Carvalho";32;32;28741,85;21940,26;-;-;6801,59;-;-;898,18;898,18;100;3,1;-;-
"314630 Padre Paraíso";129;129;102725,99;84173,20;-;-;18552,79;-;-;796,33;796,33;468;3,6;6;4,65
"314655 Pai Pedro";25;25;34899,11;25905,07;-;-;8994,04;-;-;1395,96;1395,96;111;4,4;1;4,00
"314640 Paineiras";16;16;9996,20;7956,85;-;-;2039,35;-;-;624,76;624,76;48;3,0;1;6,25
"314650 Pains";39;39;53467,90;44236,03;-;-;9231,87;-;-;1370,97;1370,97;170;4,4;-;-
"314660 Paiva";5;6;3053,11;2521,61;-;-;531,50;-;-;508,85;610,62;38;7,6;-;-
"314670 Palma";33;33;24547,21;20258,14;-;-;4289,07;-;-;743,85;743,85;107;3,2;1;3,03
"314675 Palmópolis";14;14;7146,15;5972,13;-;-;1174,02;-;-;510,44;510,44;41;2,9;2;14,29
"314690 Papagaios";47;47;41545,53;31784,98;-;-;9760,55;-;-;883,95;883,95;181;3,9;2;4,26
"314710 Pará de Minas";469;471;718266,17;581112,07;-;-;137154,10;-;-;1524,98;1531,48;2067;4,4;14;2,99
"314700 Paracatu";496;496;471843,24;372332,55;-;-;99510,69;-;-;951,30;951,30;2910;5,9;21;4,23
"314720 Paraguaçu";144;144;213666,34;172235,96;-;-;41430,38;-;-;1483,79;1483,79;635;4,4;7;4,86
"314730 Paraisópolis";82;84;121638,03;101820,43;-;-;19817,60;-;-;1448,07;1483,39;433;5,3;5;6,10
"314740 Paraopeba";139;140;195283,92;157791,03;-;-;37492,89;-;-;1394,89;1404,92;517;3,7;10;7,19
"314760 Passa Quatro";92;92;66815,91;52800,79;-;-;14015,12;-;-;726,26;726,26;366;4,0;2;2,17
"314770 Passa Tempo";57;57;96623,33;83583,13;-;-;13040,20;-;-;1695,15;1695,15;271;4,8;3;5,26
"314780 Passa-Vinte";7;7;17807,38;15209,15;-;-;2598,23;-;-;2543,91;2543,91;46;6,6;-;-
"314750 Passabém";15;15;8997,05;7287,87;-;-;1709,18;-;-;599,80;599,80;83;5,5;1;6,67
"314790 Passos";608;614;1370796,08;1133564,78;-;-;237231,30;-;-;2232,57;2254,60;2909;4,8;32;5,26
"314795 Patis";20;20;12635,38;8869,82;-;-;3765,56;-;-;631,77;631,77;39;2,0;-;-
"314800 Patos de Minas";514;514;742668,69;609989,61;-;-;132679,08;-;-;1444,88;1444,88;2714;5,3;39;7,59
"314810 Patrocínio";475;475;751781,91;604437,38;-;-;147344,53;-;-;1582,70;1582,70;2260;4,8;21;4,42
"314820 Patrocínio do Muriaé";33;33;69898,33;56774,97;-;-;13123,36;-;-;2118,13;2118,13;149;4,5;2;6,06
"314830 Paula Cândido";30;31;56512,06;44702,28;-;550,66;9969,96;550,66;1289,16;1822,97;1883,74;190;6,3;5;16,67
"314840 Paulistas";33;33;39684,81;32859,89;-;-;6824,92;-;-;1202,57;1202,57;184;5,6;2;6,06
"314850 Pavão";15;15;57626,86;41621,52;-;-;16005,34;-;-;3841,79;3841,79;101;6,7;-;-
"314860 Peçanha";130;130;97925,28;80633,11;-;-;17292,17;-;-;753,27;753,27;434;3,3;5;3,85
"314870 Pedra Azul";136;137;94203,25;76487,98;-;-;17715,27;-;-;687,61;692,67;596;4,4;3;2,21
"314875 Pedra Bonita";30;30;28536,24;21530,83;-;-;7005,41;-;-;951,21;951,21;148;4,9;4;13,33
"314880 Pedra do Anta";22;22;66189,06;52086,50;-;527,44;12388,40;527,44;1186,72;3008,59;3008,59;108;4,9;1;4,55
"314890 Pedra do Indaiá";10;10;9395,64;8045,36;-;-;1350,28;-;-;939,56;939,56;42;4,2;-;-
"314900 Pedra Dourada";11;11;23654,80;20284,68;-;-;3370,12;-;-;2150,44;2150,44;50;4,5;1;9,09
"314910 Pedralva";56;56;44398,96;36659,74;-;-;7739,22;-;-;792,84;792,84;204;3,6;2;3,57
"314915 Pedras de Maria da Cruz";41;41;66692,20;52776,24;-;-;13915,96;-;-;1626,64;1626,64;168;4,1;3;7,32
"314920 Pedrinópolis";10;10;16412,13;13253,42;-;-;3158,71;-;-;1641,21;1641,21;48;4,8;2;20,00
"314930 Pedro Leopoldo";238;239;295592,82;227085,09;-;-;68507,73;-;-;1236,79;1241,99;1235;5,2;8;3,36
"314940 Pedro Teixeira";12;13;19293,11;15958,21;-;-;3334,90;-;-;1484,09;1607,76;76;6,3;1;8,33
"314950 Pequeri";23;24;18847,65;15023,45;-;-;3824,20;-;-;785,32;819,46;144;6,3;2;8,70
"314960 Pequi";19;19;23912,14;19666,37;-;-;4245,77;-;-;1258,53;1258,53;134;7,1;-;-
"314970 Perdigão";29;29;52076,98;42638,29;-;-;9438,69;-;-;1795,76;1795,76;101;3,5;-;-
"314980 Perdizes";126;126;118064,36;99443,74;-;-;18620,62;-;-;937,02;937,02;553;4,4;2;1,59
"314990 Perdões";94;95;162419,05;120591,91;-;-;41827,14;-;-;1709,67;1727,86;410;4,4;4;4,26
"314995 Periquito";19;19;21114,55;17351,85;-;-;3762,70;-;-;1111,29;1111,29;74;3,9;1;5,26
"315000 Pescador";21;21;16866,58;12119,96;-;-;4746,62;-;-;803,17;803,17;83;4,0;-;-
"315010 Piau";11;11;31561,16;26637,30;-;-;4923,86;-;-;2869,20;2869,20;224;20,4;1;9,09
"315015 Piedade de Caratinga";31;31;51473,46;41738,95;-;-;9734,51;-;-;1660,43;1660,43;135;4,4;3;9,68
"315020 Piedade de Ponte Nova";20;20;58673,85;49005,62;-;-;9668,23;-;-;2933,69;2933,69;150;7,5;-;-
"315030 Piedade do Rio Grande";34;34;69668,68;58988,83;-;-;10679,85;-;-;2049,08;2049,08;202;5,9;1;2,94
"315040 Piedade dos Gerais";37;37;38212,13;31496,36;-;-;6715,77;-;-;1032,76;1032,76;194;5,2;1;2,70
"315050 Pimenta";36;36;80246,53;64490,60;-;-;15755,93;-;-;2229,07;2229,07;140;3,9;3;8,33
"315053 Pingo-d'Água";14;14;20400,59;15274,39;-;-;5126,20;-;-;1457,18;1457,18;44;3,1;1;7,14
"315057 Pintópolis";21;21;17497,05;13805,16;-;-;3691,89;-;-;833,19;833,19;78;3,7;-;-
"315060 Piracema";31;31;63965,74;53010,29;-;-;10955,45;-;-;2063,41;2063,41;148;4,8;1;3,23
"315070 Pirajuba";14;14;21861,37;18997,41;-;-;2863,96;-;-;1561,53;1561,53;134;9,6;-;-
"315080 Piranga";105;105;93615,88;77962,11;-;-;15653,77;-;-;891,58;891,58;390;3,7;8;7,62
"315090 Piranguçu";32;32;62693,10;52710,16;-;-;9982,94;-;-;1959,16;1959,16;171;5,3;1;3,13
"315100 Piranguinho";38;38;111104,36;84266,98;-;-;26837,38;-;-;2923,80;2923,80;199;5,2;4;10,53
"315110 Pirapetinga";85;85;134563,14;111268,99;-;-;23294,15;-;-;1583,10;1583,10;410;4,8;2;2,35
"315120 Pirapora";310;310;527899,06;436445,14;-;-;91453,92;-;-;1702,90;1702,90;1442;4,7;23;7,42
"315130 Piraúba";46;46;112110,45;87339,05;-;-;24771,40;-;-;2437,18;2437,18;249;5,4;3;6,52
"315140 Pitangui";155;155;214119,89;174491,87;-;-;39628,02;-;-;1381,42;1381,42;838;5,4;5;3,23
"315150 Piumhi";279;281;376708,40;302968,39;-;-;73740,01;-;-;1340,60;1350,21;1048;3,8;15;5,38
"315160 Planura";31;31;69548,96;57133,69;-;-;12415,27;-;-;2243,51;2243,51;242;7,8;1;3,23
"315170 Poço Fundo";105;108;115721,56;86429,65;-;538,25;27624,23;538,25;1129,43;1071,50;1102,11;342;3,3;2;1,90
"315180 Poços de Caldas";611;622;1220578,06;997518,70;-;11694,03;204414,30;11694,03;6951,03;1962,34;1997,67;2887;4,7;40;6,55
"315190 Pocrane";33;33;59861,51;43916,04;-;-;15945,47;-;-;1813,99;1813,99;172;5,2;2;6,06
"315200 Pompéu";173;173;245361,90;190995,78;-;-;54366,12;-;-;1418,28;1418,28;680;3,9;5;2,89
"315210 Ponte Nova";357;358;552851,84;447317,24;-;-;105534,60;-;-;1544,28;1548,60;1861;5,2;20;5,60
"315213 Ponto Chique";21;21;34328,04;28367,00;-;-;5961,04;-;-;1634,67;1634,67;83;4,0;1;4,76
"315217 Ponto dos Volantes";79;79;115556,71;91416,49;-;-;24140,22;-;-;1462,74;1462,74;341;4,3;8;10,13
"315220 Porteirinha";227;227;176531,88;140053,90;-;-;36477,98;-;-;777,67;777,67;795;3,5;7;3,08
"315230 Porto Firme";45;45;106638,82;81704,55;-;1958,12;18707,83;1958,12;4268,32;2369,75;2369,75;190;4,2;3;6,67
"315240 Poté";85;85;101056,61;83264,62;-;-;17791,99;-;-;1188,90;1188,90;355;4,2;-;-
"315250 Pouso Alegre";478;483;1105969,83;909840,93;-;-;196128,90;-;-;2289,79;2313,74;2765;5,8;27;5,65
"315260 Pouso Alto";42;42;76444,44;63587,31;-;-;12857,13;-;-;1820,11;1820,11;239;5,7;1;2,38
"315270 Prados";62;63;36984,30;30713,53;-;-;6270,77;-;-;587,05;596,52;253;4,1;1;1,61
"315280 Prata";225;225;221828,53;182958,95;-;-;38869,58;-;-;985,90;985,90;1022;4,5;6;2,67
"315290 Pratápolis";59;61;85802,39;72853,95;-;-;12948,44;-;-;1406,60;1454,28;368;6,2;2;3,39
"315300 Pratinha";15;16;42094,38;36543,88;-;-;5550,50;-;-;2630,90;2806,29;164;10,9;1;6,67
"315310 Presidente Bernardes";21;22;16749,91;13709,48;-;-;3040,43;-;-;761,36;797,61;122;5,8;-;-
"315320 Presidente Juscelino";21;21;15489,70;11752,17;-;-;3737,53;-;-;737,60;737,60;64;3,0;-;-
"315330 Presidente Kubitschek";17;17;13762,86;10862,52;-;-;2900,34;-;-;809,58;809,58;75;4,4;-;-
"315340 Presidente Olegário";75;75;114504,30;90792,00;-;-;23712,30;-;-;1526,72;1526,72;432;5,8;9;12,00
"315360 Prudente de Morais";56;57;65468,03;53795,17;-;-;11672,86;-;-;1148,56;1169,07;282;5,0;2;3,57
"315370 Quartel Geral";15;15;9790,17;8455,11;-;-;1335,06;-;-;652,68;652,68;69;4,6;1;6,67
"315390 Raposos";66;66;116552,92;94468,65;-;-;22084,27;-;-;1765,95;1765,95;401;6,1;2;3,03
"315400 Raul Soares";164;164;140948,78;115107,49;-;-;25841,29;-;-;859,44;859,44;598;3,6;8;4,88
"315410 Recreio";65;66;67042,58;54224,95;-;-;12817,63;-;-;1015,80;1031,42;247;3,8;4;6,15
"315415 Reduto";36;36;40518,20;31225,64;-;-;9292,56;-;-;1125,51;1125,51;151;4,2;2;5,56
"315420 Resende Costa";101;101;83376,44;69076,40;-;-;14300,04;-;-;825,51;825,51;434;4,3;4;3,96
"315430 Resplendor";185;186;117587,29;95394,57;-;-;22192,72;-;-;632,19;635,61;836;4,5;9;4,86
"315440 Ressaquinha";31;31;81005,54;63881,95;-;-;17123,59;-;-;2613,08;2613,08;272;8,8;1;3,23
"315445 Riachinho";23;23;24310,12;15882,93;-;-;8427,19;-;-;1056,96;1056,96;81;3,5;-;-
"315450 Riacho dos Machados";35;35;21540,12;16484,33;-;-;5055,79;-;-;615,43;615,43;141;4,0;2;5,71
"315460 Ribeirão das Neves";1457;1475;2550659,69;2069626,34;369,89;-;480295,05;-;-;1729,26;1750,62;9570;6,6;55;3,77
"315470 Ribeirão Vermelho";24;24;15638,37;13153,07;-;-;2485,30;-;-;651,60;651,60;122;5,1;1;4,17
"315480 Rio Acima";46;47;53240,92;41694,91;-;-;11546,01;-;-;1132,79;1157,41;195;4,2;1;2,17
"315490 Rio Casca";86;87;87156,52;65959,92;-;-;21196,60;-;-;1001,80;1013,45;315;3,7;1;1,16
"315510 Rio do Prado";15;15;21098,21;15612,29;-;-;5485,92;-;-;1406,55;1406,55;49;3,3;1;6,67
"315500 Rio Doce";11;11;19045,65;16320,99;-;-;2724,66;-;-;1731,42;1731,42;73;6,6;1;9,09
