ano,sigla_uf,nome_municipio,pibpercapita
2018,PB,Santa Luzia,15200.867631716223
2018,PB,Santana De Mangueira,8149.485571373605
2018,PB,Santana Dos Garrotes,7885.275399180444
2018,PB,Santarém,10208.620484171322
2018,PB,Santa Rita,17596.100812181994
2018,PB,Santa Teresinha,9615.280479825518
2018,PB,Santo André,10120.542654028435
2018,PB,São Bento,12945.676056338029
2018,PB,São Bentinho,10335.857747105967
2018,PB,São Domingos Do Cariri,9281.548237117397
2018,PB,São Domingos,9385.119857466796
2018,PB,São Francisco,10152.468703648768
2018,PB,São João Do Cariri,10376.348713192674
2018,PB,São João Do Tigre,7912.304063205418
2018,PB,São José Da Lagoa Tapada,7693.983463541666
2018,PB,São José De Caiana,7567.571382893685
2018,PB,São José De Espinharas,10149.333547695605
2018,PB,São José Dos Ramos,8037.114285714286
2018,PB,São José De Piranhas,9572.424026330225
2018,PB,São José De Princesa,7542.811924257932
2018,PB,São José Do Bonfim,8182.471922858764
2018,PB,São José Do Brejo Do Cruz,13251.544388609715
2018,PB,São José Do Sabugi,27928.055394291245
2018,PB,São José Dos Cordeiros,8326.87456352404
2018,PB,São Mamede,9134.930664945126
2018,PB,São Miguel De Taipu,9151.552779337451
2018,PB,São Sebastião De Lagoa De Roça,8067.953713945376
2018,PB,São Sebastião Do Umbuzeiro,9412.426428159262
2018,PB,Sapé,10617.862746219706
2018,PB,Seridó,6794.638236390753
2018,PB,Serra Branca,9233.060821716801
2018,PB,Serra Da Raiz,10305.236548869787
2018,PB,Serra Grande,9055.603431531239
2018,PB,Serra Redonda,8559.692373242437
2018,PB,Serraria,9376.143532865764
2018,PB,Sertãozinho,9606.618999596612
2018,PB,Sobrado,11447.101277254547
2018,PB,Solânea,10755.62921179302
2018,PB,Soledade,11269.096852463435
2018,PB,Sossêgo,9326.736348122868
2018,PB,Sousa,16215.671418863232
2018,PB,Sumé,10389.035045066414
2018,PB,Tacima,7086.616698815101
2018,PB,Taperoá,8091.77267039842
2018,PB,Tavares,7909.381141371287
2018,PB,Teixeira,9174.292860934183
2018,PB,Tenório,9332.658319604612
2018,PB,Triunfo,7790.282167758292
2018,PB,Uiraúna,10908.571307189542
2018,PB,Umbuzeiro,7520.419915168653
2018,PB,Várzea,10889.862180640519
2018,PB,Vieirópolis,7896.092992673304
2018,PB,Zabelê,10724.451235955055
2018,PE,Abreu E Lima,17320.772921643813
2018,PE,Afogados Da Ingazeira,11753.303494920643
2018,PE,Afrânio,8510.743266858553
2018,PE,Agrestina,10300.127479556311
2018,PE,Água Preta,6748.570691830801
2018,PE,Águas Belas,8140.207477717328
2018,PE,Alagoinha,9132.163735055656
2018,PE,Aliança,8207.738241042345
2018,PE,Altinho,7489.776296877042
2018,PE,Amaraji,9811.156178690539
2018,PE,Angelim,10702.150198699423
2018,PE,Araçoiaba,6877.8960220559275
2018,PE,Araripina,12298.149313991711
2018,PE,Arcoverde,13647.396200097503
2018,PE,Barra De Guabiraba,9061.746300063127
2018,PE,Barreiros,9993.079173716864
2018,PE,Belém De Maria,6659.8366464276805
2018,PE,Belém Do São Francisco,14678.516258201467
2018,PE,Belo Jardim,24720.464395878455
2018,PE,Betânia,6933.83552995028
2018,PE,Bezerros,11892.039809599104
2018,PE,Bodocó,7300.540452135377
2018,PE,Bom Conselho,10422.566554948693
2018,PE,Bom Jardim,8362.764131656955
2018,PE,Bonito,10236.803208219753
2018,PE,Brejão,16099.93532614735
2018,PE,Brejinho,7421.267566123431
2018,PE,Brejo Da Madre De Deus,7467.159326553762
2018,PE,Buenos Aires,7885.587392331732
2018,PE,Buíque,7037.0383571119755
2018,PE,Cabo De Santo Agostinho,47575.16216506104
2018,PE,Cabrobó,11320.356721871869
2018,PE,Cachoeirinha,10761.581745483265
2018,PE,Caetés,17024.12800140007
2018,PE,Calçado,8436.065289926955
2018,PE,Calumbi,8734.252737702069
2018,PE,Camaragibe,11807.418212790935
2018,PE,Camocim De São Félix,8247.037526171685
2018,PE,Camutanga,15220.352403282532
2018,PE,Canhotinho,7621.238252466277
2018,PE,Capoeiras,10614.14649840383
2018,PE,Carnaíba,7930.559540300652
2018,PE,Carnaubeira Da Penha,6125.3745715176065
2018,PE,Carpina,17467.918138816487
2018,PE,Caruaru,20028.26340536663
2018,PE,Casinhas,6628.595053447914
2018,PE,Catende,6734.867040580666
2018,PE,Cedro,7556.354547005631
2018,PE,Chã De Alegria,11135.305630026809
2018,PE,Chã Grande,9261.232818944343
2018,PE,Condado,8460.042058745095
2018,PE,Correntes,8255.78516313933
2018,PE,Cortês,9488.452762781835
2018,PE,Cumaru,8327.208852599913
2018,PE,Cupira,10979.959111517825
2018,PE,Custódia,13498.420971200565
2018,PE,Dormentes,11599.493434397353
2018,PE,Escada,13976.507114890135
2018,PE,Exu,8417.19620511212
2018,PE,Feira Nova,8679.597465134239
2018,PE,Fernando De Noronha,53410.33002317113
2018,PE,Ferreiros,7832.55586494953
2018,PE,Flores,7515.922539878927
2018,PE,Floresta,12865.924161444895
2018,PE,Frei Miguelinho,7533.496680983991
2018,PE,Gameleira,7215.116829109812
2018,PE,Garanhuns,17565.52103494672
2018,PE,Glória Do Goitá,14973.377491476527
2018,PE,Goiana,116122.90558177585
2018,PE,Granito,9237.85891055817
2018,PE,Gravatá,13479.214413269892
2018,PE,Iati,8458.257466583125
2018,PE,Ibimirim,8930.461022199277
2018,PE,Ibirajuba,7834.740974729242
2018,PE,Igarassu,21887.466758906954
2018,PE,Iguaraci,7348.257514947989
2018,PE,Inajá,7317.463485113835
2018,PE,Ingazeira,7950.69016249451
2018,PE,Ipojuca,122169.47878237549
2018,PE,Ipubi,9606.75239250131
2018,PE,Itacuruba,11378.848839597453
2018,PE,Itaíba,8165.669192876089
2018,PE,Ilha De Itamaracá,9654.888721164267
2018,PE,Itambé,11700.743945966724
2018,PE,Itapetim,7993.957748538011
2018,PE,Itapissuma,59212.9632912831
2018,PE,Itaquitinga,7839.6378749334435
2018,PE,Jaboatão Dos Guararapes,19149.9226186722
2018,PE,Jaqueira,9358.816249571477
2018,PE,Jataúba,7303.469244288225
2018,PE,Jatobá,8482.065875169606
2018,PE,João Alfredo,8701.730864344665
2018,PE,Joaquim Nabuco,11434.30818159142
2018,PE,Jucati,8839.63955637708
2018,PE,Jupi,10545.022987726317
2018,PE,Jurema,6799.446453044443
2018,PE,Lagoa Do Carro,13842.018785642402
2018,PE,Lagoa De Itaenga,14993.150348179652
2018,PE,Lagoa Do Ouro,8857.972828166858
2018,PE,Lagoa Dos Gatos,8624.502275242898
2018,PE,Lagoa Grande,12656.34861335753
2018,PE,Lajedo,11169.67195237857
2018,PE,Limoeiro,13784.480355937621
2018,PE,Macaparana,9447.741237439672
2018,PE,Machados,13380.620654848275
2018,PE,Manari,5793.595968698127
2018,PE,Maraial,7628.776431622069
2018,PE,Mirandiba,9878.163443950876
2018,PE,Moreno,10566.27621540883
2018,PE,Nazaré Da Mata,16319.322313538898
2018,PE,Olinda,14122.976426301888
2018,PE,Orobó,13496.217219821256
2018,PE,Orocó,11718.996897551764
2018,PE,Ouricuri,9671.523245187775
2018,PE,Palmares,12704.440549893641
2018,PE,Palmeirina,8822.408910001284
2018,PE,Panelas,7178.14857315416
2018,PE,Paranatama,24880.062293082417
2018,PE,Parnamirim,7616.254266678836
2018,PE,Passira,7751.020088361176
2018,PE,Paudalho,14223.391732353675
2018,PE,Paulista,12731.315972739178
2018,PE,Pedra,11037.235664273687
2018,PE,Pesqueira,10269.853446090056
2018,PE,Petrolândia,36751.10412579103
2018,PE,Petrolina,19445.591537376586
2018,PE,Poção,7433.246836003186
2018,PE,Pombos,13530.653941478933
2018,PE,Primavera,10731.749106601039
2018,PE,Quipapá,6944.35407012666
2018,PE,Quixaba,7773.855760773967
2018,PE,Recife,31994.382398948856
2018,PE,Riacho Das Almas,8886.065597025878
2018,PE,Ribeirão,9503.438539261582
2018,PE,Rio Formoso,11369.559513651877
2018,PE,Sairé,12411.827773928537
2018,PE,Salgadinho,6268.187128528974
2018,PE,Salgueiro,14172.62761533892
2018,PE,Saloá,8036.969411616002
2018,PE,Sanharó,7652.7853684776765
2018,PE,Santa Cruz,7137.750459438173
2018,PE,Santa Cruz Da Baixa Verde,7231.298459819647
2018,PE,Santa Cruz Do Capibaribe,14271.519256909833
2018,PE,Santa Filomena,6809.159346768589
2018,PE,Santa Maria Da Boa Vista,15806.796882109245
2018,PE,Santa Maria Do Cambucá,7300.418137813212
2018,PE,Santa Terezinha,7302.387028221693
2018,PE,São Benedito Do Sul,6147.439842209073
2018,PE,São Bento Do Una,18409.767742044914
2018,PE,São Caitano,9628.375090923786
2018,PE,São João,9912.615137088953
2018,PE,São Joaquim Do Monte,7524.489255888148
2018,PE,São José Da Coroa Grande,11039.758093696439
2018,PE,São José Do Belmonte,8008.133412007671
2018,PE,São José Do Egito,11370.74962265826
2018,PE,São Lourenço Da Mata,10511.847670920773
2018,PE,São Vicente Ferrer,11866.540111420612
2018,PE,Serra Talhada,16007.653461421876
2018,PE,Serrita,7037.998013902681
2018,PE,Sertânia,13764.778501719751
2018,PE,Sirinhaém,10824.496924535373
2018,PE,Moreilândia,7259.9944986690325
2018,PE,Solidão,7336.8957116636075
2018,PE,Surubim,11683.828285802852
2018,PE,Tabira,9351.987628211906
2018,PE,Tacaimbó,12610.994724592707
2018,PE,Tacaratu,6818.940433568085
2018,PE,Tamandaré,12486.080651432027
2018,PE,Taquaritinga Do Norte,9871.230855855856
2018,PE,Terezinha,8646.152682448523
2018,PE,Terra Nova,6866.5471301212065
2018,PE,Timbaúba,13378.851165711594
2018,PE,Toritama,14800.441767975775
2018,PE,Tracunhaém,8596.930778198775
2018,PE,Trindade,10451.102706637548
2018,PE,Triunfo,9305.717982312479
2018,PE,Tupanatinga,6882.654295431022
2018,PE,Tuparetama,9611.671508789062
2018,PE,Venturosa,11783.126789813094
2018,PE,Verdejante,7186.546457851588
2018,PE,Vertente Do Lério,7829.309026871902
2018,PE,Vertentes,7806.449885382627
2018,PE,Vicência,10631.561929074524
2018,PE,Vitória De Santo Antão,26964.558053873763
2018,PE,Xexéu,8422.308352052278
2018,AL,Água Branca,7004.805773236782
2018,AL,Anadia,9399.281598724665
2018,AL,Arapiraca,19389.151677176596
2018,AL,Atalaia,16261.592723404256
2018,AL,Barra De Santo Antônio,11013.889944275583
2018,AL,Barra De São Miguel,23554.2566553727
2018,AL,Batalha,9068.674884855052
2018,AL,Belém,19209.07421697685
2018,AL,Belo Monte,11821.36335125448
2018,AL,Boca Da Mata,12132.778342167256
2018,AL,Branquinha,47215.274385031815
2018,AL,Cacimbinhas,8781.737931034482
2018,AL,Cajueiro,8676.019439463998
2018,AL,Campestre,8437.496819890142
2018,AL,Campo Alegre,8124.176090068753
2018,AL,Campo Grande,8976.95559744476
2018,AL,Canapi,6629.408270337358
2018,AL,Capela,10749.328135949545
2018,AL,Carneiros,6885.914555555555
2018,AL,Chã Preta,15809.361798059845
2018,AL,Coité Do Nóia,9180.753816083396
2018,AL,Colônia Leopoldina,11732.489548088064
2018,AL,Coqueiro Seco,11856.948163405425
2018,AL,Coruripe,22506.1241646335
2018,AL,Craíbas,9002.529570226698
2018,AL,Delmiro Gouveia,10039.863435272298
2018,AL,Dois Riachos,6673.146643748869
2018,AL,Estrela De Alagoas,6405.958794689583
2018,AL,Feira Grande,14675.243996027446
2018,AL,Feliz Deserto,26515.769295834216
2018,AL,Flexeiras,11307.073514444532
2018,AL,Girau Do Ponciano,8473.938232975264
2018,AL,Ibateguara,8634.839356657696
2018,AL,Igaci,7698.804553783773
2018,AL,Igreja Nova,14378.750901343821
2018,AL,Inhapi,6413.190717161824
2018,AL,Jacaré Dos Homens,8756.968797276853
2018,AL,Jacuípe,24373.25284252416
2018,AL,Japaratinga,19400.159432487675
2018,AL,Jaramataia,9470.321600857602
2018,AL,Jequiá Da Praia,18032.240106675843
2018,AL,Joaquim Gomes,10928.986236037317
2018,AL,Jundiá,11111.98491017964
2018,AL,Junqueiro,12811.406372568841
2018,AL,Lagoa Da Canoa,11371.504906880786
2018,AL,Limoeiro De Anadia,14371.656887173189
2018,AL,Maceió,22126.34451126156
2018,AL,Major Isidoro,8857.531546930773
2018,AL,Maragogi,19441.528715746546
2018,AL,Maravilha,7262.181749946387
2018,AL,Marechal Deodoro,37503.359746125694
2018,AL,Maribondo,10812.579665591962
2018,AL,Mar Vermelho,10388.505659309565
2018,AL,Mata Grande,8863.285578371522
2018,AL,Matriz De Camaragibe,11668.703517384072
2018,AL,Messias,8870.929622086445
2018,AL,Minador Do Negrão,10223.188120667042
2018,AL,Monteirópolis,7916.686844680554
2018,AL,Murici,11210.90187297864
2018,AL,Novo Lino,10213.207768529528
2018,AL,Olho D'água Das Flores,9291.317721696132
2018,AL,Olho D'água Do Casado,7602.307965172525
2018,AL,Olho D'água Grande,8945.76509673637
2018,AL,Olivença,6820.769044948667
2018,AL,Ouro Branco,6762.828648743017
2018,AL,Palestina,7449.3342026078235
2018,AL,Palmeira Dos Índios,11344.363015760096
2018,AL,Pão De Açúcar,8739.402519839647
2018,AL,Pariconha,6971.881162724423
2018,AL,Paripueira,12725.83942839582
2018,AL,Passo De Camaragibe,15951.367844012606
2018,AL,Paulo Jacinto,9648.081131078225
2018,AL,Penedo,11781.426286290069
2018,AL,Piaçabuçu,17910.194439764113
2018,AL,Pilar,13783.873286106033
2018,AL,Pindoba,12160.150120233597
2018,AL,Piranhas,9888.191715881243
2018,AL,Poço Das Trincheiras,6439.941131391946
2018,AL,Porto Calvo,12119.00099708261
2018,AL,Porto De Pedras,25309.396291121553
2018,AL,Porto Real Do Colégio,8836.643920471575
2018,AL,Quebrangulo,10739.301445953095
2018,AL,Rio Largo,14045.94882279056
2018,AL,Roteiro,17204.05464071856
2018,AL,Santa Luzia Do Norte,18606.351760176018
2018,AL,Santana Do Ipanema,10724.559070041696
2018,AL,Santana Do Mundaú,101744.84890748489
2018,AL,São Brás,12043.494462821804
2018,AL,São José Da Laje,12668.233284426746
2018,AL,São José Da Tapera,7068.7876428638165
2018,AL,São Luís Do Quitunde,16709.480197588262
2018,AL,São Miguel Dos Campos,17123.993879062113
2018,AL,São Miguel Dos Milagres,18786.77332657201
2018,AL,São Sebastião,12884.894298903297
2018,AL,Satuba,12368.73009623797
2018,AL,Senador Rui Palmeira,6349.59704732957
2018,AL,Tanque D'arca,8821.640213350574
2018,AL,Taquarana,12761.665644171779
2018,AL,Teotônio Vilela,11655.140718835304
2018,AL,Traipu,7430.9451722640415
2018,AL,União Dos Palmares,14393.459663005453
2018,AL,Viçosa,13185.784076358981
2018,SE,Amparo De São Francisco,11686.418074324325
2018,SE,Aquidabã,10753.211304388378
2018,SE,Aracaju,26622.380203686324
2018,SE,Arauá,10687.243312352479
2018,SE,Areia Branca,10275.354316155686
2018,SE,Barra Dos Coqueiros,16438.71596424865
2018,SE,Boquim,10937.232913097154
2018,SE,Brejo Grande,9182.740803484996
2018,SE,Campo Do Brito,10975.494304606324
2018,SE,Canhoba,10867.161306407379
2018,SE,Canindé De São Francisco,73005.71780496092
2018,SE,Capela,11067.574415998113
2018,SE,Carira,9961.015466764868
2018,SE,Carmópolis,24617.01102670914
2018,SE,Cedro De São João,9240.216156462586
2018,SE,Cristinápolis,11570.599285321605
2018,SE,Cumbe,9271.461403067638
2018,SE,Divina Pastora,30179.85056335244
2018,SE,Estância,24677.67898668682
2018,SE,Feira Nova,10308.383150709538
2018,SE,Frei Paulo,14054.709284826278
2018,SE,Gararu,8931.642770980527
2018,SE,General Maynard,9580.775929845782
2018,SE,Gracho Cardoso,10474.287385992084
2018,SE,Ilha Das Flores,8448.229839183003
2018,SE,Indiaroba,10378.31794380947
2018,SE,Itabaiana,19020.438561290866
2018,SE,Itabaianinha,10278.141876979176
2018,SE,Itabi,10881.585450111766
2018,SE,Itaporanga D'ajuda,26581.297758427958
2018,SE,Japaratuba,21171.111003445305
2018,SE,Japoatã,12407.60703095147
2018,SE,Lagarto,14239.595736464045
2018,SE,Laranjeiras,29166.25930936517
2018,SE,Macambira,9345.493092918423
2018,SE,Malhada Dos Bois,11663.613915416097
2018,SE,Malhador,10060.152372625387
2018,SE,Maruim,18454.652072523757
2018,SE,Moita Bonita,11419.090708355414
2018,SE,Monte Alegre De Sergipe,9186.213227513228
2018,SE,Muribeca,11999.291590013141
2018,SE,Neópolis,13541.885721910861
2018,SE,Nossa Senhora Aparecida,9529.537629511557
2018,SE,Nossa Senhora Da Glória,15374.215917182451
2018,SE,Nossa Senhora Das Dores,11152.163189720333
2018,SE,Nossa Senhora De Lourdes,9427.127202472951
2018,SE,Nossa Senhora Do Socorro,14090.752334672154
2018,SE,Pacatuba,12256.492088938454
2018,SE,Pedra Mole,9357.225587144623
2018,SE,Pedrinhas,8564.535227511009
2018,SE,Pinhão,8341.664878123564
2018,SE,Pirambu,12001.520708772692
2018,SE,Poço Redondo,8613.543589445542
2018,SE,Poço Verde,10106.569829559909
2018,SE,Porto Da Folha,9178.861353826718
2018,SE,Propriá,17368.47738421462
2018,SE,Riachão Do Dantas,13472.86005050505
2018,SE,Riachuelo,16934.672287968442
2018,SE,Ribeirópolis,16712.766029792747
2018,SE,Rosário Do Catete,36097.43750584276
2018,SE,Salgado,8747.803605408113
2018,SE,Santa Luzia Do Itanhy,11359.839965583997
2018,SE,Santana Do São Francisco,8917.559113300493
2018,SE,Santa Rosa De Lima,11111.813780737704
2018,SE,Santo Amaro Das Brotas,10468.294581362543
2018,SE,São Cristóvão,10061.712761297134
2018,SE,São Domingos,9244.465612291007
2018,SE,São Francisco,10031.78680712315
2018,SE,São Miguel Do Aleixo,9354.907232302581
2018,SE,Simão Dias,13014.138220619474
2018,SE,Siriri,16159.952683535686
2018,SE,Telha,9854.677902621723
2018,SE,Tobias Barreto,10753.114538124722
2018,SE,Tomar Do Geru,9325.028787994794
2018,SE,Umbaúba,13652.613749850198
2018,BA,Abaíra,6794.209535759097
2018,BA,Abaré,6957.039567982235
2018,BA,Acajutiba,8850.480930662965
2018,BA,Adustina,6686.576561010486
2018,BA,Água Fria,6524.47452813443
2018,BA,Érico Cardoso,5933.2181579441
2018,BA,Aiquara,9180.583296114337
2018,BA,Alagoinhas,26272.95233107033
2018,BA,Alcobaça,11365.433115060805
2018,BA,Almadina,9017.114983830399
2018,BA,Amargosa,10143.309767492101
2018,BA,Amélia Rodrigues,12394.400888043134
2018,BA,América Dourada,7163.752873206187
2018,BA,Anagé,9341.515774431131
2018,BA,Andaraí,7909.703489698168
2018,BA,Andorinha,13040.835942818243
2018,BA,Angical,9607.872369265891
2018,BA,Anguera,6672.763507449291
2018,BA,Antas,6128.052794217776
2018,BA,Antônio Cardoso,9395.625096227868
2018,BA,Antônio Gonçalves,5916.8407170294495
2018,BA,Aporá,7112.084592315962
2018,BA,Apuarema,9079.59375
2018,BA,Aracatu,8289.503288230402
2018,BA,Araças,17243.952812319854
2018,BA,Araci,7858.255660917946
2018,BA,Aramari,8079.634927638545
2018,BA,Arataca,7368.200108313024
2018,BA,Aratuípe,7495.877680698967
2018,BA,Aurelino Leal,9065.393409206727
2018,BA,Baianópolis,12394.23951099537
2018,BA,Baixa Grande,7778.357477547833
2018,BA,Banzaê,7308.28175834153
2018,BA,Barra,6869.116285623039
2018,BA,Barra Da Estiva,12265.58280882141
2018,BA,Barra Do Choça,12464.988631394841
2018,BA,Barra Do Mendes,6808.470287769785
2018,BA,Barra Do Rocha,10851.202027143103
2018,BA,Barreiras,30842.196455850903
2018,BA,Barro Alto,6203.974125118228
2018,BA,Barrocas,15110.198725230342
2018,BA,Barro Preto,10838.369493296186
2018,BA,Belmonte,12442.309554579133
2018,BA,Belo Campo,7538.821216145983
2018,BA,Biritinga,7607.7576212832555
2018,BA,Boa Nova,7159.4282405620315
2018,BA,Boa Vista Do Tupim,6535.888948555472
2018,BA,Bom Jesus Da Lapa,14722.75424506989
2018,BA,Bom Jesus Da Serra,5813.86572118286
2018,BA,Boninal,6762.674062150056
2018,BA,Bonito,9927.663400853518
2018,BA,Boquira,6955.068819702602
2018,BA,Botuporã,8804.569417475728
2018,BA,Brejões,8389.633542101601
2018,BA,Brejolândia,8091.602115696179
2018,BA,Brotas De Macaúbas,7774.651290977662
2018,BA,Brumado,26374.82296265362
2018,BA,Buerarema,10451.864281442009
2018,BA,Buritirama,6088.008354298191
2018,BA,Caatiba,9258.957262530172
2018,BA,Cabaceiras Do Paraguaçu,6327.478928227618
2018,BA,Cachoeira,13985.812498154219
2018,BA,Caculé,11872.732740290736
2018,BA,Caém,7887.376227059326
2018,BA,Caetanos,5601.5517263591855
2018,BA,Caetité,16855.69434340654
2018,BA,Cafarnaum,8771.137448245805
2018,BA,Cairu,63029.192430078714
2018,BA,Caldeirão Grande,6868.073680241328
2018,BA,Camacan,8835.588025525525
2018,BA,Camaçari,81105.65990405927
2018,BA,Camamu,9820.605310939627
2018,BA,Campo Alegre De Lourdes,7539.843086950492
2018,BA,Campo Formoso,15898.519065884477
2018,BA,Canápolis,6762.024899681037
2018,BA,Canarana,7457.06337432744
2018,BA,Canavieiras,9973.921280470273
2018,BA,Candeal,6482.951547133605
2018,BA,Candeias,50279.23467586557
2018,BA,Candiba,7829.792893187552
2018,BA,Cândido Sales,8330.262237486184
2018,BA,Cansanção,7476.839437672493
2018,BA,Canudos,7617.34079512894
2018,BA,Capela Do Alto Alegre,7701.82590051458
2018,BA,Capim Grosso,14039.945387671998
2018,BA,Caraíbas,7465.028549467443
2018,BA,Caravelas,15910.125678078133
2018,BA,Cardeal Da Silva,11169.102489177489
2018,BA,Carinhanha,7402.516105644743
2018,BA,Casa Nova,9672.304276546254
2018,BA,Castro Alves,10522.43301919188
2018,BA,Catolândia,23988.63066104079
2018,BA,Catu,10971.95373364692
2018,BA,Caturama,6359.386509635974
2018,BA,Central,9059.390621377232
2018,BA,Chorrochó,6866.077998924153
2018,BA,Cícero Dantas,8087.653075908383
2018,BA,Cipó,7651.421711411359
2018,BA,Coaraci,8691.233875587124
2018,BA,Cocos,16958.230075749492
2018,BA,Conceição Da Feira,12009.802831368346
2018,BA,Conceição Do Almeida,9215.26378952227
2018,BA,Conceição Do Coité,11055.140079466997
2018,BA,Conceição Do Jacuípe,68300.93673463186
2018,BA,Conde,10604.6700351151
2018,BA,Condeúba,8596.772677406318
2018,BA,Contendas Do Sincorá,9024.301762114537
2018,BA,Coração De Maria,7586.956292090321
2018,BA,Cordeiros,6457.717181129878
2018,BA,Coribe,8835.24375
2018,BA,Coronel João Sá,8311.11024618695
2018,BA,Correntina,60601.65453071912
2018,BA,Cotegipe,9186.910263844593
2018,BA,Cravolândia,6994.9914002617315
2018,BA,Crisópolis,7257.5278041825095
2018,BA,Cristópolis,8040.6274509803925
2018,BA,Cruz Das Almas,15661.85112372954
2018,BA,Curaçá,9240.007909505946
2018,BA,Dário Meira,8302.034659820283
2018,BA,Dias D'ávila,36526.21861077994
2018,BA,Dom Basílio,9129.467461949815
2018,BA,Dom Macedo Costa,7931.5123456790125
2018,BA,Elísio Medrado,7109.801946052469
2018,BA,Encruzilhada,10359.26368441994
2018,BA,Entre Rios,13407.683751860566
2018,BA,Esplanada,17024.92972181552
2018,BA,Euclides Da Cunha,9236.043748537817
2018,BA,Eunápolis,25735.131546145763
2018,BA,Fátima,9681.70223282768
2018,BA,Feira Da Mata,8022.348447424136
2018,BA,Feira De Santana,24074.05625392474
2018,BA,Filadélfia,7291.645886654479
2018,BA,Firmino Alves,8586.84903640257
2018,BA,Floresta Azul,7384.3413812464905
2018,BA,Formosa Do Rio Preto,106481.33945715302
2018,BA,Gandu,11199.109434196635
2018,BA,Gavião,8654.899710274125
2018,BA,Gentio Do Ouro,13219.034267356774
2018,BA,Glória,11236.961467648605
2018,BA,Gongogi,8058.699285321605
2018,BA,Governador Mangabeira,8678.354369166787
2018,BA,Guajeru,7252.029285812958
2018,BA,Guanambi,15961.439141095532
2018,BA,Guaratinga,9374.738316421324
2018,BA,Heliópolis,7337.216579993882
2018,BA,Iaçu,8247.060458850425
2018,BA,Ibiassucê,8707.338071496764
2018,BA,Ibicaraí,8295.695511946942
2018,BA,Ibicoara,15724.829008580586
2018,BA,Ibicuí,9030.7922905581
2018,BA,Ibipeba,7404.562579433055
2018,BA,Ibipitanga,6786.759693053312
2018,BA,Ibiquera,6851.178085580015
2018,BA,Ibirapitanga,8427.530608747804
2018,BA,Ibirapuã,32641.236336091366
2018,BA,Ibirataia,10624.972081218275
2018,BA,Ibitiara,6081.833763520157
2018,BA,Ibititá,6949.277609329446
2018,BA,Ibotirama,12401.78402741563
2018,BA,Ichu,6963.22683241847
2018,BA,Igaporã,11445.704222648752
2018,BA,Igrapiúna,11067.210144385426
2018,BA,Iguaí,7177.335231502158
2018,BA,Ilhéus,25829.056222853123
2018,BA,Inhambupe,16152.27448796172
2018,BA,Ipecaetá,5475.963692307692
2018,BA,Ipiaú,9913.510180477053
2018,BA,Ipirá,11085.750163144421
2018,BA,Ipupiara,8138.7516552918405
2018,BA,Irajuba,9719.842606654702
2018,BA,Iramaia,8200.687619475992
2018,BA,Iraquara,16169.776080506776
2018,BA,Irará,8742.97386819881
2018,BA,Irecê,16746.401348327025
2018,BA,Itabela,11561.018314536546
2018,BA,Itaberaba,14009.430579090556
2018,BA,Itabuna,19184.767387421267
2018,BA,Itacaré,11003.983041124377
2018,BA,Itaeté,5898.188574285893
2018,BA,Itagi,8090.051115390788
2018,BA,Itagibá,9279.049619358348
2018,BA,Itagimirim,16147.89282614984
2018,BA,Itaguaçu Da Bahia,8431.95877297184
2018,BA,Itaju Do Colônia,9796.138847858198
2018,BA,Itajuípe,11152.02083839316
2018,BA,Itamaraju,13965.745509214054
2018,BA,Itamari,8712.361507002106
2018,BA,Itambé,10099.789151468447
2018,BA,Itanagra,10298.85399534523
2018,BA,Itanhém,11605.192727832196
2018,BA,Itaparica,10722.561273401465
2018,BA,Itapé,9913.189720248667
2018,BA,Itapebi,27428.95507471376
2018,BA,Itapetinga,14271.874917185636
2018,BA,Itapicuru,7677.874461084638
2018,BA,Itapitanga,7157.1439775367935
2018,BA,Itaquara,7945.809121621622
2018,BA,Itarantim,13929.738979945027
2018,BA,Itatim,23178.61599223947
2018,BA,Itiruçu,7483.301410012674
2018,BA,Itiúba,7204.646562959266
2018,BA,Itororó,10872.923435582821
2018,BA,Ituaçu,8462.804807030547
2018,BA,Ituberá,10492.326984573216
2018,BA,Iuiú,8728.320448536786
2018,BA,Jaborandi,78337.50247175142
2018,BA,Jacaraci,6814.7757853579615
2018,BA,Jacobina,17237.460121402095
2018,BA,Jaguaquara,10120.103336225837
2018,BA,Jaguarari,19288.81539613599
2018,BA,Jaguaripe,9053.68103077254
2018,BA,Jandaíra,11335.365821719202
2018,BA,Jequié,16887.26827342747
2018,BA,Jeremoabo,8080.342041161265
2018,BA,Jiquiriçá,6879.143152383576
2018,BA,Jitaúna,14818.12842287695
2018,BA,João Dourado,8412.700608876783
2018,BA,Juazeiro,19032.143979775356
2018,BA,Jucuruçu,10218.729616048318
2018,BA,Jussara,6839.154765793428
2018,BA,Jussari,9175.973229413758
2018,BA,Jussiape,8771.05088979082
2018,BA,Lafaiete Coutinho,10092.217726909768
2018,BA,Lagoa Real,5790.812921890068
2018,BA,Laje,9997.93370843557
2018,BA,Lajedão,14859.11794611083
2018,BA,Lajedinho,17002.83088235294
2018,BA,Lajedo Do Tabocal,7754.615960683361
2018,BA,Lamarão,6142.615302491104
2018,BA,Lapão,7624.6298859035705
2018,BA,Lauro De Freitas,33059.94361721213
2018,BA,Lençóis,10749.560229783474
2018,BA,Licínio De Almeida,8700.572787360954
2018,BA,Livramento De Nossa Senhora,9930.900656561205
2018,BA,Luís Eduardo Magalhães,72967.00736257124
