 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Dez/2019
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314860 Peçanha";120;120;100026,07;78840,49;-;-;21185,58;-;-;833,55;833,55;408;3,4;2;1,67
"314870 Pedra Azul";136;136;96000,22;79522,86;447,16;-;15781,59;-;-;705,88;705,88;690;5,1;6;4,41
"314875 Pedra Bonita";34;34;46637,82;33405,50;-;-;13232,32;-;-;1371,70;1371,70;146;4,3;-;-
"314880 Pedra do Anta";26;26;32027,15;23264,69;460,58;929,52;5546,55;929,52;1640,71;1231,81;1231,81;144;5,5;1;3,85
"314890 Pedra do Indaiá";12;12;66690,90;48959,33;-;-;17731,57;-;-;5557,57;5557,57;71;5,9;1;8,33
"314900 Pedra Dourada";10;10;12027,97;9651,25;-;-;2376,72;-;-;1202,80;1202,80;27;2,7;-;-
"314910 Pedralva";51;51;82152,54;69879,46;-;-;12273,08;-;-;1610,83;1610,83;208;4,1;3;5,88
"314915 Pedras de Maria da Cruz";29;29;40735,80;33293,85;-;-;7441,95;-;-;1404,68;1404,68;158;5,4;2;6,90
"314920 Pedrinópolis";10;10;15325,97;13255,51;-;-;2070,46;-;-;1532,60;1532,60;41;4,1;-;-
"314930 Pedro Leopoldo";197;198;251198,09;201320,08;492,21;-;49085,91;-;-;1268,68;1275,12;1056;5,4;6;3,05
"314940 Pedro Teixeira";7;8;9382,06;8258,04;-;-;1124,02;-;-;1172,76;1340,29;92;13,1;-;-
"314950 Pequeri";26;26;33887,07;26450,93;-;-;7436,14;-;-;1303,35;1303,35;123;4,7;-;-
"314960 Pequi";13;13;18187,27;14354,75;-;-;3832,52;-;-;1399,02;1399,02;44;3,4;1;7,69
"314970 Perdigão";36;36;75359,33;63215,41;-;-;12143,92;-;-;2093,31;2093,31;179;5,0;-;-
"314980 Perdizes";105;105;74736,05;63132,14;-;-;11603,91;-;-;711,77;711,77;345;3,3;1;0,95
"314990 Perdões";111;111;168880,96;136817,17;-;-;32063,79;-;-;1521,45;1521,45;404;3,6;4;3,60
"314995 Periquito";29;29;46380,17;38051,33;-;-;8328,84;-;-;1599,32;1599,32;122;4,2;4;13,79
"315000 Pescador";20;20;11981,52;9305,38;-;-;2676,14;-;-;599,08;599,08;83;4,2;1;5,00
"315010 Piau";16;16;17018,30;14052,72;-;-;2965,58;-;-;1063,64;1063,64;86;5,4;1;6,25
"315015 Piedade de Caratinga";37;37;61364,81;48507,25;500,26;-;12121,50;-;-;1658,51;1658,51;182;4,9;1;2,70
"315020 Piedade de Ponte Nova";22;22;35415,08;28404,73;-;-;7010,35;-;-;1609,78;1609,78;126;5,7;1;4,55
"315030 Piedade do Rio Grande";21;21;15690,98;12320,92;-;-;3370,06;-;-;747,19;747,19;94;4,5;2;9,52
"315040 Piedade dos Gerais";9;9;15662,97;12177,16;-;-;3485,81;-;-;1740,33;1740,33;56;6,2;1;11,11
"315050 Pimenta";34;34;35168,87;28063,36;-;-;7105,51;-;-;1034,38;1034,38;156;4,6;2;5,88
"315053 Pingo-d'Água";21;21;32198,70;25690,46;136,90;145,97;6065,31;145,97;-;1533,27;1533,27;109;5,2;1;4,76
"315057 Pintópolis";27;27;23245,16;18828,49;-;-;4416,67;-;-;860,93;860,93;93;3,4;1;3,70
"315060 Piracema";33;33;50453,64;38640,83;-;-;11812,81;-;-;1528,90;1528,90;110;3,3;1;3,03
"315070 Pirajuba";16;16;20800,19;17217,21;-;-;3582,98;-;-;1300,01;1300,01;50;3,1;1;6,25
"315080 Piranga";112;112;137317,27;111584,03;-;-;25733,24;-;-;1226,05;1226,05;472;4,2;4;3,57
"315090 Piranguçu";30;30;38130,24;29250,04;-;-;8880,20;-;-;1271,01;1271,01;106;3,5;-;-
"315100 Piranguinho";42;42;73879,75;61765,26;-;-;12114,49;-;-;1759,04;1759,04;223;5,3;3;7,14
"315110 Pirapetinga";69;69;63750,74;52691,84;-;-;11058,90;-;-;923,92;923,92;311;4,5;3;4,35
"315120 Pirapora";305;306;363670,44;299137,48;-;-;64532,96;-;-;1188,47;1192,36;1260;4,1;19;6,23
"315130 Piraúba";47;47;37500,54;30265,95;-;-;7234,59;-;-;797,88;797,88;203;4,3;5;10,64
"315140 Pitangui";162;162;185662,48;140647,19;1272,68;-;43164,13;-;-;1146,06;1146,06;763;4,7;7;4,32
"315150 Piumhi";283;285;319908,13;264655,24;-;-;55252,89;-;-;1122,48;1130,42;1014;3,6;11;3,89
"315160 Planura";33;33;83235,78;69510,26;-;-;13725,52;-;-;2522,30;2522,30;179;5,4;2;6,06
"315170 Poço Fundo";83;83;134099,86;98826,80;-;-;35273,06;-;-;1615,66;1615,66;283;3,4;4;4,82
"315180 Poços de Caldas";616;626;1431692,88;1168777,35;48,44;13500,08;241603,22;13500,08;7685,27;2287,05;2324,18;3578;5,8;41;6,66
"315190 Pocrane";35;35;82038,32;62244,12;-;-;19794,20;-;-;2343,95;2343,95;187;5,3;-;-
"315200 Pompéu";194;194;185603,01;148459,20;-;-;37143,81;-;-;956,72;956,72;826;4,3;8;4,12
"315210 Ponte Nova";253;253;513285,45;422634,30;1301,78;-;88972,28;-;-;2028,80;2028,80;1338;5,3;17;6,72
"315213 Ponto Chique";24;24;26910,10;21976,38;-;-;4933,72;-;-;1121,25;1121,25;108;4,5;5;20,83
"315217 Ponto dos Volantes";86;86;78653,39;63857,87;745,28;-;13627,32;-;-;914,57;914,57;352;4,1;4;4,65
"315220 Porteirinha";199;199;203395,37;162922,61;919,92;-;39317,92;-;-;1022,09;1022,09;795;4,0;4;2,01
"315230 Porto Firme";56;56;67927,16;51194,86;279,03;1973,07;11424,91;1973,07;2908,30;1212,99;1212,99;308;5,5;4;7,14
"315240 Poté";68;68;79058,88;62794,20;-;-;16264,68;-;-;1162,63;1162,63;305;4,5;3;4,41
"315250 Pouso Alegre";520;522;1164225,33;937882,82;-;-;226342,51;-;-;2230,32;2238,89;2791;5,4;39;7,50
"315260 Pouso Alto";44;44;88401,89;69471,39;-;-;18930,50;-;-;2009,13;2009,13;214;4,9;3;6,82
"315270 Prados";64;65;95952,41;75560,63;-;-;20391,78;-;-;1476,19;1499,26;377;5,9;5;7,81
"315280 Prata";209;209;154850,34;125931,39;-;-;28918,95;-;-;740,91;740,91;665;3,2;4;1,91
"315290 Pratápolis";45;48;98968,88;85033,34;-;-;13935,54;-;-;2061,85;2199,31;362;8,0;6;13,33
"315300 Pratinha";11;13;23509,73;18327,04;-;-;5182,69;-;-;1808,44;2137,25;69;6,3;2;18,18
"315310 Presidente Bernardes";28;29;47847,17;38913,29;-;42,28;8791,41;42,28;100,19;1649,90;1708,83;147;5,3;1;3,57
"315320 Presidente Juscelino";16;16;21931,25;17922,00;-;-;4009,25;-;-;1370,70;1370,70;66;4,1;-;-
"315330 Presidente Kubitschek";21;21;10853,48;8369,52;-;-;2483,96;-;-;516,83;516,83;73;3,5;1;4,76
"315340 Presidente Olegário";65;65;90840,32;71284,48;267,12;-;19104,47;-;-;1397,54;1397,54;347;5,3;5;7,69
"315360 Prudente de Morais";40;40;47889,99;40324,83;-;-;7565,16;-;-;1197,25;1197,25;193;4,8;-;-
"315370 Quartel Geral";23;23;23067,93;18175,27;-;-;4892,66;-;-;1002,95;1002,95;132;5,7;1;4,35
"315380 Queluzito";8;8;21655,45;13044,84;-;-;8610,61;-;-;2706,93;2706,93;53;6,6;2;25,00
"315390 Raposos";68;68;85277,77;68044,27;1719,10;-;14935,46;-;-;1254,08;1254,08;316;4,6;6;8,82
"315400 Raul Soares";147;147;128060,69;106226,61;-;-;21834,08;-;-;871,16;871,16;568;3,9;6;4,08
"315410 Recreio";74;75;125875,86;107320,93;-;-;18554,93;-;-;1678,34;1701,03;365;4,9;3;4,05
"315415 Reduto";37;37;33471,47;24101,39;-;-;9370,08;-;-;904,63;904,63;145;3,9;-;-
"315420 Resende Costa";89;89;102095,47;87987,81;-;-;14107,66;-;-;1147,14;1147,14;534;6,0;1;1,12
"315430 Resplendor";181;182;190593,46;138830,44;5129,39;-;43897,79;-;-;1047,22;1053,00;828;4,6;5;2,76
"315440 Ressaquinha";18;18;34348,68;29364,71;29,32;-;4918,23;-;-;1908,26;1908,26;141;7,8;-;-
"315445 Riachinho";20;20;9186,64;6736,61;-;-;2450,03;-;-;459,33;459,33;76;3,8;1;5,00
"315450 Riacho dos Machados";41;41;34680,78;28054,00;-;-;6626,78;-;-;845,87;845,87;138;3,4;1;2,44
"315460 Ribeirão das Neves";1487;1501;2128325,56;1698599,35;6058,57;1209,68;415974,90;1209,68;1338,60;1417,94;1431,29;8882;6,0;44;2,96
"315470 Ribeirão Vermelho";20;20;21768,60;16085,65;87,31;-;5447,03;-;-;1088,43;1088,43;109;5,5;2;10,00
"315480 Rio Acima";43;43;118118,39;93914,96;-;-;24203,43;-;-;2746,94;2746,94;268;6,2;1;2,33
"315490 Rio Casca";79;79;85212,69;66671,04;-;-;18541,65;-;-;1078,64;1078,64;284;3,6;5;6,33
"315510 Rio do Prado";50;50;26360,93;21364,84;65,99;-;4746,19;-;-;527,22;527,22;171;3,4;3;6,00
"315500 Rio Doce";11;11;44827,65;38782,18;-;-;6045,47;-;-;4075,24;4075,24;67;6,1;1;9,09
"315520 Rio Espera";24;24;22405,06;16999,44;236,39;-;5085,70;-;-;933,54;933,54;149;6,2;1;4,17
"315530 Rio Manso";14;14;13358,13;10614,66;143,70;-;2378,06;-;-;954,15;954,15;86;6,1;-;-
"315540 Rio Novo";49;49;101703,13;84634,96;-;-;17068,17;-;-;2075,57;2075,57;270;5,5;4;8,16
"315550 Rio Paranaíba";36;36;27450,55;21442,43;-;-;6008,12;-;-;762,52;762,52;144;4,0;3;8,33
"315560 Rio Pardo de Minas";199;199;157099,49;126535,08;-;-;30564,41;-;-;789,44;789,44;744;3,7;4;2,01
"315570 Rio Piracicaba";88;88;83304,23;68085,99;-;-;15218,24;-;-;946,64;946,64;395;4,5;4;4,55
"315580 Rio Pomba";154;155;178449,46;146794,46;-;-;31655,00;-;-;1151,29;1158,76;530;3,4;9;5,84
"315590 Rio Preto";34;34;24479,35;19319,60;-;-;5159,75;-;-;719,98;719,98;125;3,7;2;5,88
"315600 Rio Vermelho";125;125;74411,99;58789,07;-;-;15622,92;-;-;595,30;595,30;290;2,3;1;0,80
"315610 Ritápolis";27;27;41813,24;34009,33;-;-;7803,91;-;-;1548,64;1548,64;139;5,1;-;-
"315620 Rochedo de Minas";17;17;15327,17;11867,25;-;-;3459,92;-;-;901,60;901,60;56;3,3;1;5,88
"315630 Rodeiro";46;46;82180,34;67621,60;-;-;14558,74;-;-;1786,53;1786,53;217;4,7;6;13,04
"315640 Romaria";28;28;38219,73;32601,21;-;-;5618,52;-;-;1364,99;1364,99;130;4,6;2;7,14
"315645 Rosário da Limeira";28;28;20886,92;17211,35;-;-;3675,57;-;-;745,96;745,96;111;4,0;1;3,57
"315650 Rubelita";31;31;14336,06;11199,26;-;-;3136,80;-;-;462,45;462,45;79;2,5;4;12,90
"315660 Rubim";67;67;52151,71;43766,48;468,88;-;7733,07;-;-;778,38;778,38;299;4,5;2;2,99
"315670 Sabará";566;587;940242,94;773693,95;1714,38;154,50;163203,79;154,50;371,12;1601,78;1661,21;3818;6,7;13;2,30
"315680 Sabinópolis";169;169;102938,20;81285,23;175,56;-;21146,54;-;-;609,10;609,10;457;2,7;2;1,18
"315690 Sacramento";173;174;167054,68;139707,35;-;30,00;27287,33;30,00;30,00;960,08;965,63;703;4,1;7;4,05
"315700 Salinas";318;318;289018,98;227853,95;-;-;61165,03;-;-;908,86;908,86;1251;3,9;11;3,46
"315710 Salto da Divisa";41;42;32562,20;25886,73;1158,03;-;4910,68;-;-;775,29;794,20;182;4,4;2;4,88
"315720 Santa Bárbara";158;158;196654,60;149279,70;-;5446,20;34801,66;5446,20;7127,04;1244,65;1244,65;759;4,8;5;3,16
"315725 Santa Bárbara do Leste";35;35;39565,14;32231,42;-;-;7333,72;-;-;1130,43;1130,43;178;5,1;1;2,86
"315727 Santa Bárbara do Monte Verde";9;10;15050,39;12675,58;-;-;2374,81;-;-;1505,04;1672,27;116;12,9;1;11,11
"315730 Santa Bárbara do Tugúrio";16;16;14163,22;11465,87;-;-;2697,35;-;-;885,20;885,20;81;5,1;-;-
"315733 Santa Cruz de Minas";34;34;48533,03;40423,10;-;-;8109,93;-;-;1427,44;1427,44;162;4,8;2;5,88
"315737 Santa Cruz de Salinas";28;28;12769,59;9483,44;-;-;3286,15;-;-;456,06;456,06;92;3,3;-;-
"315740 Santa Cruz do Escalvado";24;24;63121,69;54244,42;-;-;8877,27;-;-;2630,07;2630,07;233;9,7;1;4,17
"315750 Santa Efigênia de Minas";14;14;24041,57;20149,42;-;-;3892,15;-;-;1717,26;1717,26;52;3,7;1;7,14
"315760 Santa Fé de Minas";16;16;18413,11;13715,34;-;-;4697,77;-;-;1150,82;1150,82;94;5,9;1;6,25
"315765 Santa Helena de Minas";23;24;15126,14;11762,72;-;-;3363,42;-;-;630,26;657,66;105;4,6;-;-
"315770 Santa Juliana";64;64;83722,64;70095,23;-;-;13627,41;-;-;1308,17;1308,17;164;2,6;1;1,56
"315780 Santa Luzia";1027;1036;1591865,57;1265428,05;4363,25;525,40;318078,37;525,40;609,45;1536,55;1550,02;5666;5,5;42;4,09
"315790 Santa Margarida";114;114;144155,42;110077,85;-;-;34077,57;-;-;1264,52;1264,52;466;4,1;4;3,51
"315800 Santa Maria de Itabira";38;38;37812,86;30964,07;87,17;-;6625,46;-;-;995,08;995,08;189;5,0;2;5,26
"315810 Santa Maria do Salto";31;31;19774,72;15616,14;-;-;4158,58;-;-;637,89;637,89;82;2,6;1;3,23
"315820 Santa Maria do Suaçuí";106;108;103265,34;83384,06;379,09;-;19214,41;-;-;956,16;974,20;523;4,9;6;5,66
"315920 Santa Rita de Caldas";41;42;117243,72;91845,94;-;726,56;23069,62;726,56;1601,60;2791,52;2859,60;228;5,6;1;2,44
"315940 Santa Rita de Ibitipoca";7;7;12684,48;10399,22;-;-;2285,26;-;-;1812,07;1812,07;55;7,9;-;-
"315930 Santa Rita de Jacutinga";31;31;34777,65;27461,87;-;-;7315,78;-;-;1121,86;1121,86;110;3,5;-;-
"315935 Santa Rita de Minas";46;46;163218,92;140283,32;-;-;22935,60;-;-;3548,24;3548,24;400;8,7;4;8,70
"315950 Santa Rita do Itueto";56;56;57578,30;44895,14;-;-;12683,16;-;-;1028,18;1028,18;182;3,3;1;1,79
"315960 Santa Rita do Sapucaí";238;238;269065,56;209751,39;-;-;59314,17;-;-;1130,53;1130,53;575;2,4;19;7,98
"315970 Santa Rosa da Serra";2;2;5436,32;3774,00;-;-;1662,32;-;-;2718,16;2718,16;4;2,0;-;-
"315980 Santa Vitória";105;106;121481,49;99056,93;-;-;22424,56;-;-;1146,05;1156,97;445;4,2;4;3,81
"315830 Santana da Vargem";31;31;75790,45;59421,84;-;-;16368,61;-;-;2444,85;2444,85;158;5,1;1;3,23
"315840 Santana de Cataguases";21;21;15503,91;13450,84;-;-;2053,07;-;-;738,28;738,28;82;3,9;1;4,76
"315850 Santana de Pirapama";37;37;39264,85;29928,40;1167,16;-;7639,72;-;-;1061,21;1061,21;125;3,4;-;-
"315860 Santana do Deserto";20;20;28474,28;22541,05;-;-;5933,23;-;-;1423,71;1423,71;76;3,8;2;10,00
"315870 Santana do Garambéu";16;16;34071,49;29357,97;-;-;4713,52;-;-;2129,47;2129,47;149;9,3;1;6,25
"315880 Santana do Jacaré";35;35;65274,03;50248,15;339,16;-;14294,16;-;-;1864,97;1864,97;138;3,9;1;2,86
"315890 Santana do Manhuaçu";37;37;63004,70;47184,57;-;-;15820,13;-;-;1702,83;1702,83;155;4,2;1;2,70
"315895 Santana do Paraíso";152;152;321860,38;251732,81;1157,36;447,16;67643,95;447,16;248,61;2117,50;2117,50;792;5,2;8;5,26
"315900 Santana do Riacho";29;29;38487,95;30702,08;-;-;7785,87;-;-;1327,17;1327,17;244;8,4;1;3,45
"315910 Santana dos Montes";10;10;8820,42;6603,65;-;-;2216,77;-;-;882,04;882,04;54;5,4;-;-
"315990 Santo Antônio do Amparo";136;136;200088,67;153996,88;-;-;46091,79;-;-;1471,24;1471,24;588;4,3;9;6,62
"316000 Santo Antônio do Aventureiro";25;25;60097,06;45222,23;-;-;14874,83;-;-;2403,88;2403,88;121;4,8;1;4,00
"316010 Santo Antônio do Grama";22;22;34332,65;27607,16;-;-;6725,49;-;-;1560,58;1560,58;102;4,6;1;4,55
"316020 Santo Antônio do Itambé";23;23;13702,63;10814,56;-;-;2888,07;-;-;595,77;595,77;54;2,3;-;-
"316030 Santo Antônio do Jacinto";70;70;52942,56;43323,29;-;-;9619,27;-;-;756,32;756,32;257;3,7;3;4,29
"316040 Santo Antônio do Monte";125;125;156763,38;132367,35;-;-;24396,03;-;-;1254,11;1254,11;542;4,3;1;0,80
"316045 Santo Antônio do Retiro";34;34;23432,84;18656,05;-;-;4776,79;-;-;689,20;689,20;101;3,0;-;-
"316050 Santo Antônio do Rio Abaixo";4;4;10458,72;9069,08;-;-;1389,64;-;-;2614,68;2614,68;24;6,0;1;25,00
"316060 Santo Hipólito";9;9;10963,96;8744,96;-;-;2219,00;-;-;1218,22;1218,22;38;4,2;1;11,11
"316070 Santos Dumont";228;231;310800,97;256861,62;-;-;53939,35;-;-;1345,46;1363,16;1168;5,1;10;4,39
"316080 São Bento Abade";19;19;24596,09;20264,32;-;-;4331,77;-;-;1294,53;1294,53;88;4,6;-;-
"316090 São Brás do Suaçuí";16;16;10932,70;8374,16;-;-;2558,54;-;-;683,29;683,29;61;3,8;-;-
"316095 São Domingos das Dores";29;29;32501,68;26169,43;-;-;6332,25;-;-;1120,75;1120,75;130;4,5;-;-
"316100 São Domingos do Prata";118;119;128455,91;97346,83;-;-;31109,08;-;-;1079,46;1088,61;519;4,4;6;5,08
"316105 São Félix de Minas";12;12;8208,85;6976,14;-;-;1232,71;-;-;684,07;684,07;43;3,6;1;8,33
"316110 São Francisco";256;256;311294,17;249221,04;131,85;-;61866,11;-;-;1215,99;1215,99;1219;4,8;8;3,13
"316120 São Francisco de Paula";33;33;34213,16;26894,49;-;-;7318,67;-;-;1036,76;1036,76;113;3,4;3;9,09
"316130 São Francisco de Sales";14;14;27663,86;23643,54;-;-;4020,32;-;-;1975,99;1975,99;73;5,2;-;-
"316140 São Francisco do Glória";26;26;60859,31;51313,99;-;-;9545,32;-;-;2340,74;2340,74;167;6,4;4;15,38
"316150 São Geraldo";79;79;139143,59;121770,23;87,31;-;17137,44;-;-;1761,31;1761,31;333;4,2;3;3,80
"316160 São Geraldo da Piedade";18;18;22886,53;18797,19;-;-;4089,34;-;-;1271,47;1271,47;105;5,8;1;5,56
"316165 São Geraldo do Baixio";18;18;40417,51;33327,42;-;-;7090,09;-;-;2245,42;2245,42;49;2,7;1;5,56
"316170 São Gonçalo do Abaeté";13;13;17917,29;13737,84;-;-;4179,45;-;-;1378,25;1378,25;142;10,9;1;7,69
"316180 São Gonçalo do Pará";25;25;52623,05;41324,59;-;-;11298,46;-;-;2104,92;2104,92;70;2,8;1;4,00
"316190 São Gonçalo do Rio Abaixo";41;41;72530,34;60598,41;-;-;11931,93;-;-;1769,03;1769,03;243;5,9;3;7,32
"312550 São Gonçalo do Rio Preto";11;11;25409,81;21731,30;-;-;3678,51;-;-;2309,98;2309,98;129;11,7;-;-
"316200 São Gonçalo do Sapucaí";139;141;181456,97;142427,24;-;-;39029,73;-;-;1286,93;1305,45;493;3,5;4;2,88
"316210 São Gotardo";91;92;155752,47;127041,00;1063,31;80,02;27005,15;80,02;208,46;1692,96;1711,57;529;5,8;5;5,49
"316220 São João Batista do Glória";32;32;23235,41;18827,48;-;-;4407,93;-;-;726,11;726,11;110;3,4;2;6,25
"316225 São João da Lagoa";38;38;17955,25;13178,39;-;-;4776,86;-;-;472,51;472,51;114;3,0;1;2,63
"316230 São João da Mata";7;7;2715,95;1309,76;-;-;1406,19;-;-;387,99;387,99;9;1,3;-;-
"316240 São João da Ponte";189;189;166750,48;138404,16;589,66;-;27580,21;-;-;882,28;882,28;693;3,7;5;2,65
"316245 São João das Missões";49;49;52130,01;38795,00;-;-;13335,01;-;-;1063,88;1063,88;213;4,3;-;-
"316250 São João del Rei";399;402;1037913,09;876521,88;-;-;161391,21;-;-;2581,87;2601,29;2462;6,2;24;6,02
"316255 São João do Manhuaçu";51;51;70915,63;51295,16;-;-;19620,47;-;-;1390,50;1390,50;195;3,8;1;1,96
"316257 São João do Manteninha";31;31;20114,84;16388,07;-;-;3726,77;-;-;648,87;648,87;149;4,8;-;-
"316260 São João do Oriente";37;38;107097,88;88475,67;-;-;18622,21;-;-;2818,37;2894,54;228;6,2;4;10,81
"316265 São João do Pacuí";25;25;20508,32;15622,04;-;-;4886,28;-;-;820,33;820,33;117;4,7;3;12,00
"316270 São João do Paraíso";148;148;121007,24;100275,71;-;-;20731,53;-;-;817,62;817,62;586;4,0;8;5,41
"316280 São João Evangelista";107;107;135604,46;110725,35;2012,19;-;21568,13;-;-;1267,33;1267,33;669;6,3;6;5,61
"316290 São João Nepomuceno";133;134;155387,18;129207,13;-;-;26180,05;-;-;1159,61;1168,32;652;4,9;6;4,51
"316292 São Joaquim de Bicas";105;105;178082,35;141050,13;143,70;-;36666,81;-;-;1696,02;1696,02;632;6,0;5;4,76
"316294 São José da Barra";44;44;145262,49;115800,59;-;-;29461,90;-;-;3301,42;3301,42;248;5,6;2;4,55
"316295 São José da Lapa";125;126;242837,39;200514,89;459,43;-;41393,16;-;-;1927,28;1942,70;685;5,5;2;1,60
"316300 São José da Safira";7;7;11094,74;9676,55;-;-;1418,19;-;-;1584,96;1584,96;12;1,7;-;-
"316310 São José da Varginha";32;32;52478,01;46355,81;-;-;6122,20;-;-;1639,94;1639,94;110;3,4;-;-
"316320 São José do Alegre";13;13;17970,79;15218,50;-;-;2752,29;-;-;1382,37;1382,37;39;3,0;-;-
"316330 São José do Divino";8;8;7408,60;6065,86;-;-;1342,74;-;-;926,07;926,07;33;4,1;2;25,00
"316340 São José do Goiabal";26;26;74702,14;59109,77;-;-;15592,37;-;-;2873,16;2873,16;150;5,8;3;11,54
"316350 São José do Jacuri";35;35;23792,36;20056,21;-;-;3736,15;-;-;679,78;679,78;192;5,5;4;11,43
"316360 São José do Mantimento";14;14;24151,82;19793,29;-;-;4358,53;-;-;1725,13;1725,13;90;6,4;1;7,14
"316370 São Lourenço";315;324;508052,32;415336,15;-;-;92716,17;-;-;1568,06;1612,86;1696;5,4;18;5,71
"316380 São Miguel do Anta";37;37;68268,38;51398,06;-;1252,32;13796,44;1252,32;1821,56;1845,09;1845,09;163;4,4;-;-
"316390 São Pedro da União";29;29;160005,73;136168,02;-;-;23837,71;-;-;5517,44;5517,44;161;5,6;1;3,45
"316410 São Pedro do Suaçuí";51;52;26171,77;20869,07;-;-;5302,70;-;-;503,30;513,17;206;4,0;2;3,92
"316400 São Pedro dos Ferros";42;42;35631,78;28751,77;-;-;6880,01;-;-;848,38;848,38;155;3,7;2;4,76
"316420 São Romão";25;25;42405,84;33918,61;-;-;8487,23;-;-;1696,23;1696,23;146;5,8;1;4,00
"316430 São Roque de Minas";34;36;56175,73;45438,71;-;-;10737,02;-;-;1560,44;1652,23;157;4,6;-;-
"316440 São Sebastião da Bela Vista";26;26;51019,58;43478,49;-;-;7541,09;-;-;1962,29;1962,29;106;4,1;4;15,38
"316443 São Sebastião da Vargem Alegre";19;19;28083,34;24120,31;-;-;3963,03;-;-;1478,07;1478,07;84;4,4;1;5,26
"316447 São Sebastião do Anta";24;24;90162,59;77462,31;-;-;12700,28;-;-;3756,77;3756,77;174;7,3;-;-
"316450 São Sebastião do Maranhão";48;50;37256,61;29792,34;176,38;-;7116,11;-;-;745,13;776,18;249;5,2;-;-
"316460 São Sebastião do Oeste";25;25;40212,10;32405,82;-;-;7806,28;-;-;1608,48;1608,48;103;4,1;1;4,00
"316470 São Sebastião do Paraíso";357;379;491856,76;400187,24;-;-;91669,52;-;-;1297,78;1377,75;2277;6,4;16;4,48
"316480 São Sebastião do Rio Preto";9;9;4059,82;3100,16;-;-;959,66;-;-;451,09;451,09;30;3,3;-;-
"316490 São Sebastião do Rio Verde";13;13;30253,18;25661,73;-;-;4591,45;-;-;2327,17;2327,17;87;6,7;-;-
"316520 São Thomé das Letras";33;33;57347,33;44505,62;-;-;12841,71;-;-;1737,80;1737,80;153;4,6;2;6,06
"316500 São Tiago";68;70;101373,53;81036,05;-;-;20337,48;-;-;1448,19;1490,79;441;6,5;2;2,94
"316510 São Tomás de Aquino";43;44;144149,00;117772,41;-;-;26376,59;-;-;3276,11;3352,30;308;7,2;2;4,65
"316530 São Vicente de Minas";37;37;49446,67;40070,24;-;-;9376,43;-;-;1336,40;1336,40;155;4,2;5;13,51
"316540 Sapucaí-Mirim";19;19;40496,67;34674,55;-;-;5822,12;-;-;2131,40;2131,40;115;6,1;2;10,53
"316550 Sardoá";9;9;8230,18;6842,63;-;-;1387,55;-;-;914,46;914,46;43;4,8;-;-
"316553 Sarzedo";137;138;279670,95;233965,65;240,63;16,00;44472,45;16,00;722,54;2026,60;2041,39;984;7,2;4;2,92
"316556 Sem-Peixe";14;14;14825,35;11569,92;-;-;3255,43;-;-;1058,95;1058,95;56;4,0;1;7,14
"316557 Senador Amaral";32;32;30356,04;24159,13;-;-;6196,91;-;-;948,63;948,63;103;3,2;1;3,13
"316560 Senador Cortes";19;19;8336,27;6796,33;-;-;1539,94;-;-;438,75;438,75;53;2,8;-;-
"316570 Senador Firmino";55;55;90762,74;75743,07;-;-;15019,67;-;-;1650,23;1650,23;265;4,8;3;5,45
"316580 Senador José Bento";11;11;8907,36;6512,98;-;-;2394,38;-;-;809,76;809,76;35;3,2;-;-
"316590 Senador Modestino Gonçalves";23;23;43157,37;33658,09;266,14;-;8904,60;-;-;1876,41;1876,41;132;5,7;-;-
"316600 Senhora de Oliveira";29;29;89445,71;69624,84;-;-;19820,87;-;-;3084,33;3084,33;243;8,4;3;10,34
"316610 Senhora do Porto";33;33;22920,84;19135,02;-;-;3785,82;-;-;694,57;694,57;139;4,2;1;3,03
"316620 Senhora dos Remédios";39;39;100527,94;77417,73;-;-;23110,21;-;-;2577,64;2577,64;180;4,6;3;7,69
"316630 Sericita";48;48;78867,27;66477,89;-;-;12389,38;-;-;1643,07;1643,07;344;7,2;4;8,33
"316640 Seritinga";12;12;22668,70;16216,02;-;-;6452,68;-;-;1889,06;1889,06;61;5,1;1;8,33
"316650 Serra Azul de Minas";45;45;26576,91;22245,16;-;-;4331,75;-;-;590,60;590,60;164;3,6;-;-
"316660 Serra da Saudade";6;6;4394,58;3119,11;-;-;1275,47;-;-;732,43;732,43;15;2,5;-;-
"316680 Serra do Salitre";38;38;42848,22;32949,25;919,92;-;8744,14;-;-;1127,58;1127,58;223;5,9;1;2,63
"316670 Serra dos Aimorés";33;33;21789,86;16859,48;-;-;4930,38;-;-;660,30;660,30;125;3,8;2;6,06
"316690 Serrania";49;49;58737,75;46921,47;-;-;11816,28;-;-;1198,73;1198,73;241;4,9;2;4,08
