 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Nov/2019
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"311820 Conquista";15;15;26624,77;22476,83;-;-;4147,94;-;-;1774,98;1774,98;150;10,0;2;13,33
"311830 Conselheiro Lafaiete";501;501;635103,84;505603,04;369,98;-;128469,50;-;-;1267,67;1267,67;2054;4,1;28;5,59
"311840 Conselheiro Pena";131;131;111032,57;96594,36;-;-;14438,21;-;-;847,58;847,58;426;3,3;1;0,76
"311850 Consolação";7;7;7888,07;6412,17;-;-;1475,90;-;-;1126,87;1126,87;30;4,3;-;-
"311860 Contagem";2248;2254;4135941,55;3246445,27;26188,42;9394,76;757351,52;9394,76;57949,80;1834,93;1839,83;12649;5,6;82;3,65
"311870 Coqueiral";45;45;45672,48;36062,38;-;-;9610,10;-;-;1014,94;1014,94;184;4,1;3;6,67
"311880 Coração de Jesus";118;118;97859,58;76816,10;249,48;-;20521,52;-;-;829,32;829,32;401;3,4;4;3,39
"311890 Cordisburgo";28;28;29719,84;23069,31;263,55;-;6079,04;-;-;1061,42;1061,42;88;3,1;-;-
"311900 Cordislândia";19;19;26522,34;20705,36;-;-;5816,98;-;-;1395,91;1395,91;76;4,0;1;5,26
"311910 Corinto";101;102;164341,88;134505,10;544,72;-;29035,28;-;-;1611,19;1627,15;527;5,2;5;4,95
"311920 Coroaci";19;19;55201,92;46660,26;-;-;8541,66;-;-;2905,36;2905,36;112;5,9;3;15,79
"311930 Coromandel";213;213;274001,94;228722,72;-;-;45279,22;-;-;1286,39;1286,39;711;3,3;6;2,82
"311940 Coronel Fabriciano";400;400;733984,55;593469,93;1573,57;5400,72;131307,08;5400,72;1660,43;1834,96;1834,96;1932;4,8;20;5,00
"311950 Coronel Murta";46;46;43051,28;35106,59;267,12;-;7493,32;-;-;935,90;935,90;255;5,5;4;8,70
"311960 Coronel Pacheco";18;18;47540,38;41221,10;-;-;6319,28;-;-;2641,13;2641,13;191;10,6;1;5,56
"311970 Coronel Xavier Chaves";20;20;51187,33;44871,79;-;-;6315,54;-;-;2559,37;2559,37;123;6,2;5;25,00
"311980 Córrego Danta";20;20;9935,59;8231,04;-;-;1704,55;-;-;496,78;496,78;68;3,4;2;10,00
"311990 Córrego do Bom Jesus";20;20;25885,53;20056,09;-;-;5829,44;-;-;1294,28;1294,28;98;4,9;2;10,00
"311995 Córrego Fundo";21;21;35580,79;30884,33;-;-;4696,46;-;-;1694,32;1694,32;131;6,2;1;4,76
"312000 Córrego Novo";26;26;167982,20;140794,47;-;100,60;27087,13;100,60;-;6460,85;6460,85;92;3,5;2;7,69
"312010 Couto de Magalhães de Minas";21;21;52191,24;43013,03;213,28;-;8681,50;-;-;2485,30;2485,30;153;7,3;2;9,52
"312015 Crisólita";21;21;31359,66;26404,21;-;-;4955,45;-;-;1493,32;1493,32;94;4,5;-;-
"312020 Cristais";46;46;87539,28;65757,38;1270,15;-;20179,72;-;-;1903,03;1903,03;154;3,3;2;4,35
"312030 Cristália";39;40;50815,86;42967,16;-;-;7848,70;-;-;1270,40;1302,97;163;4,2;1;2,56
"312040 Cristiano Otoni";14;14;26779,45;23668,31;-;-;3111,14;-;-;1912,82;1912,82;123;8,8;2;14,29
"312050 Cristina";98;98;76436,37;60402,06;-;-;16034,31;-;-;779,96;779,96;331;3,4;6;6,12
"312060 Crucilândia";27;27;27639,54;21902,96;176,38;-;5388,42;-;-;1023,69;1023,69;163;6,0;-;-
"312070 Cruzeiro da Fortaleza";13;13;20636,81;14782,08;-;-;5854,73;-;-;1587,45;1587,45;99;7,6;1;7,69
"312080 Cruzília";139;139;108481,89;86208,16;-;-;22273,73;-;-;780,45;780,45;477;3,4;6;4,32
"312083 Cuparaque";40;40;28358,51;21337,40;136,90;-;6724,15;-;-;708,96;708,96;154;3,9;1;2,50
"312087 Curral de Dentro";50;50;41178,30;32285,66;-;-;8892,64;-;-;823,57;823,57;166;3,3;1;2,00
"312090 Curvelo";393;393;614225,84;491255,11;891,80;-;121329,05;-;-;1562,92;1562,92;2016;5,1;23;5,85
"312100 Datas";21;21;30949,90;24363,91;-;-;6585,99;-;-;1473,80;1473,80;68;3,2;1;4,76
"312110 Delfim Moreira";26;26;35134,50;28618,71;-;-;6515,79;-;-;1351,33;1351,33;101;3,9;1;3,85
"312120 Delfinópolis";51;51;64715,82;53916,83;-;-;10798,99;-;-;1268,94;1268,94;175;3,4;1;1,96
"312125 Delta";28;28;90671,19;71774,92;-;-;18896,27;-;-;3238,26;3238,26;207;7,4;1;3,57
"312130 Descoberto";35;35;33969,68;26877,01;-;-;7092,67;-;-;970,56;970,56;137;3,9;3;8,57
"312140 Desterro de Entre Rios";37;37;37953,57;32636,34;-;-;5317,23;-;-;1025,77;1025,77;189;5,1;1;2,70
"312150 Desterro do Melo";15;15;13061,60;10678,81;-;-;2382,79;-;-;870,77;870,77;40;2,7;-;-
"312160 Diamantina";334;334;445510,57;364056,55;1423,68;-;79351,92;-;-;1333,86;1333,86;1568;4,7;10;2,99
"312170 Diogo de Vasconcelos";12;12;13270,48;11496,23;-;-;1774,25;-;-;1105,87;1105,87;87;7,3;2;16,67
"312180 Dionísio";24;24;61957,50;53136,15;919,92;131,66;7534,85;131,66;-;2581,56;2581,56;126;5,3;4;16,67
"312190 Divinésia";24;24;20263,21;16028,89;-;-;4234,32;-;-;844,30;844,30;66;2,8;1;4,17
"312200 Divino";153;153;234889,50;190817,93;-;-;44071,57;-;-;1535,23;1535,23;952;6,2;8;5,23
"312210 Divino das Laranjeiras";23;23;34101,66;28946,92;-;-;5154,74;-;-;1482,68;1482,68;80;3,5;1;4,35
"312220 Divinolândia de Minas";25;25;57754,21;49068,30;-;-;8685,91;-;-;2310,17;2310,17;130;5,2;4;16,00
"312230 Divinópolis";712;712;1467404,20;1159546,28;4557,79;-;300861,04;-;-;2060,96;2060,96;2662;3,7;24;3,37
"312235 Divisa Alegre";40;40;28562,93;23530,44;-;-;5032,49;-;-;714,07;714,07;168;4,2;-;-
"312240 Divisa Nova";33;34;44066,97;37469,78;-;-;6597,19;-;-;1296,09;1335,36;235;7,1;2;6,06
"312245 Divisópolis";25;25;12389,13;9614,66;-;-;2774,47;-;-;495,57;495,57;78;3,1;2;8,00
"312247 Dom Bosco";8;8;7578,93;5898,42;-;-;1680,51;-;-;947,37;947,37;34;4,3;-;-
"312250 Dom Cavati";36;36;56121,95;47130,54;-;-;8991,41;-;-;1558,94;1558,94;187;5,2;1;2,78
"312260 Dom Joaquim";31;31;17821,04;14265,95;-;-;3555,09;-;-;574,87;574,87;80;2,6;1;3,23
"312270 Dom Silvério";26;26;25917,16;21297,84;-;-;4619,32;-;-;996,81;996,81;117;4,5;2;7,69
"312280 Dom Viçoso";24;24;22253,77;16293,79;-;-;5959,98;-;-;927,24;927,24;61;2,5;1;4,17
"312290 Dona Eusébia";41;41;54762,94;45303,07;-;-;9459,87;-;-;1335,68;1335,68;166;4,0;4;9,76
"312300 Dores de Campos";39;39;57146,14;45504,49;919,92;-;10486,81;-;-;1465,29;1465,29;165;4,2;-;-
"312310 Dores de Guanhães";15;15;11351,22;8625,78;-;-;2725,44;-;-;756,75;756,75;55;3,7;-;-
"312320 Dores do Indaiá";102;102;108671,97;91681,24;-;-;16990,73;-;-;1065,41;1065,41;462;4,5;4;3,92
"312330 Dores do Turvo";21;21;38916,20;34174,77;-;-;4741,43;-;-;1853,15;1853,15;130;6,2;2;9,52
"312340 Doresópolis";11;11;6770,98;4800,79;-;-;1970,19;-;-;615,54;615,54;23;2,1;-;-
"312350 Douradoquara";10;10;9827,00;8538,43;-;-;1288,57;-;-;982,70;982,70;40;4,0;1;10,00
"312352 Durandé";47;47;87958,62;66454,37;-;-;21504,25;-;-;1871,46;1871,46;195;4,1;-;-
"312360 Elói Mendes";149;153;186999,21;143130,73;34,62;-;43763,24;-;-;1222,22;1255,03;543;3,6;8;5,37
"312370 Engenheiro Caldas";32;33;90158,31;73312,44;-;-;16845,87;-;-;2732,07;2817,45;154;4,8;2;6,25
"312380 Engenheiro Navarro";35;35;27796,94;21799,73;-;-;5997,21;-;-;794,20;794,20;120;3,4;1;2,86
"312385 Entre Folhas";27;27;45085,68;34404,52;919,92;-;9526,32;-;-;1669,84;1669,84;96;3,6;1;3,70
"312390 Entre Rios de Minas";122;122;156856,96;138918,26;-;-;17938,70;-;-;1285,71;1285,71;526;4,3;3;2,46
"312400 Ervália";131;131;142697,17;114978,32;-;543,88;26436,17;543,88;738,80;1089,29;1089,29;505;3,9;5;3,82
"312410 Esmeraldas";520;522;558997,46;450847,30;3052,27;16,00;102320,70;16,00;84,57;1070,88;1075,00;2389;4,6;19;3,65
"312420 Espera Feliz";175;175;262152,68;208408,07;-;-;53744,61;-;-;1498,02;1498,02;1018;5,8;9;5,14
"312430 Espinosa";202;202;186785,23;154621,00;-;-;32164,23;-;-;924,68;924,68;857;4,2;14;6,93
"312440 Espírito Santo do Dourado";27;27;32838,41;24960,94;-;-;7877,47;-;-;1216,24;1216,24;58;2,1;1;3,70
"312450 Estiva";44;44;108691,17;84781,18;-;-;23909,99;-;-;2470,25;2470,25;217;4,9;5;11,36
"312460 Estrela Dalva";9;9;4484,68;3391,02;-;-;1093,66;-;-;498,30;498,30;25;2,8;1;11,11
"312470 Estrela do Indaiá";23;23;33256,17;28171,46;-;-;5084,71;-;-;1445,92;1445,92;81;3,5;-;-
"312480 Estrela do Sul";38;38;71521,51;61500,48;-;-;10021,03;-;-;1882,14;1882,14;174;4,6;1;2,63
"312490 Eugenópolis";135;135;159410,35;139878,80;-;-;19531,55;-;-;1180,82;1180,82;418;3,1;3;2,22
"312500 Ewbank da Câmara";21;21;21725,59;16803,91;-;-;4921,68;-;-;1034,55;1034,55;96;4,6;1;4,76
"312510 Extrema";120;120;347366,43;285917,63;-;-;61448,80;-;-;2894,72;2894,72;709;5,9;9;7,50
"312520 Fama";17;17;26244,50;21161,83;-;-;5082,67;-;-;1543,79;1543,79;58;3,4;2;11,76
"312530 Faria Lemos";25;25;80163,39;68419,79;-;-;11743,60;-;-;3206,54;3206,54;263;10,5;1;4,00
"312540 Felício dos Santos";41;41;103677,01;87557,09;-;-;16119,92;-;-;2528,71;2528,71;286;7,0;2;4,88
"312560 Felisburgo";59;59;29101,14;23774,95;87,17;-;5102,86;-;-;493,24;493,24;193;3,3;1;1,69
"312570 Felixlândia";66;66;95429,58;75854,55;-;-;19575,03;-;-;1445,90;1445,90;284;4,3;4;6,06
"312580 Fernandes Tourinho";11;11;10929,04;8074,62;-;-;2854,42;-;-;993,55;993,55;28;2,5;1;9,09
"312590 Ferros";89;89;58935,54;50005,57;-;-;8929,97;-;-;662,20;662,20;391;4,4;3;3,37
"312595 Fervedouro";80;81;122384,05;95635,80;-;-;26748,25;-;-;1510,91;1529,80;433;5,4;3;3,75
"312600 Florestal";19;19;38752,97;30481,85;381,82;-;7433,83;-;-;2039,63;2039,63;115;6,1;2;10,53
"312610 Formiga";249;249;413882,56;336850,58;74,56;-;76882,30;-;-;1662,18;1662,18;1286;5,2;16;6,43
"312620 Formoso";10;10;10911,05;8826,78;-;-;2084,27;-;-;1091,11;1091,11;79;7,9;1;10,00
"312630 Fortaleza de Minas";19;20;57569,30;48537,32;-;-;9031,98;-;-;2878,47;3029,96;146;7,7;2;10,53
"312640 Fortuna de Minas";18;18;15051,35;12192,18;-;-;2859,17;-;-;836,19;836,19;62;3,4;-;-
"312650 Francisco Badaró";50;50;116620,78;89863,45;420,52;-;26031,20;-;-;2332,42;2332,42;374;7,5;2;4,00
"312660 Francisco Dumont";31;31;75466,18;62355,75;-;-;13110,43;-;-;2434,39;2434,39;207;6,7;3;9,68
"312670 Francisco Sá";176;176;216292,04;175246,20;-;-;41045,84;-;-;1228,93;1228,93;712;4,0;4;2,27
"312675 Franciscópolis";27;27;30495,37;23854,97;-;-;6640,40;-;-;1129,46;1129,46;132;4,9;1;3,70
"312680 Frei Gaspar";30;30;24654,06;19031,67;-;-;5622,39;-;-;821,80;821,80;121;4,0;3;10,00
"312690 Frei Inocêncio";27;27;62841,56;51330,82;-;-;11510,74;-;-;2327,47;2327,47;127;4,7;3;11,11
"312695 Frei Lagonegro";18;18;16619,27;14035,57;-;-;2583,70;-;-;923,29;923,29;63;3,5;2;11,11
"312700 Fronteira";26;26;37104,36;29725,74;-;-;7378,62;-;-;1427,09;1427,09;182;7,0;1;3,85
"312705 Fronteira dos Vales";16;16;20160,63;18045,10;-;-;2115,53;-;-;1260,04;1260,04;60;3,8;2;12,50
"312707 Fruta de Leite";36;36;34623,36;26980,03;-;-;7643,33;-;-;961,76;961,76;125;3,5;-;-
"312710 Frutal";242;242;325393,34;270444,27;-;-;54949,07;-;-;1344,60;1344,60;1139;4,7;18;7,44
"312720 Funilândia";27;27;39518,91;32573,04;-;-;6945,87;-;-;1463,66;1463,66;108;4,0;2;7,41
"312730 Galiléia";24;24;37752,25;31645,35;-;-;6106,90;-;-;1573,01;1573,01;134;5,6;1;4,17
"312733 Gameleiras";32;32;49342,60;39675,14;-;-;9667,46;-;-;1541,96;1541,96;205;6,4;1;3,13
"312735 Glaucilândia";9;9;6744,14;5450,97;-;-;1293,17;-;-;749,35;749,35;47;5,2;-;-
"312737 Goiabeira";28;28;22381,28;17344,52;-;-;5036,76;-;-;799,33;799,33;98;3,5;-;-
"312738 Goianá";17;18;30162,81;26034,86;-;-;4127,95;-;-;1675,71;1774,28;167;9,8;2;11,76
"312740 Gonçalves";11;11;5721,24;4744,20;-;-;977,04;-;-;520,11;520,11;34;3,1;1;9,09
"312750 Gonzaga";27;27;21781,18;16626,85;-;-;5082,33;-;72,00;806,71;806,71;71;2,6;3;11,11
"312760 Gouveia";54;54;70709,34;56169,87;87,30;-;14303,55;-;-;1309,43;1309,43;279;5,2;5;9,26
"312770 Governador Valadares";1447;1447;2748019,07;2218651,89;919,92;15971,82;511425,52;15971,82;815,00;1899,11;1899,11;6082;4,2;70;4,84
"312780 Grão Mogol";106;106;60760,83;50703,74;-;-;10057,09;-;-;573,22;573,22;480;4,5;2;1,89
"312790 Grupiara";5;5;11383,05;9471,18;-;-;1911,87;-;-;2276,61;2276,61;25;5,0;-;-
"312800 Guanhães";298;298;333024,74;268305,46;947,72;-;63504,56;-;-;1117,53;1117,53;1176;3,9;8;2,68
"312810 Guapé";74;74;114402,33;92874,12;1270,15;-;19926,03;-;-;1545,98;1545,98;281;3,8;3;4,05
"312820 Guaraciaba";48;48;88268,03;76808,03;-;-;11460,00;-;-;1838,92;1838,92;233;4,9;9;18,75
"312825 Guaraciama";21;21;50423,20;41812,59;-;-;8610,61;-;-;2401,10;2401,10;69;3,3;-;-
"312830 Guaranésia";123;124;111652,03;87168,82;447,16;-;23787,44;-;-;900,42;907,74;464;3,8;8;6,50
"312840 Guarani";39;39;57835,90;49537,60;-;-;8298,30;-;-;1482,97;1482,97;206;5,3;1;2,56
"312850 Guarará";25;25;22476,07;18242,89;-;-;4233,18;-;-;899,04;899,04;190;7,6;-;-
"312860 Guarda-Mor";37;37;66098,85;55390,03;-;-;10708,82;-;-;1786,46;1786,46;260;7,0;3;8,11
"312870 Guaxupé";313;322;461027,10;370374,03;-;-;90653,07;-;-;1431,76;1472,93;1497;4,8;17;5,43
"312880 Guidoval";44;44;57117,58;49012,57;-;-;8105,01;-;-;1298,13;1298,13;141;3,2;3;6,82
"312890 Guimarânia";33;33;54555,94;44240,87;-;154,15;9788,00;154,15;372,92;1653,21;1653,21;271;8,2;3;9,09
"312900 Guiricema";33;33;62659,08;52626,18;-;-;10032,90;-;-;1898,76;1898,76;119;3,6;3;9,09
"312910 Gurinhatã";24;24;17803,49;13443,45;-;-;4360,04;-;-;741,81;741,81;50;2,1;-;-
"312920 Heliodora";21;21;59316,62;45792,28;-;-;13524,34;-;-;2824,60;2824,60;58;2,8;-;-
"312930 Iapu";45;45;98317,72;81647,42;-;-;16670,30;-;-;2184,84;2184,84;260;5,8;4;8,89
"312940 Ibertioga";42;43;56431,14;48050,57;-;-;8380,57;-;-;1312,35;1343,60;262;6,2;2;4,76
"312950 Ibiá";98;99;188296,06;144599,06;-;-;43697,00;-;-;1901,98;1921,39;415;4,2;6;6,12
"312960 Ibiaí";27;27;178889,63;150779,55;-;-;28110,08;-;-;6625,54;6625,54;198;7,3;-;-
"312965 Ibiracatu";30;30;51721,27;41129,60;-;-;10591,67;-;-;1724,04;1724,04;186;6,2;1;3,33
"312970 Ibiraci";51;53;82232,66;63497,82;-;-;18734,84;-;-;1551,56;1612,41;232;4,5;2;3,92
"312980 Ibirité";786;787;1138090,17;915860,49;6772,85;162,15;209445,50;162,15;1385,47;1446,11;1447,95;4128;5,3;30;3,82
"312990 Ibitiúra de Minas";14;14;47771,06;42228,73;-;-;5542,33;-;-;3412,22;3412,22;50;3,6;-;-
"313000 Ibituruna";15;15;33923,73;27663,40;-;-;6260,33;-;-;2261,58;2261,58;85;5,7;1;6,67
"313005 Icaraí de Minas";63;63;97401,85;68231,83;-;-;29170,02;-;-;1546,06;1546,06;201;3,2;5;7,94
"313010 Igarapé";157;157;229631,95;186484,59;1707,77;-;40236,33;-;-;1462,62;1462,62;912;5,8;7;4,46
"313020 Igaratinga";37;37;94353,40;80706,08;-;-;13647,32;-;-;2550,09;2550,09;137;3,7;1;2,70
"313030 Iguatama";45;45;131850,45;108520,97;-;-;23329,48;-;-;2930,01;2930,01;271;6,0;2;4,44
"313040 Ijaci";31;31;70833,37;59313,60;-;-;11519,77;-;-;2284,95;2284,95;177;5,7;4;12,90
"313050 Ilicínea";75;75;98340,85;79992,59;-;-;18348,26;-;-;1311,21;1311,21;333;4,4;4;5,33
"313055 Imbé de Minas";19;19;21716,63;16531,30;-;-;5185,33;-;-;1142,98;1142,98;59;3,1;1;5,26
"313060 Inconfidentes";43;43;55471,26;40747,55;-;-;14723,71;-;-;1290,03;1290,03;141;3,3;6;13,95
"313065 Indaiabira";43;43;42429,31;32279,74;-;-;10149,57;-;-;986,73;986,73;142;3,3;1;2,33
"313070 Indianópolis";24;24;32147,38;26157,03;-;-;5990,35;-;-;1339,47;1339,47;116;4,8;-;-
"313080 Ingaí";7;7;15363,84;12016,32;-;-;3347,52;-;-;2194,83;2194,83;14;2,0;-;-
"313090 Inhapim";81;81;97463,73;79711,45;947,72;-;16537,56;-;-;1203,26;1203,26;289;3,6;3;3,70
"313100 Inhaúma";32;32;38645,76;30819,75;-;-;7826,01;-;-;1207,68;1207,68;145;4,5;1;3,13
"313110 Inimutaba";35;35;47163,92;35853,91;-;-;11310,01;-;-;1347,54;1347,54;134;3,8;2;5,71
"313115 Ipaba";87;87;120964,77;99944,05;-;-;21020,72;-;-;1390,40;1390,40;489;5,6;3;3,45
"313120 Ipanema";113;114;102095,41;79650,72;-;-;22444,69;-;-;895,57;903,50;522;4,6;4;3,54
"313130 Ipatinga";1123;1123;2096606,91;1695174,48;4794,75;298,55;394834,06;298,55;100,00;1866,97;1866,97;5896;5,3;57;5,08
"313140 Ipiaçu";20;20;23933,71;17205,96;-;-;6727,75;-;-;1196,69;1196,69;134;6,7;-;-
"313150 Ipuiúna";42;42;44408,30;34797,84;-;-;9610,46;-;-;1057,34;1057,34;125;3,0;-;-
"313160 Iraí de Minas";32;32;31713,11;26346,25;-;-;5366,86;-;-;991,03;991,03;143;4,5;-;-
"313170 Itabira";657;657;940421,44;749813,54;985,91;-;189203,16;-;-;1431,39;1431,39;3552;5,4;26;3,96
"313180 Itabirinha";64;64;78914,83;63575,07;-;-;15028,76;-;311,00;1233,04;1233,04;254;4,0;1;1,56
"313190 Itabirito";287;287;315642,85;260345,49;718,63;-;54062,37;-;-;1099,80;1099,80;1341;4,7;10;3,48
"313200 Itacambira";27;27;25010,09;18387,97;-;-;6622,12;-;-;926,30;926,30;133;4,9;2;7,41
"313210 Itacarambi";60;60;56423,67;42551,38;-;-;13872,29;-;-;940,39;940,39;202;3,4;4;6,67
"313220 Itaguara";103;103;91265,91;76238,70;395,52;-;14165,99;-;-;886,08;886,08;446;4,3;3;2,91
"313230 Itaipé";88;88;109521,03;90449,86;-;-;19071,17;-;-;1244,56;1244,56;426;4,8;4;4,55
"313240 Itajubá";454;454;682348,55;565321,09;-;412,32;116548,14;412,32;67,00;1502,97;1502,97;1802;4,0;37;8,15
"313250 Itamarandiba";216;216;226443,03;182112,94;192,57;-;43711,05;-;-;1048,35;1048,35;1044;4,8;5;2,31
"313260 Itamarati de Minas";15;15;14028,46;11373,63;-;-;2654,83;-;-;935,23;935,23;75;5,0;1;6,67
"313270 Itambacuri";212;212;172144,54;144168,61;213,03;-;27643,67;-;-;812,00;812,00;1072;5,1;17;8,02
"313280 Itambé do Mato Dentro";18;19;28117,42;21662,40;-;-;6455,02;-;-;1479,86;1562,08;87;4,8;-;-
"313290 Itamogi";50;54;127090,86;109948,20;-;-;17142,66;-;-;2353,53;2541,82;435;8,7;4;8,00
"313300 Itamonte";75;75;51750,09;40718,80;-;-;11031,29;-;-;690,00;690,00;185;2,5;1;1,33
"313310 Itanhandu";97;99;123356,25;100514,19;1301,78;-;21163,20;-;-;1246,02;1271,71;499;5,1;7;7,22
"313320 Itanhomi";106;106;97532,30;75783,48;-;1500,00;20248,82;1500,00;-;920,12;920,12;306;2,9;4;3,77
"313330 Itaobim";135;135;132926,48;110253,90;-;-;22672,58;-;-;984,64;984,64;505;3,7;3;2,22
"313340 Itapagipe";16;16;13706,33;10913,94;-;-;2792,39;-;-;856,65;856,65;61;3,8;2;12,50
"313350 Itapecerica";102;102;164844,34;132143,89;-;-;32700,45;-;-;1616,12;1616,12;415;4,1;3;2,94
"313360 Itapeva";25;25;51215,42;42938,08;-;-;8277,34;-;-;2048,62;2048,62;122;4,9;1;4,00
"313370 Itatiaiuçu";51;52;111228,04;88004,21;-;-;23223,83;-;-;2139,00;2180,94;393;7,7;1;1,96
"313375 Itaú de Minas";82;86;184679,52;151711,16;-;-;32968,36;-;-;2147,44;2252,19;551;6,7;5;6,10
"313380 Itaúna";398;399;636818,87;504911,31;4106,79;-;125074,65;-;-;1596,04;1600,05;1994;5,0;28;7,04
"313390 Itaverava";22;23;84451,03;70326,61;-;-;14124,42;-;-;3671,78;3838,68;199;9,0;1;4,55
"313400 Itinga";67;67;78344,03;64094,36;468,88;-;13597,51;-;-;1169,31;1169,31;343;5,1;6;8,96
"313410 Itueta";59;59;25865,10;20409,16;-;-;5455,94;-;-;438,39;438,39;266;4,5;2;3,39
"313420 Ituiutaba";445;456;675270,72;553376,36;-;-;121894,36;-;-;1480,86;1517,46;3019;6,8;24;5,39
"313430 Itumirim";34;34;43828,68;35828,66;-;-;8000,02;-;-;1289,08;1289,08;181;5,3;2;5,88
"313440 Iturama";160;160;215659,99;171825,28;-;-;43834,71;-;-;1347,87;1347,87;602;3,8;9;5,63
"313450 Itutinga";11;11;64662,79;45756,82;-;-;18905,97;-;-;5878,44;5878,44;85;7,7;1;9,09
"313460 Jaboticatubas";109;109;210927,86;182934,42;-;-;27993,44;-;-;1935,12;1935,12;621;5,7;6;5,50
"313470 Jacinto";124;125;80256,62;67098,64;-;-;13157,98;-;-;642,05;647,23;513;4,1;2;1,61
"313480 Jacuí";34;34;158084,78;146315,42;-;-;11769,36;-;-;4649,55;4649,55;215;6,3;2;5,88
"313490 Jacutinga";124;124;298675,31;253617,57;-;-;45057,74;-;-;2408,67;2408,67;705;5,7;9;7,26
"313500 Jaguaraçu";19;19;48875,54;41620,88;-;336,35;6918,31;336,35;-;2572,40;2572,40;105;5,5;-;-
"313505 Jaíba";158;158;238892,38;188030,62;-;-;50861,76;-;-;1511,98;1511,98;672;4,3;3;1,90
"313507 Jampruca";26;26;24177,09;19673,57;-;750,00;3753,52;750,00;-;929,89;929,89;104;4,0;3;11,54
"313510 Janaúba";478;478;561570,27;450800,63;-;-;110769,64;-;-;1174,83;1174,83;2484;5,2;33;6,90
"313520 Januária";300;300;273252,85;219126,67;-;-;54126,18;-;-;910,84;910,84;1546;5,2;23;7,67
"313530 Japaraíba";14;14;22324,24;18519,78;-;-;3804,46;-;-;1594,59;1594,59;63;4,5;-;-
"313535 Japonvar";48;48;28386,92;20993,51;-;-;7393,41;-;-;591,39;591,39;193;4,0;2;4,17
"313540 Jeceaba";37;37;62849,25;52372,88;-;-;10476,37;-;-;1698,63;1698,63;199;5,4;4;10,81
"313545 Jenipapo de Minas";54;54;54150,05;44614,28;-;-;9535,77;-;-;1002,78;1002,78;403;7,5;4;7,41
"313550 Jequeri";68;69;104314,65;85509,75;-;-;18804,90;-;-;1511,81;1534,04;347;5,1;2;2,94
"313560 Jequitaí";39;39;34593,19;26237,25;-;-;8355,94;-;-;887,00;887,00;152;3,9;4;10,26
"313570 Jequitibá";20;20;29615,68;21336,80;-;-;8278,88;-;-;1480,78;1480,78;94;4,7;2;10,00
"313580 Jequitinhonha";145;145;135967,26;114023,46;1152,68;-;20224,27;-;-;937,71;937,71;689;4,8;8;5,52
"313590 Jesuânia";22;22;33108,86;27980,84;-;-;5128,02;-;-;1504,95;1504,95;125;5,7;1;4,55
"313600 Joaíma";74;74;153036,37;126229,06;745,71;-;25666,03;-;-;2068,06;2068,06;465;6,3;2;2,70
"313610 Joanésia";21;21;33804,44;28746,95;947,72;-;3842,77;-;-;1609,74;1609,74;121;5,8;1;4,76
"313620 João Monlevade";337;337;421675,59;329748,23;1787,33;-;88996,39;-;-;1251,26;1251,26;1570;4,7;12;3,56
"313630 João Pinheiro";272;273;221886,61;170385,44;-;-;51501,17;-;-;812,77;815,76;1114;4,1;9;3,31
"313640 Joaquim Felício";17;17;46389,23;38956,82;-;-;7432,41;-;-;2728,78;2728,78;143;8,4;-;-
"313650 Jordânia";65;65;37643,51;30813,74;-;-;6829,77;-;-;579,13;579,13;246;3,8;3;4,62
"313652 José Gonçalves de Minas";26;26;62260,15;54558,27;-;-;7701,88;-;-;2394,62;2394,62;115;4,4;-;-
"313655 José Raydan";29;29;22053,10;18822,93;-;-;3230,17;-;-;760,45;760,45;117;4,0;-;-
"313657 Josenópolis";20;20;15299,12;12131,68;-;-;3167,44;-;-;764,96;764,96;91;4,5;-;-
"313665 Juatuba";115;115;199733,28;161309,95;577,58;-;37251,89;-;-;1736,81;1736,81;694;6,0;4;3,48
"313670 Juiz de Fora";2895;3058;5683316,00;4696867,90;-;-;986448,10;-;-;1858,51;1963,15;23878;8,2;143;4,94
"313680 Juramento";16;16;20630,45;17497,76;-;-;3132,69;-;-;1289,40;1289,40;143;8,9;1;6,25
"313690 Juruaia";59;59;46914,48;35675,90;435,67;-;10659,69;-;-;795,16;795,16;192;3,3;1;1,69
"313695 Juvenília";35;35;74723,36;61117,66;-;-;13605,70;-;-;2134,95;2134,95;156;4,5;1;2,86
"313700 Ladainha";94;95;75967,78;59701,74;-;-;16266,04;-;-;799,66;808,17;505;5,4;2;2,13
"313710 Lagamar";30;30;17832,72;13734,76;-;109,57;3767,95;109,57;220,44;594,42;594,42;91;3,0;2;6,67
"313720 Lagoa da Prata";234;234;496699,93;414531,07;109,57;-;81912,33;-;-;2122,65;2122,65;1439;6,1;14;5,98
